PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Grupo Alega Cantabria,9 may 2025,P  84-69,15,4,3,21,4-5,2-5,60.0%,1-1,100.0%,1,3,4,3,1,1,0,15,18
vs Alimerka Oviedo,3 may 2025,G  72-71,6,1,0,14,0-3,2-5,25.0%,0-0,-,1,0,1,0,0,1,0,6,0
@ Real Valladolid,26 abr 2025,P  86-75,13,2,0,26,3-5,2-6,45.5%,1-2,50.0%,0,2,2,0,0,3,0,13,5
vs UBU Tizona Burgos,23 abr 2025,G  83-65,3,2,1,14,1-2,0-3,20.0%,1-2,50.0%,0,2,2,1,0,1,0,3,0
@ Hestia Menorca,19 abr 2025,G  86-87,6,0,1,18,2-5,0-2,28.6%,2-3,66.7%,0,0,0,1,0,1,0,6,0
vs Real Betis,13 abr 2025,P  72-85,14,1,0,24,2-2,3-6,62.5%,1-4,25.0%,1,0,1,0,0,1,0,14,8
@ HLA Alicante,5 abr 2025,P  110-70,11,2,0,16,1-2,2-6,37.5%,3-6,50.0%,2,0,2,0,0,1,0,11,4
@ C.B. Moron,22 mar 2025,G  64-68,15,2,2,22,2-4,3-6,50.0%,2-4,50.0%,1,1,2,2,0,2,0,15,10
@ Amics Castello,2 mar 2025,G  83-87,11,3,1,26,3-3,0-6,33.3%,5-5,100.0%,1,2,3,1,0,4,1,11,6
vs Ourense,16 feb 2025,G  92-80,5,0,0,15,2-3,0-5,25.0%,1-3,33.3%,0,0,0,0,0,0,2,5,-1
vs CB Zamora,1 feb 2025,G  73-70,3,2,1,18,0-0,1-4,25.0%,0-0,-,0,2,2,1,0,2,1,3,2
@ Alimerka Oviedo,18 ene 2025,G  73-87,13,0,1,23,2-4,3-5,55.6%,0-0,-,0,0,0,1,0,0,0,13,10
vs Grupo Alega Cantabria,12 ene 2025,G  87-78,6,4,2,17,2-2,0-3,40.0%,2-2,100.0%,1,3,4,2,0,0,0,6,9
@ San Pablo Burgos,4 ene 2025,P  112-84,11,3,0,23,1-3,3-10,30.8%,0-0,-,2,1,3,0,1,2,0,11,4
vs Amics Castello,29 dic 2024,G  107-106,24,2,0,27,3-3,6-11,64.3%,0-0,-,0,2,2,0,1,2,0,24,20
@ Gipuzkoa Basket,20 dic 2024,G  84-85,17,1,0,25,5-5,2-6,63.6%,1-1,100.0%,0,1,1,0,0,1,0,17,13
vs C.B. Moron,15 dic 2024,G  79-76,17,2,0,20,2-2,4-6,75.0%,1-2,50.0%,0,2,2,0,2,0,0,17,18
@ UBU Tizona Burgos,11 dic 2024,P  103-96,18,1,1,28,1-2,4-10,41.7%,4-4,100.0%,0,1,1,1,0,0,0,18,13
vs Real Valladolid,7 dic 2024,P  76-80,8,5,0,26,1-4,2-5,33.3%,0-0,-,0,5,5,0,0,0,0,8,7
@ Fuenlabrada,1 dic 2024,P  79-65,3,1,0,19,0-2,1-5,14.3%,0-0,-,0,1,1,0,0,2,0,3,-4
@ Movistar Estudiantes,17 nov 2024,P  91-68,16,6,2,26,2-4,3-5,55.6%,3-3,100.0%,1,5,6,2,0,2,0,16,18
vs Súper Agropal Palencia,8 nov 2024,P  67-100,10,1,0,22,3-3,1-7,40.0%,1-2,50.0%,0,1,1,0,1,2,0,10,3
@ Real Betis,3 nov 2024,P  82-66,6,2,0,18,0-2,2-3,40.0%,0-0,-,0,2,2,0,0,0,0,6,5
vs Hestia Menorca,26 oct 2024,G  78-70,9,1,2,23,0-3,3-7,30.0%,0-0,-,0,1,1,2,2,3,0,9,4
@ CB Zamora,19 oct 2024,P  94-83,20,3,0,18,2-3,5-6,77.8%,1-1,100.0%,1,2,3,0,2,4,0,20,19
vs Monbus Obradoiro,12 oct 2024,G  73-68,8,1,0,14,2-3,1-4,42.9%,1-1,100.0%,0,1,1,0,0,1,0,8,4
vs HLA Alicante,6 oct 2024,G  72-69,7,3,1,18,0-1,2-5,33.3%,1-2,50.0%,1,2,3,1,0,2,0,7,4
@ Ourense,28 sept 2024,P  101-73,3,1,2,15,0-0,0-4,0.0%,3-4,75.0%,0,1,1,2,0,1,0,3,0
