PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Grupo Alega Cantabria,9 may 2025,P  84-69,7,2,2,26,1-5,1-2,28.6%,2-2,100.0%,1,1,2,2,4,1,0,7,9
vs Alimerka Oviedo,3 may 2025,G  72-71,1,3,2,14,0-2,0-2,0.0%,1-4,25.0%,1,2,3,2,0,0,0,1,-1
@ Real Valladolid,26 abr 2025,P  86-75,0,0,1,11,0-2,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,-2
vs UBU Tizona Burgos,23 abr 2025,G  83-65,11,2,3,18,2-3,1-2,60.0%,4-6,66.7%,0,2,2,3,0,3,0,11,9
@ Hestia Menorca,19 abr 2025,G  86-87,8,3,1,19,1-3,0-0,33.3%,6-7,85.7%,0,3,3,1,1,1,0,8,9
vs Real Betis,13 abr 2025,P  72-85,4,1,2,13,2-3,0-2,40.0%,0-1,0.0%,1,0,1,2,0,1,1,4,3
@ HLA Alicante,5 abr 2025,P  110-70,6,1,3,17,1-1,1-4,40.0%,1-2,50.0%,1,0,1,3,0,2,0,6,4
vs Fuenlabrada,29 mar 2025,P  76-78,6,0,0,17,0-1,2-4,40.0%,0-0,-,0,0,0,0,2,0,0,6,5
@ C.B. Moron,22 mar 2025,G  64-68,0,0,1,7,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
vs San Pablo Burgos,16 mar 2025,P  73-83,0,2,2,9,0-1,0-0,0.0%,0-0,-,0,2,2,2,2,1,0,0,4
@ Súper Agropal Palencia,12 mar 2025,P  88-71,2,0,1,15,0-0,0-1,0.0%,2-2,100.0%,0,0,0,1,0,2,0,2,0
vs Gipuzkoa Basket,8 mar 2025,G  81-73,7,1,4,20,1-2,1-3,40.0%,2-2,100.0%,0,1,1,4,3,3,0,7,9
@ Amics Castello,2 mar 2025,G  83-87,2,1,3,15,1-2,0-2,25.0%,0-0,-,0,1,1,3,1,0,0,2,4
vs Ourense,16 feb 2025,G  92-80,4,1,4,15,2-2,0-0,100.0%,0-2,0.0%,0,1,1,4,2,0,0,4,9
@ Monbus Obradoiro,11 feb 2025,P  88-62,3,1,3,23,0-1,1-2,33.3%,0-2,0.0%,0,1,1,3,0,1,0,3,2
vs Movistar Estudiantes,8 feb 2025,P  70-80,3,1,1,10,0-1,1-2,33.3%,0-0,-,0,1,1,1,1,3,0,3,1
vs CB Zamora,1 feb 2025,G  73-70,0,1,4,13,0-2,0-1,0.0%,0-0,-,0,1,1,4,3,0,0,0,5
@ Alimerka Oviedo,18 ene 2025,G  73-87,5,1,2,13,1-1,1-1,100.0%,0-0,-,0,1,1,2,1,2,0,5,7
vs Grupo Alega Cantabria,12 ene 2025,G  87-78,4,1,2,12,2-4,0-0,50.0%,0-0,-,0,1,1,2,1,1,0,4,5
@ San Pablo Burgos,4 ene 2025,P  112-84,0,1,2,15,0-2,0-2,0.0%,0-0,-,0,1,1,2,1,4,0,0,-4
vs Amics Castello,29 dic 2024,G  107-106,2,1,2,9,1-2,0-0,50.0%,0-0,-,0,1,1,2,1,2,0,2,3
@ Gipuzkoa Basket,20 dic 2024,G  84-85,7,0,0,14,2-2,1-2,75.0%,0-0,-,0,0,0,0,3,3,0,7,6
vs C.B. Moron,15 dic 2024,G  79-76,0,1,4,15,0-1,0-2,0.0%,0-0,-,0,1,1,4,1,1,0,0,2
@ UBU Tizona Burgos,11 dic 2024,P  103-96,0,1,2,7,0-0,0-1,0.0%,0-0,-,1,0,1,2,1,0,0,0,3
vs Real Valladolid,7 dic 2024,P  76-80,10,5,5,24,2-6,2-6,33.3%,0-0,-,1,4,5,5,0,1,1,10,12
@ Fuenlabrada,1 dic 2024,P  79-65,2,2,3,17,1-3,0-1,25.0%,0-0,-,1,1,2,3,0,2,0,2,2
@ Movistar Estudiantes,17 nov 2024,P  91-68,0,1,1,14,0-0,0-1,0.0%,0-0,-,1,0,1,1,1,2,0,0,0
vs Súper Agropal Palencia,8 nov 2024,P  67-100,3,1,0,11,0-2,1-3,20.0%,0-0,-,0,1,1,0,1,2,0,3,-1
@ Real Betis,3 nov 2024,P  82-66,0,0,0,14,0-1,0-2,0.0%,0-0,-,0,0,0,0,1,1,0,0,-3
vs Hestia Menorca,26 oct 2024,G  78-70,0,2,3,14,0-0,0-2,0.0%,0-0,-,0,2,2,3,0,1,0,0,2
@ CB Zamora,19 oct 2024,P  94-83,9,4,3,19,1-3,1-2,40.0%,4-6,66.7%,1,3,4,3,0,4,0,9,7
vs Monbus Obradoiro,12 oct 2024,G  73-68,0,4,6,21,0-4,0-1,0.0%,0-0,-,0,4,4,6,2,2,0,0,5
vs HLA Alicante,6 oct 2024,G  72-69,7,2,4,16,2-5,0-0,40.0%,3-8,37.5%,1,1,2,4,0,1,0,7,4
@ Ourense,28 sept 2024,P  101-73,3,1,3,21,0-3,1-4,14.3%,0-0,-,0,1,1,3,2,2,0,3,1
