PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Grupo Alega Cantabria,9 may 2025,P  84-69,7,2,0,16,2-3,1-4,42.9%,0-0,-,0,2,2,0,0,0,0,7,5
vs Alimerka Oviedo,3 may 2025,G  72-71,3,0,1,14,0-2,1-2,25.0%,0-0,-,0,0,0,1,2,0,0,3,3
@ Real Valladolid,26 abr 2025,P  86-75,6,2,0,18,3-5,0-2,42.9%,0-0,-,2,0,2,0,0,4,1,6,1
vs UBU Tizona Burgos,23 abr 2025,G  83-65,13,2,2,20,5-6,1-3,66.7%,0-0,-,0,2,2,2,1,3,1,13,13
@ Hestia Menorca,19 abr 2025,G  86-87,6,0,1,20,3-7,0-1,37.5%,0-0,-,0,0,0,1,1,1,0,6,2
vs Real Betis,13 abr 2025,P  72-85,7,1,0,24,3-5,0-3,37.5%,1-2,50.0%,0,1,1,0,2,2,0,7,2
@ HLA Alicante,5 abr 2025,P  110-70,7,5,0,23,2-3,1-3,50.0%,0-0,-,3,2,5,0,0,2,1,7,8
vs Fuenlabrada,29 mar 2025,P  76-78,3,5,2,23,0-1,1-3,25.0%,0-0,-,3,2,5,2,0,1,0,3,6
@ C.B. Moron,22 mar 2025,G  64-68,6,2,0,23,0-4,2-4,25.0%,0-0,-,0,2,2,0,0,1,0,6,1
vs San Pablo Burgos,16 mar 2025,P  73-83,2,0,0,14,1-3,0-2,20.0%,0-0,-,0,0,0,0,1,2,0,2,-3
@ Súper Agropal Palencia,12 mar 2025,P  88-71,0,1,1,15,0-4,0-2,0.0%,0-0,-,0,1,1,1,0,0,1,0,-3
vs Gipuzkoa Basket,8 mar 2025,G  81-73,11,3,0,16,3-3,1-2,80.0%,2-2,100.0%,1,2,3,0,2,1,0,11,14
@ Amics Castello,2 mar 2025,G  83-87,5,6,1,14,1-3,1-1,50.0%,0-0,-,2,4,6,1,1,2,0,5,9
vs Ourense,16 feb 2025,G  92-80,2,2,0,11,0-4,0-2,0.0%,2-2,100.0%,0,2,2,0,1,0,0,2,-1
@ Monbus Obradoiro,11 feb 2025,P  88-62,9,3,0,23,2-3,1-1,75.0%,2-2,100.0%,0,3,3,0,1,1,0,9,11
vs Movistar Estudiantes,8 feb 2025,P  70-80,6,1,0,13,3-5,0-3,37.5%,0-1,0.0%,0,1,1,0,1,2,0,6,0
vs CB Zamora,1 feb 2025,G  73-70,6,2,0,13,2-4,0-3,28.6%,2-2,100.0%,0,2,2,0,1,2,0,6,2
@ Alimerka Oviedo,18 ene 2025,G  73-87,13,2,1,17,2-3,2-4,57.1%,3-4,75.0%,0,2,2,1,0,0,0,13,12
vs Grupo Alega Cantabria,12 ene 2025,G  87-78,3,0,0,9,0-3,1-1,25.0%,0-0,-,0,0,0,0,0,0,0,3,0
vs Amics Castello,29 dic 2024,G  107-106,7,0,0,17,3-6,0-2,37.5%,1-2,50.0%,0,0,0,0,0,1,1,7,1
@ Gipuzkoa Basket,20 dic 2024,G  84-85,14,7,1,20,4-7,1-1,62.5%,3-5,60.0%,2,5,7,1,1,0,0,14,18
vs Real Valladolid,7 dic 2024,P  76-80,6,0,1,8,2-2,0-2,50.0%,2-2,100.0%,0,0,0,1,0,0,1,6,6
@ Fuenlabrada,1 dic 2024,P  79-65,1,1,2,19,0-2,0-3,0.0%,1-2,50.0%,0,1,1,2,1,1,0,1,-2
@ Movistar Estudiantes,17 nov 2024,P  91-68,6,1,1,15,2-7,0-4,18.2%,2-2,100.0%,0,1,1,1,4,2,0,6,1
vs Súper Agropal Palencia,8 nov 2024,P  67-100,8,2,0,17,2-4,1-2,50.0%,1-3,33.3%,1,1,2,0,0,0,0,8,5
@ Real Betis,3 nov 2024,P  82-66,9,3,1,23,1-5,2-5,30.0%,1-1,100.0%,1,2,3,1,1,2,0,9,5
vs Hestia Menorca,26 oct 2024,G  78-70,12,1,0,14,3-5,2-3,62.5%,0-0,-,1,0,1,0,0,0,0,12,10
@ CB Zamora,19 oct 2024,P  94-83,5,4,2,17,2-3,0-2,40.0%,1-1,100.0%,1,3,4,2,1,4,0,5,5
vs Monbus Obradoiro,12 oct 2024,G  73-68,6,1,1,17,1-2,1-2,50.0%,1-2,50.0%,0,1,1,1,0,1,1,6,5
vs HLA Alicante,6 oct 2024,G  72-69,2,2,0,10,1-2,0-0,50.0%,0-0,-,1,1,2,0,1,1,0,2,3
@ Ourense,28 sept 2024,P  101-73,0,2,2,15,0-0,0-2,0.0%,0-0,-,1,1,2,2,0,2,0,0,0
