PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Hestia Menorca,6 dic 2025,P  88-74,1,0,0,17,0-2,0-1,0.0%,1-2,50.0%,0,0,0,0,1,0,0,1,-2
vs Cartagena,22 nov 2025,G  90-71,3,0,0,19,1-1,0-0,100.0%,1-4,25.0%,0,0,0,0,1,1,0,3,0
@ Gipuzkoa Basket,14 nov 2025,G  82-86,0,1,0,12,0-1,0-0,0.0%,0-0,-,1,0,1,0,0,1,0,0,-1
vs Súper Agropal Palencia,8 nov 2025,P  77-102,2,5,1,20,1-1,0-0,100.0%,0-0,-,3,2,5,1,0,1,0,2,7
vs Palma Basquet Mallorca,1 nov 2025,G  99-76,2,3,0,14,1-1,0-1,50.0%,0-0,-,1,2,3,0,0,1,0,2,3
@ HLA Alicante,26 oct 2025,P  94-86,3,2,0,13,1-2,0-0,50.0%,1-2,50.0%,1,1,2,0,0,0,1,3,4
@ Fibwi Palma,19 oct 2025,P  88-83,0,4,0,7,0-1,0-0,0.0%,0-0,-,2,2,4,0,0,0,0,0,3
vs Ourense,11 oct 2025,P  84-94,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs UBU Tizona Burgos,4 oct 2025,G  101-95,2,0,0,4,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
@ Grupo Alega Cantabria,27 sept 2025,G  72-96,2,2,0,12,1-2,0-0,50.0%,0-0,-,1,1,2,0,0,1,0,2,2
