PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs MoraBanc Andorra,19 may 2023,P  62-79,8,7,0,22,2-2,1-2,75.0%,1-2,50.0%,2,5,7,0,0,1,0,8,12
@ HLA Alicante,12 may 2023,G  79-81,6,2,1,18,0-0,2-2,100.0%,0-0,-,0,2,2,1,0,0,0,6,9
vs Alimerka Oviedo,7 may 2023,G  64-63,11,5,1,24,1-2,3-8,40.0%,0-0,-,1,4,5,1,1,0,0,11,12
@ Almansa Con Afanion,29 abr 2023,P  97-76,11,3,2,13,2-2,1-6,37.5%,4-4,100.0%,0,3,3,2,1,1,0,11,11
@ Biele ISB,26 mar 2023,G  77-89,0,0,0,4,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
vs San Pablo Burgos,19 mar 2023,G  84-79,7,3,0,19,2-2,1-5,42.9%,0-0,-,0,3,3,0,1,0,0,7,7
@ Súper Agropal Palencia,10 mar 2023,P  85-74,0,1,0,5,0-0,0-0,-,0-0,-,0,1,1,0,0,1,0,0,0
vs Caceres,5 mar 2023,G  94-88,6,2,0,14,0-0,2-4,50.0%,0-0,-,1,1,2,0,1,1,0,6,6
@ Albacete,18 feb 2023,G  56-79,0,2,0,18,0-3,0-2,0.0%,0-0,-,0,2,2,0,0,1,0,0,-4
vs Grupo Alega Cantabria,5 feb 2023,G  96-70,7,5,4,24,2-3,1-3,50.0%,0-0,-,0,5,5,4,0,4,0,7,9
@ Amics Castello,1 feb 2023,P  96-90,9,2,1,22,2-2,1-3,60.0%,2-2,100.0%,0,2,2,1,1,1,0,9,10
vs Ourense,28 ene 2023,P  88-89,5,1,1,17,2-2,0-3,40.0%,1-1,100.0%,0,1,1,1,0,1,0,5,3
@ MoraBanc Andorra,20 ene 2023,P  72-67,2,3,1,11,0-0,0-1,0.0%,2-2,100.0%,1,2,3,1,0,0,1,2,6
vs HLA Alicante,15 ene 2023,G  77-67,3,0,0,6,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,0,0,3,2
@ Alimerka Oviedo,7 ene 2023,G  71-86,3,1,0,3,0-0,1-2,50.0%,0-0,-,0,1,1,0,0,1,0,3,2
vs Almansa Con Afanion,27 dic 2022,G  79-53,4,2,0,17,2-2,0-3,40.0%,0-0,-,0,2,2,0,1,0,0,4,4
@ Real Valladolid,21 dic 2022,P  79-64,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Melilla Ciudad Del Deporte 1,18 dic 2022,G  78-63,3,2,0,7,0-0,1-5,20.0%,0-0,-,0,2,2,0,0,0,0,3,1
@ Leyma Coruña,11 dic 2022,G  68-81,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Movistar Estudiantes,7 dic 2022,P  64-68,2,2,0,10,1-1,0-0,100.0%,0-0,-,0,2,2,0,0,1,0,2,3
@ Hiopos Lleida,2 dic 2022,P  78-75,0,2,0,10,0-1,0-2,0.0%,0-0,-,0,2,2,0,0,0,0,0,-1
vs Biele ISB,27 nov 2022,G  85-76,0,1,0,6,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ San Pablo Burgos,20 nov 2022,P  83-74,0,0,0,3,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Caceres,28 oct 2022,G  69-79,0,1,0,11,0-0,0-3,0.0%,0-0,-,1,0,1,0,0,0,0,0,-2
vs Albacete,23 oct 2022,G  91-65,2,2,2,14,1-1,0-1,50.0%,0-0,-,0,2,2,2,0,1,0,2,4
@ Grupo Alega Cantabria,16 oct 2022,P  74-72,2,1,0,12,1-4,0-3,14.3%,0-0,-,1,0,1,0,0,1,0,2,-4
vs Amics Castello,12 oct 2022,P  48-75,2,2,0,19,0-1,0-4,0.0%,2-2,100.0%,1,1,2,0,1,1,1,2,0
@ Ourense,7 oct 2022,G  62-68,2,2,0,24,1-2,0-1,33.3%,0-3,0.0%,0,2,2,0,3,0,0,2,2
