PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Levitec Huesca,13 dic 2019,G  76-90,4,7,0,21,2-5,0-0,40.0%,0-0,-,1,6,7,0,0,0,1,4,9
vs Gipuzkoa Basket,6 dic 2019,G  91-87,11,12,1,29,5-8,0-0,62.5%,1-2,50.0%,3,9,12,1,1,2,2,11,21
@ Coviran Granada,1 dic 2019,P  72-65,3,10,0,25,1-3,0-0,33.3%,1-2,50.0%,0,10,10,0,4,4,3,3,13
vs Caceres,22 nov 2019,P  65-85,11,3,1,16,4-5,0-0,80.0%,3-4,75.0%,0,3,3,1,0,1,2,11,14
@ Real Valladolid,15 nov 2019,P  87-79,9,9,1,21,3-6,0-1,42.9%,3-4,75.0%,3,6,9,1,1,2,1,9,14
vs HLA Alicante,8 nov 2019,G  91-85,4,6,3,23,2-4,0-0,50.0%,0-0,-,1,5,6,3,2,4,3,4,12
@ Súper Agropal Palencia,3 nov 2019,P  108-87,8,3,2,26,4-5,0-0,80.0%,0-0,-,1,2,3,2,0,3,0,8,9
vs Alimerka Oviedo,30 oct 2019,G  83-66,6,7,2,11,3-3,0-0,100.0%,0-0,-,5,2,7,2,2,2,0,6,15
@ Leyma Coruña,27 oct 2019,P  74-67,2,3,1,20,1-5,0-0,20.0%,0-0,-,1,2,3,1,0,1,1,2,2
@ Almansa Con Afanion,19 oct 2019,G  67-85,4,1,0,17,2-4,0-0,50.0%,0-2,0.0%,1,0,1,0,1,0,2,4,4
vs Hiopos Lleida,11 oct 2019,G  68-64,1,8,3,17,0-0,0-0,-,1-2,50.0%,2,6,8,3,0,2,1,1,10
@ Ourense,5 oct 2019,P  82-65,2,4,0,11,1-2,0-0,50.0%,0-0,-,1,3,4,0,0,0,0,2,5
vs Rio Breogan,28 sept 2019,P  68-91,8,1,0,15,4-7,0-0,57.1%,0-0,-,1,0,1,0,1,1,0,8,6
