PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,6 mar 2020,P  82-87,2,2,0,3,1-1,0-1,50.0%,0-0,-,0,2,2,0,0,0,0,2,3
@ Alimerka Oviedo,29 feb 2020,G  76-81,2,1,0,8,0-1,0-0,0.0%,2-2,100.0%,1,0,1,0,1,0,0,2,3
vs Leyma Coruña,14 feb 2020,G  83-68,3,1,1,3,0-0,1-2,50.0%,0-0,-,0,1,1,1,0,0,0,3,4
vs Almansa Con Afanion,7 feb 2020,G  97-83,6,0,0,14,3-3,0-0,100.0%,0-0,-,0,0,0,0,0,1,0,6,5
@ Hiopos Lleida,31 ene 2020,P  87-80,0,2,0,8,0-2,0-0,0.0%,0-2,0.0%,1,1,2,0,0,1,0,0,-3
vs Ourense,24 ene 2020,P  78-86,2,5,1,12,0-0,0-3,0.0%,2-2,100.0%,1,4,5,1,0,1,0,2,4
@ Rio Breogan,18 ene 2020,P  87-69,4,0,0,15,0-2,0-1,0.0%,4-4,100.0%,0,0,0,0,1,1,0,4,1
@ Fibwi Palma,10 ene 2020,P  78-76,6,1,3,24,3-3,0-1,75.0%,0-0,-,0,1,1,3,1,1,0,6,9
vs Melilla Ciudad Del Deporte 1,3 ene 2020,P  81-91,5,1,1,11,1-1,1-3,50.0%,0-0,-,0,1,1,1,1,1,0,5,5
@ Real Canoe N.C.,27 dic 2019,G  85-90,6,3,0,9,3-3,0-0,100.0%,0-2,0.0%,1,2,3,0,2,0,0,6,9
vs Marin Peixe Galego,20 dic 2019,P  80-89,0,1,1,3,0-0,0-0,-,0-0,-,1,0,1,1,0,0,1,0,3
@ Levitec Huesca,13 dic 2019,G  76-90,6,3,1,16,3-4,0-1,60.0%,0-0,-,1,2,3,1,2,1,1,6,10
vs Gipuzkoa Basket,6 dic 2019,G  91-87,15,7,0,25,2-2,2-3,80.0%,5-6,83.3%,3,4,7,0,0,0,0,15,20
@ Coviran Granada,1 dic 2019,P  72-65,1,3,0,9,0-2,0-0,0.0%,1-2,50.0%,2,1,3,0,0,2,0,1,-1
vs Caceres,22 nov 2019,P  65-85,6,3,1,23,0-4,2-5,22.2%,0-0,-,2,1,3,1,0,2,3,6,4
@ Real Valladolid,15 nov 2019,P  87-79,6,1,1,22,2-4,0-1,40.0%,2-6,33.3%,0,1,1,1,1,0,1,6,3
vs HLA Alicante,8 nov 2019,G  91-85,12,9,5,29,2-3,2-4,57.1%,2-4,50.0%,1,8,9,5,1,1,0,12,21
@ Súper Agropal Palencia,3 nov 2019,P  108-87,4,4,0,20,2-3,0-2,40.0%,0-2,0.0%,2,2,4,0,2,0,1,4,6
vs Alimerka Oviedo,30 oct 2019,G  83-66,9,6,0,19,3-4,1-2,66.7%,0-0,-,1,5,6,0,0,1,1,9,13
@ Leyma Coruña,27 oct 2019,P  74-67,4,3,0,10,1-1,0-0,100.0%,2-2,100.0%,0,3,3,0,2,1,0,4,8
@ Almansa Con Afanion,19 oct 2019,G  67-85,6,1,0,9,3-5,0-0,60.0%,0-0,-,0,1,1,0,0,0,0,6,5
vs Hiopos Lleida,11 oct 2019,G  68-64,0,0,0,13,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Ourense,5 oct 2019,P  82-65,8,1,2,15,3-3,0-3,50.0%,2-2,100.0%,1,0,1,2,1,0,0,8,9
vs Rio Breogan,28 sept 2019,P  68-91,5,2,0,7,2-2,0-0,100.0%,1-2,50.0%,0,2,2,0,0,0,0,5,6
