PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,3 may 2019,G  99-100,16,1,1,20,1-3,4-6,55.6%,2-2,100.0%,0,1,1,1,1,2,0,16,13
vs Alimerka Oviedo,26 abr 2019,G  65-51,9,2,0,30,3-3,1-3,66.7%,0-0,-,0,2,2,0,2,3,0,9,8
@ FC Barcelona II,20 abr 2019,G  72-84,2,3,3,25,1-1,0-4,20.0%,0-2,0.0%,1,2,3,3,0,0,0,2,2
vs Real Canoe N.C.,14 abr 2019,G  96-74,2,6,1,25,0-5,0-3,0.0%,2-2,100.0%,2,4,6,1,0,1,0,2,0
@ Coviran Granada,6 abr 2019,G  82-84,6,2,0,30,2-3,0-0,66.7%,2-3,66.7%,1,1,2,0,0,0,0,6,6
vs Melilla Ciudad Del Deporte 1,31 mar 2019,G  79-65,17,8,0,24,2-3,4-7,60.0%,1-2,50.0%,1,7,8,0,0,1,0,17,19
@ Ourense,24 mar 2019,G  54-66,9,3,0,32,0-2,3-7,33.3%,0-0,-,0,3,3,0,0,1,0,9,5
vs Súper Agropal Palencia,20 mar 2019,G  82-70,15,4,1,31,1-3,4-8,45.5%,1-2,50.0%,0,4,4,1,0,1,0,15,12
@ Caceres,15 mar 2019,P  80-75,10,2,0,28,1-1,1-6,28.6%,5-5,100.0%,1,1,2,0,0,2,2,10,7
vs Surne Bilbao,10 mar 2019,G  67-45,7,1,0,19,0-3,2-5,25.0%,1-3,33.3%,0,1,1,0,0,0,0,7,0
@ C.B. Prat,2 mar 2019,P  85-83,3,1,0,16,1-1,0-2,33.3%,1-2,50.0%,0,1,1,0,1,1,0,3,1
@ Araberri Basket Club,23 feb 2019,G  76-79,13,4,2,34,2-2,3-13,33.3%,0-0,-,1,3,4,2,0,0,1,13,10
vs Real Betis,17 feb 2019,G  92-58,0,0,0,6,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Alimerka Oviedo,6 ene 2019,P  72-66,5,8,1,29,1-5,0-2,14.3%,3-4,75.0%,1,7,8,1,0,3,0,5,4
vs FC Barcelona II,29 dic 2018,G  83-76,21,2,1,32,4-4,4-6,80.0%,1-2,50.0%,0,2,2,1,2,2,0,21,21
@ Real Canoe N.C.,21 dic 2018,G  67-75,12,4,3,26,2-2,2-4,66.7%,2-2,100.0%,2,2,4,3,1,1,0,12,17
vs Coviran Granada,16 dic 2018,P  60-78,7,3,1,26,3-5,0-0,60.0%,1-2,50.0%,0,3,3,1,1,1,0,7,8
@ Melilla Ciudad Del Deporte 1,7 dic 2018,P  75-63,3,2,2,22,0-3,1-4,14.3%,0-0,-,0,2,2,2,0,1,0,3,0
vs Ourense,2 dic 2018,G  77-72,24,3,0,31,2-5,6-9,57.1%,2-2,100.0%,0,3,3,0,1,1,1,24,22
@ Súper Agropal Palencia,28 nov 2018,G  87-95,15,3,2,31,3-5,2-8,38.5%,3-4,75.0%,1,2,3,2,0,1,0,15,10
vs Caceres,25 nov 2018,G  82-74,15,7,0,41,3-6,3-6,50.0%,0-0,-,2,5,7,0,1,2,0,15,15
@ Surne Bilbao,18 nov 2018,P  77-71,3,6,1,32,0-3,1-2,20.0%,0-0,-,1,5,6,1,0,1,1,3,6
vs C.B. Prat,11 nov 2018,G  99-70,10,2,0,20,2-3,2-4,57.1%,0-0,-,0,2,2,0,2,0,0,10,11
vs Araberri Basket Club,4 nov 2018,P  71-79,15,2,1,25,2-2,3-8,50.0%,2-2,100.0%,1,1,2,1,0,2,0,15,11
@ Real Betis,27 oct 2018,P  82-77,14,1,2,25,1-1,4-7,62.5%,0-0,-,1,0,1,2,1,0,0,14,15
vs Real Valladolid,21 oct 2018,P  84-87,24,5,0,34,3-6,4-8,50.0%,6-9,66.7%,1,4,5,0,1,2,0,24,18
@ Leyma Coruña,14 oct 2018,G  76-79,16,2,2,33,7-10,0-1,63.6%,2-2,100.0%,0,2,2,2,1,1,0,16,16
vs Levitec Huesca,10 oct 2018,G  78-58,14,5,1,22,2-3,1-5,37.5%,7-11,63.6%,1,4,5,1,0,1,0,14,10
@ Hiopos Lleida,5 oct 2018,P  86-66,6,2,0,24,1-3,1-4,28.6%,1-2,50.0%,0,2,2,0,1,1,1,6,3
