PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs C.B. Prat,15 abr 2016,G  85-76,14,5,4,25,5-7,0-0,71.4%,4-5,80.0%,1,4,5,4,2,2,0,14,20
@ Súper Agropal Palencia,8 abr 2016,P  78-65,5,5,2,18,2-8,0-0,25.0%,1-2,50.0%,2,3,5,2,0,3,0,5,2
@ Levitec Huesca,1 abr 2016,G  65-74,14,5,4,33,6-8,0-0,75.0%,2-2,100.0%,2,3,5,4,1,3,0,14,19
vs Hiopos Lleida,23 mar 2016,G  84-69,8,5,3,23,3-5,0-0,60.0%,2-2,100.0%,1,4,5,3,0,6,0,8,8
@ Amics Castello,18 mar 2016,G  80-86,2,6,4,22,0-1,0-0,0.0%,2-2,100.0%,0,6,6,4,1,6,1,2,7
vs Navarra,11 mar 2016,G  90-74,8,7,6,27,1-2,0-0,50.0%,6-6,100.0%,2,5,7,6,1,0,1,8,22
@ San Pablo Burgos,4 mar 2016,G  76-82,7,3,2,20,2-4,0-0,50.0%,3-4,75.0%,1,2,3,2,0,3,0,7,6
vs FC Barcelona II,26 feb 2016,P  79-83,7,3,3,24,3-7,0-0,42.9%,1-2,50.0%,0,3,3,3,1,4,0,7,5
@ Fibwi Palma,21 feb 2016,G  90-91,13,8,1,31,5-7,0-0,71.4%,3-4,75.0%,2,6,8,1,1,2,1,13,19
vs Caceres,12 feb 2016,P  59-70,16,4,2,23,7-9,0-0,77.8%,2-2,100.0%,1,3,4,2,0,1,0,16,19
@ Rio Breogan,6 feb 2016,P  90-68,8,2,0,26,4-6,0-0,66.7%,0-0,-,0,2,2,0,0,4,1,8,5
vs Alimerka Oviedo,22 ene 2016,P  65-69,8,5,3,22,4-8,0-0,50.0%,0-1,0.0%,3,2,5,3,0,4,0,8,7
@ Leyma Coruña,15 ene 2016,G  73-90,7,7,3,22,2-6,0-0,33.3%,3-3,100.0%,2,5,7,3,0,1,1,7,13
vs Rioverde Clavijo,10 ene 2016,G  74-72,10,8,1,29,4-8,0-0,50.0%,2-2,100.0%,2,6,8,1,3,4,0,10,14
@ Melilla Ciudad Del Deporte 1,3 ene 2016,P  98-71,10,5,2,19,5-9,0-0,55.6%,0-0,-,2,3,5,2,1,1,2,10,15
@ C.B. Prat,30 dic 2015,P  96-83,12,8,6,27,5-6,0-1,71.4%,2-3,66.7%,0,8,8,6,0,3,0,12,20
vs Súper Agropal Palencia,20 dic 2015,P  56-63,12,2,1,20,6-11,0-1,50.0%,0-4,0.0%,1,1,2,1,2,1,0,12,6
vs Levitec Huesca,16 dic 2015,P  69-75,11,3,3,24,5-9,0-0,55.6%,1-2,50.0%,0,3,3,3,3,3,0,11,12
@ Hiopos Lleida,11 dic 2015,G  66-73,0,1,0,18,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
vs Amics Castello,4 dic 2015,G  86-75,10,6,5,25,5-11,0-0,45.5%,0-0,-,3,3,6,5,0,3,0,10,12
@ Navarra,27 nov 2015,P  89-79,14,6,6,27,6-11,0-1,50.0%,2-2,100.0%,3,3,6,6,0,4,0,14,16
vs San Pablo Burgos,20 nov 2015,G  71-62,5,4,1,20,1-5,0-0,20.0%,3-4,75.0%,3,1,4,1,1,2,0,5,4
@ FC Barcelona II,15 nov 2015,P  82-72,6,4,3,21,3-5,0-0,60.0%,0-0,-,1,3,4,3,1,2,0,6,10
vs Fibwi Palma,11 nov 2015,P  67-86,8,2,2,19,4-7,0-0,57.1%,0-0,-,1,1,2,2,1,2,0,8,8
@ Caceres,6 nov 2015,G  64-76,14,7,1,21,6-10,0-0,60.0%,2-2,100.0%,3,4,7,1,0,2,0,14,16
vs Rio Breogan,31 oct 2015,P  53-71,3,1,0,15,1-3,0-0,33.3%,1-2,50.0%,0,1,1,0,0,1,0,3,0
@ Alimerka Oviedo,24 oct 2015,P  76-68,4,3,2,14,1-4,0-0,25.0%,2-3,66.7%,0,3,3,2,0,3,0,4,2
vs Leyma Coruña,17 oct 2015,G  68-62,9,6,0,21,4-8,0-0,50.0%,1-2,50.0%,2,4,6,0,2,3,0,9,9
@ Rioverde Clavijo,11 oct 2015,G  88-90,8,1,2,31,3-4,0-0,75.0%,2-2,100.0%,0,1,1,2,0,0,0,8,10
vs Melilla Ciudad Del Deporte 1,2 oct 2015,P  55-75,12,4,3,20,3-7,1-2,44.4%,3-3,100.0%,1,3,4,3,1,3,0,12,12
