PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Betis,12 ene 2024,P  82-94,5,2,0,12,0-0,1-3,33.3%,2-4,50.0%,0,2,2,0,0,2,0,5,1
vs HLA Alicante,9 dic 2023,G  98-95,2,0,0,4,1-2,0-0,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
@ Caceres,3 dic 2023,G  60-81,11,2,1,20,4-5,1-3,62.5%,0-0,-,0,2,2,1,1,3,0,11,9
vs Leyma Coruña,29 nov 2023,G  77-75,5,0,0,17,1-3,1-3,33.3%,0-0,-,0,0,0,0,0,1,0,5,0
@ Hestia Menorca,25 nov 2023,G  82-90,11,0,1,17,2-4,2-2,66.7%,1-2,50.0%,0,0,0,1,0,1,0,11,8
@ Melilla Ciudad Del Deporte 1,17 nov 2023,G  79-92,9,0,3,20,0-1,2-2,66.7%,3-4,75.0%,0,0,0,3,1,0,0,9,11
vs Rioverde Clavijo,11 nov 2023,G  83-66,5,3,2,21,2-4,0-3,28.6%,1-2,50.0%,1,2,3,2,1,2,0,5,3
@ Grupo Alega Cantabria,5 nov 2023,G  72-84,17,3,2,29,3-5,3-3,75.0%,2-2,100.0%,0,3,3,2,0,5,0,17,15
vs Real Valladolid,31 oct 2023,G  94-69,16,2,4,22,4-7,2-4,54.5%,2-3,66.7%,0,2,2,4,2,0,0,16,18
@ Amics Castello,27 oct 2023,G  81-94,2,3,2,15,1-4,0-2,16.7%,0-0,-,1,2,3,2,0,1,0,2,1
@ Fuenlabrada,21 oct 2023,G  64-72,6,0,1,13,1-2,0-3,20.0%,4-6,66.7%,0,0,0,1,2,1,0,6,2
vs Hiopos Lleida,14 oct 2023,G  79-66,8,4,0,24,2-5,1-4,33.3%,1-1,100.0%,1,3,4,0,3,5,0,8,4
@ Alimerka Oviedo,7 oct 2023,P  75-71,12,5,4,26,5-8,0-4,41.7%,2-2,100.0%,0,5,5,4,1,5,0,12,10
