PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hestia Menorca,17 feb 2024,G  90-69,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Grupo Alega Cantabria,3 feb 2024,G  88-69,0,0,0,5,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Rioverde Clavijo,21 ene 2024,G  62-79,2,0,0,5,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
vs Real Betis,12 ene 2024,P  82-94,3,1,0,10,0-1,1-3,25.0%,0-0,-,0,1,1,0,0,0,0,3,1
@ UBU Tizona Burgos,6 ene 2024,P  110-96,0,1,1,11,0-0,0-0,-,0-0,-,1,0,1,1,0,0,0,0,2
vs Movistar Estudiantes,30 dic 2023,P  87-91,9,2,0,15,3-3,1-4,57.1%,0-1,0.0%,1,1,2,0,0,0,0,9,7
@ Gipuzkoa Basket,22 dic 2023,P  80-78,0,0,0,11,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Ourense,16 dic 2023,G  105-55,8,4,0,19,1-1,2-3,75.0%,0-0,-,0,4,4,0,0,1,0,8,10
vs HLA Alicante,9 dic 2023,G  98-95,9,2,1,11,0-1,3-5,50.0%,0-0,-,1,1,2,1,0,0,0,9,9
@ Caceres,3 dic 2023,G  60-81,5,7,0,16,1-4,1-2,33.3%,0-0,-,1,6,7,0,0,0,0,5,8
vs Leyma Coruña,29 nov 2023,G  77-75,0,1,0,4,0-0,0-2,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
@ Hestia Menorca,25 nov 2023,G  82-90,0,0,0,6,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Melilla Ciudad Del Deporte 1,17 nov 2023,G  79-92,5,0,0,14,1-1,1-3,50.0%,0-0,-,0,0,0,0,0,0,0,5,3
vs Rioverde Clavijo,11 nov 2023,G  83-66,5,3,0,13,1-2,1-1,66.7%,0-0,-,1,2,3,0,0,0,0,5,7
vs Real Valladolid,31 oct 2023,G  94-69,2,3,0,13,0-0,0-0,-,2-2,100.0%,1,2,3,0,0,0,0,2,5
@ Amics Castello,27 oct 2023,G  81-94,3,4,0,11,0-0,1-3,33.3%,0-0,-,0,4,4,0,0,2,0,3,3
@ Fuenlabrada,21 oct 2023,G  64-72,3,4,0,12,0-1,1-1,50.0%,0-0,-,1,3,4,0,0,0,0,3,6
vs Hiopos Lleida,14 oct 2023,G  79-66,2,2,0,10,0-2,0-1,0.0%,2-2,100.0%,0,2,2,0,0,0,0,2,1
@ Alimerka Oviedo,7 oct 2023,P  75-71,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
