PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,19 may 2023,P  100-81,5,2,3,23,1-1,1-4,40.0%,0-0,-,1,1,2,3,0,2,0,5,5
vs Gipuzkoa Basket,12 may 2023,P  79-81,0,0,3,10,0-1,0-0,0.0%,0-0,-,0,0,0,3,1,2,0,0,1
@ MoraBanc Andorra,6 may 2023,P  74-59,3,1,1,12,0-0,1-4,25.0%,0-0,-,0,1,1,1,1,0,0,3,3
@ Ourense,29 abr 2023,P  86-77,0,4,1,6,0-0,0-2,0.0%,0-0,-,0,4,4,1,0,0,0,0,3
vs Alimerka Oviedo,21 abr 2023,G  78-69,0,0,2,15,0-2,0-1,0.0%,0-0,-,0,0,0,2,0,1,0,0,-2
@ Almansa Con Afanion,15 abr 2023,P  87-74,0,0,0,8,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Melilla Ciudad Del Deporte 1,5 abr 2023,G  70-88,3,0,0,8,0-0,1-4,25.0%,0-0,-,0,0,0,0,0,1,0,3,-1
@ Movistar Estudiantes,26 mar 2023,P  70-65,5,3,0,16,0-2,1-3,20.0%,2-2,100.0%,0,3,3,0,0,0,0,5,4
vs Hiopos Lleida,17 mar 2023,G  79-76,1,1,4,14,0-1,0-3,0.0%,1-2,50.0%,0,1,1,4,0,1,0,1,0
@ Biele ISB,12 mar 2023,G  68-70,7,2,5,21,2-4,1-1,60.0%,0-0,-,0,2,2,5,0,3,0,7,9
vs San Pablo Burgos,5 mar 2023,P  69-90,5,1,3,19,1-2,1-5,28.6%,0-0,-,1,0,1,3,0,1,0,5,3
@ Súper Agropal Palencia,17 feb 2023,P  87-79,8,4,1,16,1-1,2-4,60.0%,0-0,-,0,4,4,1,0,1,0,8,10
vs Caceres,5 feb 2023,G  80-68,3,5,4,25,0-1,1-3,25.0%,0-0,-,0,5,5,4,0,0,0,3,9
@ Albacete,31 ene 2023,P  72-65,8,4,3,24,1-2,2-5,42.9%,0-0,-,0,4,4,3,2,2,0,8,11
vs Grupo Alega Cantabria,27 ene 2023,G  78-77,0,1,1,11,0-2,0-0,0.0%,0-0,-,1,0,1,1,0,1,0,0,-1
vs Amics Castello,21 ene 2023,G  74-70,0,5,1,13,0-1,0-1,0.0%,0-0,-,3,2,5,1,0,1,0,0,3
@ Gipuzkoa Basket,15 ene 2023,P  77-67,11,6,2,23,4-5,1-6,45.5%,0-0,-,2,4,6,2,2,0,0,11,15
vs MoraBanc Andorra,7 ene 2023,G  73-66,0,0,0,2,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs Ourense,28 dic 2022,G  84-80,2,2,0,24,1-3,0-4,14.3%,0-0,-,0,2,2,0,1,0,0,2,-1
@ Alimerka Oviedo,22 dic 2022,G  68-69,13,5,4,21,3-6,2-3,55.6%,1-2,50.0%,1,4,5,4,0,0,0,13,17
vs Almansa Con Afanion,16 dic 2022,G  101-55,0,3,2,10,0-1,0-1,0.0%,0-0,-,2,1,3,2,1,0,0,0,4
@ Real Valladolid,10 dic 2022,P  68-52,0,1,0,16,0-1,0-2,0.0%,0-0,-,0,1,1,0,0,2,0,0,-4
vs Melilla Ciudad Del Deporte 1,7 dic 2022,G  77-60,2,2,3,15,1-1,0-3,25.0%,0-0,-,0,2,2,3,0,2,1,2,3
@ Leyma Coruña,2 dic 2022,P  86-69,0,1,0,1,0-0,0-0,-,0-0,-,0,1,1,0,0,3,0,0,-2
vs Movistar Estudiantes,25 nov 2022,G  89-85,2,2,1,14,1-4,0-1,20.0%,0-2,0.0%,1,1,2,1,0,1,0,2,-2
@ Hiopos Lleida,20 nov 2022,P  82-75,10,1,0,21,2-4,2-3,57.1%,0-0,-,0,1,1,0,1,1,0,10,8
vs Biele ISB,4 nov 2022,G  84-73,14,4,2,20,3-6,1-7,30.8%,5-6,83.3%,0,4,4,2,0,1,0,14,9
@ San Pablo Burgos,29 oct 2022,G  98-101,15,5,3,33,3-5,2-5,50.0%,3-3,100.0%,0,5,5,3,2,3,0,15,17
vs Súper Agropal Palencia,21 oct 2022,P  54-82,3,6,2,28,0-4,1-5,11.1%,0-0,-,2,4,6,2,1,4,0,3,0
@ Caceres,16 oct 2022,G  65-72,6,4,3,19,0-3,2-3,33.3%,0-0,-,0,4,4,3,0,0,0,6,9
vs Albacete,11 oct 2022,G  86-77,3,1,4,13,0-2,1-3,20.0%,0-0,-,1,0,1,4,1,2,0,3,3
@ Grupo Alega Cantabria,7 oct 2022,P  76-70,11,4,4,22,2-3,2-5,50.0%,1-4,25.0%,1,3,4,4,0,1,0,11,11
