PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,19 may 2023,P  100-81,6,3,1,18,2-3,0-1,50.0%,2-2,100.0%,1,2,3,1,0,2,0,6,6
vs Gipuzkoa Basket,12 may 2023,P  79-81,12,2,6,30,3-6,1-5,36.4%,3-4,75.0%,1,1,2,6,2,1,0,12,13
@ MoraBanc Andorra,6 may 2023,P  74-59,2,6,4,27,0-3,0-5,0.0%,2-2,100.0%,0,6,6,4,1,2,0,2,3
@ Ourense,29 abr 2023,P  86-77,13,4,5,29,3-3,1-3,66.7%,4-5,80.0%,1,3,4,5,1,3,0,13,17
vs Alimerka Oviedo,21 abr 2023,G  78-69,19,3,3,25,5-7,1-2,66.7%,6-6,100.0%,2,1,3,3,1,2,0,19,21
@ Almansa Con Afanion,15 abr 2023,P  87-74,25,1,1,26,3-4,5-6,80.0%,4-4,100.0%,0,1,1,1,1,2,0,25,24
vs Real Valladolid,9 abr 2023,P  70-71,6,2,2,24,2-2,0-1,66.7%,2-2,100.0%,1,1,2,2,0,1,0,6,8
@ Melilla Ciudad Del Deporte 1,5 abr 2023,G  70-88,3,0,2,13,0-2,1-5,14.3%,0-0,-,0,0,0,2,0,1,0,3,-2
vs Leyma Coruña,31 mar 2023,G  91-76,8,0,7,20,2-5,1-2,42.9%,1-2,50.0%,0,0,0,7,2,0,0,8,12
@ Movistar Estudiantes,26 mar 2023,P  70-65,14,5,1,22,2-6,2-5,36.4%,4-4,100.0%,2,3,5,1,1,2,0,14,12
vs Hiopos Lleida,17 mar 2023,G  79-76,4,1,7,16,1-3,0-1,25.0%,2-2,100.0%,0,1,1,7,0,1,0,4,8
@ Biele ISB,12 mar 2023,G  68-70,0,0,3,19,0-0,0-1,0.0%,0-0,-,0,0,0,3,0,1,0,0,1
vs San Pablo Burgos,5 mar 2023,P  69-90,0,4,3,21,0-1,0-0,0.0%,0-0,-,1,3,4,3,0,3,0,0,3
@ Súper Agropal Palencia,17 feb 2023,P  87-79,11,5,2,28,0-1,3-7,37.5%,2-2,100.0%,2,3,5,2,2,3,0,11,12
vs Caceres,5 feb 2023,G  80-68,6,2,3,16,3-8,0-2,30.0%,0-0,-,0,2,2,3,3,1,0,6,6
@ Albacete,31 ene 2023,P  72-65,5,2,3,16,2-4,0-0,50.0%,1-2,50.0%,0,2,2,3,6,2,0,5,11
vs Grupo Alega Cantabria,27 ene 2023,G  78-77,7,4,5,24,1-3,1-2,40.0%,2-2,100.0%,1,3,4,5,0,1,0,7,12
vs Amics Castello,21 ene 2023,G  74-70,7,3,6,26,1-5,1-2,28.6%,2-2,100.0%,1,2,3,6,4,0,0,7,15
@ Gipuzkoa Basket,15 ene 2023,P  77-67,4,0,0,12,0-3,1-2,20.0%,1-2,50.0%,0,0,0,0,1,1,0,4,-1
vs MoraBanc Andorra,7 ene 2023,G  73-66,6,4,3,25,3-4,0-1,60.0%,0-0,-,0,4,4,3,0,2,0,6,9
vs Ourense,28 dic 2022,G  84-80,0,2,2,10,0-3,0-0,0.0%,0-0,-,1,1,2,2,1,2,0,0,0
@ Alimerka Oviedo,22 dic 2022,G  68-69,2,1,3,12,0-4,0-0,0.0%,2-2,100.0%,0,1,1,3,1,2,0,2,1
vs Almansa Con Afanion,16 dic 2022,G  101-55,0,1,3,16,0-2,0-0,0.0%,0-0,-,0,1,1,3,0,0,0,0,2
@ Real Valladolid,10 dic 2022,P  68-52,5,1,1,19,2-3,0-2,40.0%,1-1,100.0%,1,0,1,1,1,3,0,5,2
vs Melilla Ciudad Del Deporte 1,7 dic 2022,G  77-60,9,4,3,22,2-6,1-2,37.5%,2-2,100.0%,1,3,4,3,1,0,0,9,12
@ Leyma Coruña,2 dic 2022,P  86-69,8,1,3,26,1-7,2-6,23.1%,0-0,-,0,1,1,3,1,2,0,8,1
vs Movistar Estudiantes,25 nov 2022,G  89-85,25,2,5,26,9-11,1-4,66.7%,4-4,100.0%,0,2,2,5,1,0,0,25,28
@ Hiopos Lleida,20 nov 2022,P  82-75,2,3,1,19,0-3,0-1,0.0%,2-4,50.0%,1,2,3,1,1,0,0,2,1
vs Biele ISB,4 nov 2022,G  84-73,10,3,5,20,1-3,1-4,28.6%,5-6,83.3%,0,3,3,5,2,1,0,10,13
@ San Pablo Burgos,29 oct 2022,G  98-101,8,2,4,33,0-5,2-4,22.2%,2-2,100.0%,0,2,2,4,2,1,0,8,8
vs Súper Agropal Palencia,21 oct 2022,P  54-82,4,2,1,14,0-3,0-1,0.0%,4-4,100.0%,2,0,2,1,1,1,0,4,3
@ Caceres,16 oct 2022,G  65-72,6,3,2,22,3-6,0-3,33.3%,0-0,-,2,1,3,2,2,0,0,6,7
vs Albacete,11 oct 2022,G  86-77,16,3,5,27,4-7,1-1,62.5%,5-7,71.4%,1,2,3,5,1,1,0,16,19
@ Grupo Alega Cantabria,7 oct 2022,P  76-70,4,3,1,22,2-4,0-2,33.3%,0-0,-,0,3,3,1,0,4,0,4,0
