PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,3 may 2019,P  57-73,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,0,1,0,0,0
@ Surne Bilbao,26 abr 2019,P  93-62,9,3,0,10,4-7,0-1,50.0%,1-2,50.0%,3,0,3,0,1,1,0,9,7
@ Fibwi Palma,14 abr 2019,P  96-74,12,8,0,21,4-5,0-0,80.0%,4-5,80.0%,1,7,8,0,0,2,1,12,17
vs Real Betis,5 abr 2019,P  66-86,0,3,0,8,0-1,0-0,0.0%,0-0,-,0,3,3,0,0,1,0,0,1
@ Real Valladolid,29 mar 2019,P  96-79,2,1,0,16,1-4,0-0,25.0%,0-0,-,1,0,1,0,0,2,0,2,-2
vs Leyma Coruña,23 mar 2019,G  65-58,3,1,1,10,1-2,0-0,50.0%,1-2,50.0%,1,0,1,1,0,2,1,3,2
@ Levitec Huesca,19 mar 2019,P  94-66,6,5,0,15,3-8,0-0,37.5%,0-0,-,4,1,5,0,0,1,0,6,5
vs Hiopos Lleida,15 mar 2019,G  65-64,8,6,1,15,4-5,0-0,80.0%,0-3,0.0%,3,3,6,1,1,2,0,8,10
@ Amics Castello,8 mar 2019,P  88-75,12,5,1,15,5-8,0-0,62.5%,2-3,66.7%,2,3,5,1,0,2,0,12,12
vs Alimerka Oviedo,1 mar 2019,P  59-70,6,2,1,16,3-4,0-0,75.0%,0-0,-,2,0,2,1,0,1,0,6,7
@ FC Barcelona II,23 feb 2019,P  64-61,0,1,0,7,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,2,0,0,-2
vs Araberri Basket Club,15 feb 2019,P  64-75,2,1,0,11,1-4,0-0,25.0%,0-0,-,0,1,1,0,0,0,0,2,0
vs Coviran Granada,1 feb 2019,P  53-66,6,1,0,20,3-8,0-0,37.5%,0-1,0.0%,0,1,1,0,1,2,0,6,0
@ Melilla Ciudad Del Deporte 1,27 ene 2019,P  82-59,14,6,0,23,5-8,0-1,55.6%,4-4,100.0%,2,4,6,0,0,0,0,14,16
vs Ourense,23 ene 2019,P  62-90,8,5,0,25,4-8,0-0,50.0%,0-2,0.0%,3,2,5,0,2,2,1,8,8
@ Súper Agropal Palencia,18 ene 2019,G  94-96,2,2,1,17,1-5,0-0,20.0%,0-0,-,2,0,2,1,1,4,2,2,0
@ Caceres,11 ene 2019,P  65-63,4,2,0,13,2-3,0-0,66.7%,0-0,-,0,2,2,0,0,3,0,4,2
vs Surne Bilbao,4 ene 2019,P  64-81,2,1,2,15,1-5,0-0,20.0%,0-0,-,0,1,1,2,0,1,0,2,0
@ C.B. Prat,29 dic 2018,G  72-75,4,3,0,9,2-4,0-1,40.0%,0-0,-,1,2,3,0,0,2,0,4,2
vs Fibwi Palma,21 dic 2018,P  67-75,2,2,0,14,1-2,0-0,50.0%,0-0,-,0,2,2,0,0,2,1,2,2
@ Bakken Bears,5 dic 2018,P  110-86,4,5,0,22,2-4,0-0,50.0%,0-0,-,2,3,5,0,0,1,0,4,6
@ Svendborg Rabbits,21 nov 2018,P  84-75,4,3,0,13,2-6,0-0,33.3%,0-0,-,0,3,3,0,1,1,0,4,3
@ Horsens IC,15 nov 2018,P  80-75,10,6,0,20,2-7,0-1,25.0%,6-6,100.0%,3,3,6,0,1,0,1,10,12
vs Randers Cimbria,8 nov 2018,G  103-90,16,4,3,17,6-14,0-0,42.9%,4-4,100.0%,3,1,4,3,0,1,0,16,14
vs EBAA Aarhus,28 oct 2018,G  101-71,9,5,0,20,3-6,0-0,50.0%,3-4,75.0%,3,2,5,0,1,2,0,9,9
@ Horsens IC,25 oct 2018,G  90-92,6,3,0,22,3-7,0-1,37.5%,0-0,-,0,3,3,0,0,2,0,6,2
@ BMS Herlev,20 oct 2018,G  83-100,4,6,0,17,2-3,0-0,66.7%,0-0,-,2,4,6,0,0,2,0,4,7
vs Vaerlose Blue Hawks,16 oct 2018,G  97-61,15,7,2,17,4-5,0-0,80.0%,7-7,100.0%,0,7,7,2,1,3,0,15,21
vs Svendborg Rabbits,2 oct 2018,P  89-94,6,1,0,14,3-4,0-0,75.0%,0-0,-,1,0,1,0,0,3,0,6,3
@ BC Copenhagen,25 sept 2018,G  62-111,14,2,2,18,4-6,0-0,66.7%,6-7,85.7%,0,2,2,2,0,2,1,14,14
