PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Murcia,30 mar 2019,P  83-69,2,3,0,7,0-0,0-0,-,2-2,100.0%,1,2,3,0,0,1,0,2,4
vs Almansa Con Afanion,23 mar 2019,P  84-90,6,4,0,13,3-7,0-0,42.9%,0-0,-,3,1,4,0,0,1,1,6,6
@ Rioverde Clavijo,13 ene 2019,G  80-90,12,10,0,30,5-7,0-0,71.4%,2-2,100.0%,3,7,10,0,0,5,0,12,15
vs Circulo Gijon,5 ene 2019,P  62-71,13,15,1,33,6-13,0-0,46.2%,1-3,33.3%,9,6,15,1,1,2,3,13,22
@ Zornotza,29 dic 2018,P  71-61,2,4,0,17,1-2,0-0,50.0%,0-0,-,1,3,4,0,0,2,2,2,5
vs CB Zamora,16 dic 2018,G  63-47,8,7,0,19,4-5,0-0,80.0%,0-0,-,3,4,7,0,1,0,3,8,18
vs Biele ISB,12 dic 2018,G  68-59,0,3,0,14,0-2,0-0,0.0%,0-0,-,1,2,3,0,0,2,0,0,-1
@ Navarra,7 dic 2018,G  85-96,12,8,0,27,6-7,0-1,75.0%,0-0,-,4,4,8,0,0,0,3,12,21
@ CB Tormes,1 dic 2018,P  79-77,4,3,0,18,2-3,0-0,66.7%,0-0,-,1,2,3,0,0,1,0,4,5
vs Levitec Huesca,28 nov 2018,G  71-69,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Hiopos Lleida,23 nov 2018,P  73-55,2,1,1,11,1-2,0-0,50.0%,0-0,-,0,1,1,1,0,0,2,2,5
vs Amics Castello,16 nov 2018,G  72-65,0,5,0,11,0-1,0-0,0.0%,0-0,-,2,3,5,0,0,2,1,0,3
@ Alimerka Oviedo,10 nov 2018,P  78-56,2,2,0,13,0-3,0-0,0.0%,2-2,100.0%,1,1,2,0,0,0,0,2,1
@ Coviran Granada,21 oct 2018,P  87-60,0,0,0,6,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Melilla Ciudad Del Deporte 1,12 oct 2018,G  84-68,7,5,0,18,3-6,0-0,50.0%,1-2,50.0%,1,4,5,0,2,1,2,7,11
@ Ourense,10 oct 2018,P  71-50,3,5,0,23,1-3,0-0,33.3%,1-2,50.0%,0,5,5,0,1,0,1,3,7
vs Súper Agropal Palencia,5 oct 2018,P  70-84,4,4,0,14,1-2,0-0,50.0%,2-2,100.0%,1,3,4,0,0,1,1,4,7
