PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Alimerka Oviedo,28 abr 2017,G  90-82,4,4,0,16,2-3,0-0,66.7%,0-2,0.0%,2,2,4,0,1,0,2,4,8
vs Rio Breogan,21 abr 2017,P  82-93,2,3,0,16,0-1,0-0,0.0%,2-2,100.0%,0,3,3,0,0,3,2,2,3
vs Hiopos Lleida,16 abr 2017,G  79-74,2,6,0,15,1-3,0-0,33.3%,0-0,-,2,4,6,0,0,0,3,2,9
@ Súper Agropal Palencia,7 abr 2017,G  67-69,0,4,1,14,0-1,0-0,0.0%,0-0,-,2,2,4,1,0,2,3,0,5
vs Caceres,31 mar 2017,G  88-75,6,5,0,12,3-3,0-0,100.0%,0-0,-,2,3,5,0,1,0,0,6,12
@ San Pablo Burgos,24 mar 2017,P  85-77,2,5,0,15,1-3,0-0,33.3%,0-0,-,1,4,5,0,0,2,0,2,3
vs Rioverde Clavijo,17 mar 2017,G  83-77,7,1,1,14,1-2,0-0,50.0%,5-7,71.4%,0,1,1,1,0,0,1,7,7
@ Ourense,10 mar 2017,G  69-71,4,5,0,19,2-6,0-0,33.3%,0-2,0.0%,2,3,5,0,0,2,1,4,2
vs Levitec Huesca,3 mar 2017,G  97-84,6,0,0,14,3-3,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,6,6
vs Araberri Basket Club,24 feb 2017,G  78-70,4,8,0,12,2-4,0-0,50.0%,0-0,-,2,6,8,0,0,2,0,4,8
@ Fibwi Palma,17 feb 2017,G  63-86,6,3,0,17,3-6,0-0,50.0%,0-0,-,2,1,3,0,1,1,0,6,6
vs Marin Peixe Galego,10 feb 2017,G  92-74,4,6,0,13,2-3,0-0,66.7%,0-3,0.0%,2,4,6,0,0,2,0,4,4
@ Leyma Coruña,3 feb 2017,P  93-85,6,3,0,10,2-3,0-0,66.7%,2-3,66.7%,3,0,3,0,0,1,2,6,8
vs Melilla Ciudad Del Deporte 1,20 ene 2017,P  61-67,6,2,0,18,2-2,0-0,100.0%,2-5,40.0%,0,2,2,0,1,1,0,6,5
@ Gipuzkoa Basket,13 ene 2017,P  87-81,0,2,0,15,0-1,0-0,0.0%,0-0,-,0,2,2,0,1,0,0,0,2
vs Amics Castello,8 ene 2017,P  68-81,0,2,0,16,0-2,0-0,0.0%,0-0,-,2,0,2,0,0,4,0,0,-4
@ C.B. Prat,4 ene 2017,G  77-78,3,2,0,14,1-2,0-0,50.0%,1-2,50.0%,1,1,2,0,0,1,1,3,3
@ Alimerka Oviedo,30 dic 2016,P  80-60,4,5,0,15,1-3,0-0,33.3%,2-4,50.0%,2,3,5,0,0,0,0,4,5
@ Rio Breogan,28 dic 2016,P  85-70,2,2,0,16,1-2,0-0,50.0%,0-0,-,0,2,2,0,0,2,1,2,2
@ Hiopos Lleida,16 dic 2016,P  71-64,9,5,0,16,4-5,0-0,80.0%,1-2,50.0%,3,2,5,0,0,0,1,9,13
vs Súper Agropal Palencia,10 dic 2016,P  65-74,9,8,0,26,4-7,0-0,57.1%,1-1,100.0%,4,4,8,0,0,3,1,9,12
@ Caceres,2 dic 2016,P  83-78,0,3,0,12,0-2,0-0,0.0%,0-0,-,1,2,3,0,0,0,0,0,1
vs San Pablo Burgos,29 nov 2016,P  71-76,10,10,0,15,4-7,0-0,57.1%,2-4,50.0%,4,6,10,0,0,0,1,10,16
@ Rioverde Clavijo,25 nov 2016,P  80-71,4,4,0,14,2-5,0-0,40.0%,0-0,-,3,1,4,0,0,0,0,4,5
vs Ourense,20 nov 2016,P  70-79,2,3,0,21,1-2,0-0,50.0%,0-0,-,2,1,3,0,0,0,1,2,5
@ Levitec Huesca,13 nov 2016,P  73-71,4,6,0,15,2-3,0-0,66.7%,0-0,-,2,4,6,0,0,3,3,4,9
vs Fibwi Palma,4 nov 2016,P  69-77,1,1,0,4,0-2,0-0,0.0%,1-2,50.0%,1,0,1,0,0,0,0,1,-1
@ Marin Peixe Galego,29 oct 2016,G  67-79,9,5,2,24,2-4,0-0,50.0%,5-8,62.5%,1,4,5,2,0,6,2,9,7
vs Leyma Coruña,23 oct 2016,P  69-84,7,5,1,14,2-4,0-0,50.0%,3-4,75.0%,3,2,5,1,0,0,1,7,11
@ Melilla Ciudad Del Deporte 1,18 oct 2016,G  64-80,2,4,2,24,1-3,0-0,33.3%,0-0,-,0,4,4,2,1,2,1,2,6
vs Gipuzkoa Basket,14 oct 2016,P  55-63,0,2,0,8,0-2,0-0,0.0%,0-0,-,2,0,2,0,0,0,0,0,0
@ Amics Castello,7 oct 2016,P  76-64,5,0,1,13,2-4,0-0,50.0%,1-2,50.0%,0,0,0,1,0,0,1,5,4
vs C.B. Prat,2 oct 2016,P  72-84,5,7,1,30,1-6,0-0,16.7%,3-4,75.0%,3,4,7,1,1,0,0,5,8
