PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Palma Basquet Mallorca,7 dic 2025,G  64-68,9,1,3,29,3-5,1-4,44.4%,0-0,-,0,1,1,3,1,2,0,9,7
@ Súper Agropal Palencia,22 nov 2025,P  83-52,2,3,0,20,1-4,0-3,14.3%,0-0,-,0,3,3,0,1,0,0,2,0
vs Fuenlabrada,16 nov 2025,G  99-76,10,5,1,25,2-6,2-2,50.0%,0-0,-,1,4,5,1,0,3,0,10,9
vs Leyma Coruña,9 nov 2025,P  87-92,21,2,0,26,2-3,5-9,58.3%,2-2,100.0%,1,1,2,0,3,0,0,21,21
@ Cartagena,1 nov 2025,G  68-95,12,3,1,24,3-5,1-1,66.7%,3-4,75.0%,0,3,3,1,2,1,0,12,14
vs Monbus Obradoiro,26 oct 2025,P  78-79,12,1,1,27,0-2,4-5,57.1%,0-0,-,0,1,1,1,0,1,0,12,10
vs HLA Alicante,19 oct 2025,G  88-82,12,4,0,27,3-4,2-3,71.4%,0-0,-,2,2,4,0,0,0,0,12,14
@ Melilla Ciudad Del Deporte 1,12 oct 2025,G  70-82,10,5,1,29,2-2,2-4,66.7%,0-0,-,0,5,5,1,1,2,0,10,13
vs Gipuzkoa Basket,5 oct 2025,G  93-88,6,0,1,20,2-2,0-2,50.0%,2-2,100.0%,0,0,0,1,1,0,0,6,6
@ Alimerka Oviedo,26 sept 2025,G  87-101,9,7,1,26,3-7,1-5,33.3%,0-0,-,2,5,7,1,4,0,0,9,13
