PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Casademont Zaragoza (M),6 dic 2025,P  83-92,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Súper Agropal Palencia,22 nov 2025,P  83-52,0,1,2,8,0-0,0-0,-,0-0,-,0,1,1,2,0,0,1,0,4
vs Fuenlabrada,16 nov 2025,G  99-76,4,6,1,19,0-4,0-0,0.0%,4-4,100.0%,3,3,6,1,0,1,1,4,7
vs Leyma Coruña,9 nov 2025,P  87-92,2,1,0,18,1-2,0-0,50.0%,0-0,-,0,1,1,0,0,1,0,2,1
@ Cartagena,1 nov 2025,G  68-95,6,2,0,18,3-4,0-0,75.0%,0-1,0.0%,0,2,2,0,0,3,5,6,8
vs Monbus Obradoiro,26 oct 2025,P  78-79,4,5,0,18,1-3,0-0,33.3%,2-2,100.0%,0,5,5,0,0,0,1,4,8
vs HLA Alicante,19 oct 2025,G  88-82,9,5,0,22,4-6,0-0,66.7%,1-3,33.3%,2,3,5,0,0,1,2,9,11
@ Melilla Ciudad Del Deporte 1,12 oct 2025,G  70-82,9,3,0,20,4-4,0-0,100.0%,1-1,100.0%,0,3,3,0,1,4,0,9,9
@ Alimerka Oviedo,26 sept 2025,G  87-101,0,1,0,9,0-0,0-0,-,0-0,-,0,1,1,0,1,2,0,0,0
