PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ C.B. Prat,20 may 2022,P  96-60,0,1,0,5,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
vs Biele ISB,13 may 2022,P  74-89,0,0,1,4,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
@ HLA Alicante,7 may 2022,P  84-61,0,0,1,10,0-1,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
vs Movistar Estudiantes,1 may 2022,P  49-83,5,1,1,14,2-3,0-2,40.0%,1-2,50.0%,0,1,1,1,0,0,0,5,3
vs Hiopos Lleida,17 abr 2022,G  86-84,3,3,1,9,0-0,1-4,25.0%,0-0,-,2,1,3,1,0,1,0,3,3
@ Alimerka Oviedo,9 abr 2022,P  91-73,6,2,2,20,0-1,0-3,0.0%,6-9,66.7%,0,2,2,2,1,0,0,6,4
vs Basquet Girona,31 mar 2022,P  50-85,4,2,0,18,1-2,0-2,25.0%,2-2,100.0%,1,1,2,0,0,1,0,4,2
@ Súper Agropal Palencia,25 mar 2022,P  72-55,3,1,0,19,0-1,1-3,25.0%,0-0,-,0,1,1,0,0,1,0,3,0
@ Fibwi Palma,20 mar 2022,P  86-61,3,4,0,17,0-0,0-1,0.0%,3-4,75.0%,0,4,4,0,1,0,0,3,6
vs Gipuzkoa Basket,16 mar 2022,G  85-68,9,0,1,16,2-3,1-4,42.9%,2-4,50.0%,0,0,0,1,0,1,0,9,3
@ Leyma Coruña,11 mar 2022,P  83-65,0,2,0,14,0-2,0-1,0.0%,0-0,-,1,1,2,0,0,0,0,0,-1
vs Coviran Granada,5 mar 2022,P  60-71,8,3,0,17,1-2,2-4,50.0%,0-2,0.0%,0,3,3,0,0,1,0,8,5
vs Klaipėdos Neptūnas-Akvaservis,26 feb 2022,G  74-54,7,2,3,25,1-4,1-3,28.6%,2-2,100.0%,0,2,2,3,0,2,0,7,5
@ Vytis Sakiai,24 feb 2022,G  62-73,5,2,0,12,1-4,1-4,25.0%,0-0,-,0,2,2,0,1,3,0,5,-1
vs Kretingos Kretinga,21 feb 2022,G  77-63,4,3,0,15,2-3,0-1,50.0%,0-0,-,0,3,3,0,0,0,0,4,5
@ Kretingos Kretinga,19 feb 2022,G  72-74,2,3,2,28,1-4,0-3,14.3%,0-0,-,2,1,3,2,1,2,2,2,2
@ Delikatesas,12 feb 2022,G  93-102,15,2,2,28,3-4,3-7,54.5%,0-2,0.0%,0,2,2,2,0,2,0,15,10
vs M Basket-Delamode,10 feb 2022,G  66-58,9,6,2,26,2-4,1-2,50.0%,2-2,100.0%,3,3,6,2,0,0,0,9,14
@ Klaipėdos Neptūnas-Akvaservis,5 feb 2022,G  68-71,2,1,0,8,1-4,0-1,20.0%,0-0,-,0,1,1,0,0,0,0,2,-1
vs Vytis Sakiai,3 feb 2022,G  74-73,3,4,0,12,0-1,1-3,25.0%,0-0,-,0,4,4,0,1,0,1,3,6
@ Vilniaus Perlas Energija,27 ene 2022,G  78-95,6,4,1,24,3-3,0-5,37.5%,0-0,-,1,3,4,1,2,0,0,6,8
vs Vilniaus Perlas Energija,18 ene 2022,G  81-65,5,2,2,18,0-2,1-3,20.0%,2-2,100.0%,1,1,2,2,2,2,0,5,5
@ Suduva,8 ene 2022,P  93-76,11,7,0,20,2-3,1-3,50.0%,4-4,100.0%,3,4,7,0,1,1,1,11,16
vs Telsiai,6 ene 2022,G  71-66,8,8,6,23,1-3,1-2,40.0%,3-6,50.0%,3,5,8,6,2,3,1,8,16
@ Zalgiris Kaunas II,11 dic 2021,P  76-63,5,3,5,19,1-3,1-3,33.3%,0-0,-,1,2,3,5,2,1,0,5,10
vs M Basket-Delamode,9 dic 2021,G  85-71,8,2,4,18,1-1,2-5,50.0%,0-0,-,0,2,2,4,0,0,0,8,11
@ Vilkaviskio Perlas,4 dic 2021,G  86-107,6,2,2,23,0-0,2-5,40.0%,0-0,-,0,2,2,2,1,1,0,6,7
vs Delikatesas,2 dic 2021,G  81-70,11,9,2,25,4-5,1-7,41.7%,0-0,-,0,9,9,2,1,4,0,11,12
@ Kretingos Kretinga,27 nov 2021,G  67-76,13,8,0,33,5-10,0-3,38.5%,3-4,75.0%,1,7,8,0,2,0,1,13,15
vs Silute,25 nov 2021,G  92-75,12,4,3,29,2-5,1-3,37.5%,5-6,83.3%,1,3,4,3,0,2,0,12,11
vs Klaipėdos Neptūnas-Akvaservis,20 nov 2021,P  62-64,16,7,4,34,2-4,2-5,44.4%,6-10,60.0%,3,4,7,4,2,3,1,16,18
