PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ C.B. Prat,20 may 2022,P  96-60,9,2,3,24,1-3,2-6,33.3%,1-2,50.0%,0,2,2,3,1,4,0,9,4
vs Biele ISB,13 may 2022,P  74-89,8,1,5,28,4-4,0-3,57.1%,0-0,-,0,1,1,5,1,0,0,8,12
@ HLA Alicante,7 may 2022,P  84-61,15,4,1,25,1-2,3-6,50.0%,4-4,100.0%,0,4,4,1,0,4,0,15,12
vs Movistar Estudiantes,1 may 2022,P  49-83,10,1,1,27,2-5,1-3,37.5%,3-3,100.0%,0,1,1,1,1,3,0,10,5
@ Melilla Ciudad Del Deporte 1,24 abr 2022,G  62-74,17,5,6,28,2-4,4-6,60.0%,1-1,100.0%,0,5,5,6,1,2,0,17,23
vs Hiopos Lleida,17 abr 2022,G  86-84,6,2,3,27,2-5,0-4,22.2%,2-4,50.0%,0,2,2,3,0,3,0,6,-1
@ Alimerka Oviedo,9 abr 2022,P  91-73,7,2,2,21,2-4,1-6,30.0%,0-0,-,2,0,2,2,1,3,0,7,2
@ Real Valladolid,19 feb 2022,P  82-69,12,0,1,30,4-8,1-7,33.3%,1-3,33.3%,0,0,0,1,1,4,0,12,-2
vs HLA Alicante,13 feb 2022,P  70-85,5,2,3,24,1-7,1-3,20.0%,0-0,-,1,1,2,3,1,3,0,5,0
vs Melilla Ciudad Del Deporte 1,10 feb 2022,P  92-100,3,0,1,20,1-4,0-2,16.7%,1-4,25.0%,0,0,0,1,0,1,0,3,-5
vs Caceres,6 feb 2022,P  61-68,0,4,0,17,0-3,0-2,0.0%,0-0,-,0,4,4,0,0,0,0,0,-1
@ Almansa Con Afanion,2 feb 2022,P  87-80,7,0,3,15,2-5,1-5,30.0%,0-0,-,0,0,0,3,0,0,0,7,3
vs Amics Castello,28 ene 2022,P  93-94,12,6,2,22,3-6,2-4,50.0%,0-0,-,1,5,6,2,0,3,0,12,12
vs C.B. Prat,23 ene 2022,P  80-89,18,3,2,25,6-12,2-6,44.4%,0-0,-,0,3,3,2,2,3,0,18,12
@ Movistar Estudiantes,19 ene 2022,P  70-59,4,4,2,17,2-8,0-4,16.7%,0-0,-,0,4,4,2,1,2,0,4,-1
@ Biele ISB,16 ene 2022,P  89-56,8,5,2,28,1-6,1-5,18.2%,3-4,75.0%,2,3,5,2,0,2,0,8,3
@ Hiopos Lleida,17 dic 2021,P  100-81,21,0,2,23,6-8,3-5,69.2%,0-0,-,0,0,0,2,0,0,0,21,19
vs Alimerka Oviedo,10 dic 2021,G  73-68,8,2,6,21,1-5,2-4,33.3%,0-0,-,0,2,2,6,2,0,0,8,12
vs Real Madrid,4 dic 2021,P  65-86,0,1,0,6,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Monbus Obradoiro,20 nov 2021,P  87-82,0,0,1,8,0-1,0-1,0.0%,0-0,-,0,0,0,1,0,1,0,0,-2
@ Dreamland Gran Canaria,30 oct 2021,P  79-76,4,3,0,11,0-2,1-3,20.0%,1-2,50.0%,1,2,3,0,0,1,0,4,1
@ La Laguna Tenerife,9 oct 2021,P  90-65,5,1,0,9,1-1,1-2,66.7%,0-0,-,0,1,1,0,0,1,0,5,4
@ FC Barcelona,5 oct 2021,P  76-63,3,1,2,12,0-3,1-3,16.7%,0-0,-,0,1,1,2,1,2,0,3,0
vs Valencia Basket,2 oct 2021,P  70-76,2,0,1,12,1-3,0-2,20.0%,0-0,-,0,0,0,1,0,0,0,2,-1
vs San Pablo Burgos,25 sept 2021,P  54-75,0,1,0,11,0-0,0-2,0.0%,0-0,-,0,1,1,0,0,2,0,0,-3
@ Surne Bilbao,23 sept 2021,G  76-100,14,1,2,21,1-1,4-6,71.4%,0-0,-,0,1,1,2,0,2,0,14,13
vs BAXI Manresa,19 sept 2021,G  98-91,6,0,2,18,2-5,0-3,25.0%,2-2,100.0%,0,0,0,2,1,2,0,6,1
