PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Fryshuset Basket,18 mar 2022,G  101-64,11,2,3,17,4-5,1-1,83.3%,0-0,-,1,1,2,3,2,1,0,11,16
@ Umea,15 mar 2022,G  78-88,9,4,3,24,4-7,0-2,44.4%,1-2,50.0%,0,4,4,3,0,1,0,9,9
vs Sodertalje BBK,12 mar 2022,P  77-84,2,1,3,21,1-3,0-1,25.0%,0-0,-,0,1,1,3,0,0,0,2,3
@ Koping Stars,8 mar 2022,G  70-82,11,3,1,26,2-3,2-4,57.1%,1-3,33.3%,0,3,3,1,0,0,0,11,10
@ Lulea,4 mar 2022,P  93-80,10,6,2,28,5-6,0-3,55.6%,0-2,0.0%,0,6,6,2,2,2,0,10,12
@ Norrkoping Dolphins,20 feb 2022,P  85-74,9,3,1,29,4-6,0-1,57.1%,1-2,50.0%,0,3,3,1,3,0,0,9,12
vs Lulea,17 feb 2022,P  84-88,9,4,4,29,3-6,1-1,57.1%,0-0,-,0,4,4,4,1,1,0,9,14
vs Umea,13 feb 2022,G  94-60,12,5,2,21,5-6,0-0,83.3%,2-3,66.7%,1,4,5,2,3,1,1,12,20
vs Boras Basket,10 feb 2022,P  66-67,9,6,3,35,2-3,1-1,75.0%,2-2,100.0%,0,6,6,3,1,1,0,9,17
@ Nassjo,6 feb 2022,G  70-72,14,8,3,33,5-10,1-2,50.0%,1-1,100.0%,2,6,8,3,0,0,0,14,19
@ Fryshuset Basket,1 feb 2022,G  66-86,14,2,1,24,4-5,2-6,54.5%,0-0,-,0,2,2,1,2,2,1,14,13
@ Sodertalje BBK,20 ene 2022,P  72-55,10,7,2,26,2-5,2-3,50.0%,0-0,-,1,6,7,2,1,0,1,10,17
vs Norrkoping Dolphins,18 ene 2022,P  101-102,17,8,3,33,8-10,0-2,66.7%,1-3,33.3%,1,7,8,3,3,0,0,17,25
vs Koping Stars,15 ene 2022,G  98-69,10,6,2,26,3-3,1-2,80.0%,1-2,50.0%,1,5,6,2,4,1,0,10,19
@ Boras Basket,27 dic 2021,G  71-79,12,5,1,34,3-6,2-3,55.6%,0-0,-,0,5,5,1,1,3,0,12,12
vs Nassjo,17 dic 2021,G  93-66,13,9,2,31,3-5,2-4,55.6%,1-1,100.0%,1,8,9,2,1,1,0,13,20
vs Fryshuset Basket,10 dic 2021,G  98-73,13,4,4,26,3-6,2-4,50.0%,1-2,50.0%,0,4,4,4,0,1,0,13,14
@ Umea,7 dic 2021,P  96-94,8,2,0,20,3-4,0-1,60.0%,2-4,50.0%,0,2,2,0,0,2,0,8,4
vs Sodertalje BBK,4 dic 2021,G  103-71,13,7,2,23,3-5,2-3,62.5%,1-1,100.0%,2,5,7,2,1,1,1,13,20
vs Súper Agropal Palencia,19 nov 2021,P  73-103,4,3,5,29,2-6,0-0,33.3%,0-0,-,0,3,3,5,2,3,0,4,7
vs Fibwi Palma,14 nov 2021,G  83-65,10,5,2,28,2-6,2-3,44.4%,0-0,-,1,4,5,2,1,4,0,10,9
@ Gipuzkoa Basket,10 nov 2021,P  95-68,11,2,1,22,4-6,1-2,62.5%,0-0,-,0,2,2,1,0,2,1,11,10
vs Leyma Coruña,5 nov 2021,P  75-86,15,3,1,29,6-9,0-0,66.7%,3-3,100.0%,1,2,3,1,2,1,0,15,17
@ Coviran Granada,30 oct 2021,P  101-70,4,4,2,21,1-6,0-2,12.5%,2-4,50.0%,2,2,4,2,3,1,0,4,3
vs Real Valladolid,24 oct 2021,P  82-89,9,2,1,35,3-6,1-3,44.4%,0-0,-,0,2,2,1,0,4,0,9,3
@ Caceres,17 oct 2021,P  90-83,15,2,1,31,3-7,2-4,45.5%,3-6,50.0%,0,2,2,1,0,1,0,15,8
vs Almansa Con Afanion,12 oct 2021,P  72-83,11,6,3,35,4-11,0-2,30.8%,3-4,75.0%,4,2,6,3,1,2,0,11,9
@ Amics Castello,8 oct 2021,P  85-62,7,2,3,28,2-5,1-4,33.3%,0-0,-,0,2,2,3,1,1,0,7,6
