PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Ourense,9 may 2025,G  87-78,11,2,1,11,1-1,3-4,80.0%,0-0,-,0,2,2,1,0,1,0,11,12
@ Monbus Obradoiro,3 may 2025,G  63-65,7,4,3,24,3-4,0-1,60.0%,1-2,50.0%,1,3,4,3,0,2,0,7,9
vs San Pablo Burgos,27 abr 2025,P  81-84,21,6,2,33,7-12,1-9,38.1%,4-5,80.0%,3,3,6,2,3,2,1,21,17
@ Amics Castello,22 abr 2025,G  65-70,5,2,2,25,1-6,0-1,14.3%,3-3,100.0%,1,1,2,2,3,0,0,5,6
vs Alimerka Oviedo,18 abr 2025,G  99-92,13,2,1,28,5-5,1-3,75.0%,0-2,0.0%,1,1,2,1,0,5,0,13,7
@ Hestia Menorca,12 abr 2025,G  72-81,20,5,1,30,5-15,2-3,38.9%,4-4,100.0%,3,2,5,1,2,1,0,20,16
vs UBU Tizona Burgos,6 abr 2025,G  90-69,25,4,1,27,8-11,1-5,56.3%,6-8,75.0%,1,3,4,1,0,1,1,25,21
@ Movistar Estudiantes,30 mar 2025,P  76-66,21,3,2,30,6-13,2-3,50.0%,3-4,75.0%,2,1,3,2,2,2,0,21,17
vs CB Zamora,23 mar 2025,G  86-78,13,6,5,29,1-3,3-8,36.4%,2-2,100.0%,3,3,6,5,0,3,1,13,15
@ Grupo Alega Cantabria,16 mar 2025,G  101-108,17,1,2,24,4-6,2-3,66.7%,3-4,75.0%,0,1,1,2,0,2,0,17,14
vs Real Valladolid,12 mar 2025,G  90-69,11,7,4,26,2-3,2-5,50.0%,1-2,50.0%,1,6,7,4,2,0,0,11,19
@ Cartagena,8 mar 2025,P  81-73,24,9,3,33,5-6,3-4,80.0%,5-7,71.4%,3,6,9,3,1,1,0,24,32
@ Real Betis,2 mar 2025,P  92-78,16,6,3,27,3-8,2-4,41.7%,4-4,100.0%,3,3,6,3,2,2,0,16,18
vs Súper Agropal Palencia,16 feb 2025,P  85-87,17,8,0,30,4-8,3-4,58.3%,0-1,0.0%,3,5,8,0,0,1,0,17,18
vs HLA Alicante,12 feb 2025,P  79-83,15,7,3,37,1-7,3-5,33.3%,4-6,66.7%,4,3,7,3,2,2,0,15,15
@ Fuenlabrada,8 feb 2025,P  92-80,14,11,3,32,4-9,0-3,33.3%,6-7,85.7%,5,6,11,3,2,2,0,14,19
@ C.B. Moron,1 feb 2025,G  74-81,7,5,2,27,2-5,1-1,50.0%,0-1,0.0%,0,5,5,2,1,5,0,7,6
vs Movistar Estudiantes,17 ene 2025,P  75-88,18,2,2,26,4-8,2-4,50.0%,4-9,44.4%,0,2,2,2,4,3,0,18,12
@ UBU Tizona Burgos,10 ene 2025,P  88-79,11,4,3,29,2-6,2-4,40.0%,1-2,50.0%,0,4,4,3,0,5,1,11,7
@ Alimerka Oviedo,4 ene 2025,P  87-73,24,6,2,29,8-11,2-3,71.4%,2-2,100.0%,2,4,6,2,0,3,1,24,26
vs Grupo Alega Cantabria,29 dic 2024,G  83-60,19,9,2,30,7-11,0-2,53.8%,5-6,83.3%,5,4,9,2,3,1,1,19,26
vs Amics Castello,6 dic 2024,G  83-77,14,2,1,27,5-9,1-3,50.0%,1-3,33.3%,1,1,2,1,0,2,0,14,7
@ Real Valladolid,30 nov 2024,G  66-79,15,3,4,26,5-9,1-2,54.5%,2-4,50.0%,1,2,3,4,1,0,0,15,16
vs Fuenlabrada,17 nov 2024,P  71-81,8,1,0,24,1-2,0-3,20.0%,6-7,85.7%,0,1,1,0,1,0,0,8,5
@ San Pablo Burgos,9 nov 2024,P  90-68,17,3,3,29,4-7,2-4,54.5%,3-6,50.0%,2,1,3,3,2,2,0,17,15
vs Monbus Obradoiro,2 nov 2024,P  77-86,19,7,1,31,8-11,0-2,61.5%,3-3,100.0%,0,7,7,1,0,3,1,19,20
@ Ourense,26 oct 2024,G  76-83,19,8,5,27,6-12,0-6,33.3%,7-8,87.5%,3,5,8,5,0,0,0,19,19
vs C.B. Moron,18 oct 2024,G  65-52,21,8,2,29,6-9,2-5,57.1%,3-4,75.0%,4,4,8,2,1,1,0,21,24
vs Hestia Menorca,13 oct 2024,G  60-57,13,10,2,28,3-5,1-1,66.7%,4-4,100.0%,6,4,10,2,1,1,0,13,23
@ Súper Agropal Palencia,4 oct 2024,P  78-69,9,5,3,25,2-6,0-1,28.6%,5-6,83.3%,2,3,5,3,1,2,0,9,10
vs Real Betis,28 sept 2024,P  62-77,10,4,0,26,1-5,2-5,30.0%,2-2,100.0%,0,4,4,0,2,4,0,10,5
