PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Ourense,9 may 2025,G  87-78,1,1,0,17,0-0,0-0,-,1-2,50.0%,0,1,1,0,1,0,1,1,3
@ Monbus Obradoiro,3 may 2025,G  63-65,8,5,1,17,3-9,0-0,33.3%,2-5,40.0%,2,3,5,1,2,0,0,8,7
vs San Pablo Burgos,27 abr 2025,P  81-84,9,7,1,18,4-7,0-0,57.1%,1-2,50.0%,3,4,7,1,1,5,0,9,9
@ Amics Castello,22 abr 2025,G  65-70,10,10,1,23,4-10,0-0,40.0%,2-4,50.0%,5,5,10,1,3,1,2,10,17
vs Alimerka Oviedo,18 abr 2025,G  99-92,9,1,0,12,4-4,0-0,100.0%,1-2,50.0%,0,1,1,0,1,2,1,9,9
@ Hestia Menorca,12 abr 2025,G  72-81,7,3,1,13,2-4,0-0,50.0%,3-6,50.0%,2,1,3,1,0,0,0,7,6
vs UBU Tizona Burgos,6 abr 2025,G  90-69,2,1,0,16,1-2,0-0,50.0%,0-2,0.0%,0,1,1,0,0,1,1,2,0
@ Movistar Estudiantes,30 mar 2025,P  76-66,6,4,0,19,3-4,0-0,75.0%,0-0,-,2,2,4,0,0,1,0,6,8
vs CB Zamora,23 mar 2025,G  86-78,13,13,1,25,6-10,0-0,60.0%,1-2,50.0%,4,9,13,1,0,2,0,13,20
@ Grupo Alega Cantabria,16 mar 2025,G  101-108,8,3,2,21,3-3,0-0,100.0%,2-2,100.0%,0,3,3,2,0,0,0,8,13
vs Real Valladolid,12 mar 2025,G  90-69,2,3,1,11,1-1,0-0,100.0%,0-0,-,0,3,3,1,1,0,1,2,8
@ Cartagena,8 mar 2025,P  81-73,5,2,2,20,2-3,0-0,66.7%,1-2,50.0%,0,2,2,2,2,0,0,5,9
@ Real Betis,2 mar 2025,P  92-78,15,5,0,22,6-8,0-0,75.0%,3-6,50.0%,1,4,5,0,0,2,1,15,14
vs Súper Agropal Palencia,16 feb 2025,P  85-87,7,3,0,19,2-6,0-1,28.6%,3-4,75.0%,0,3,3,0,0,0,1,7,5
vs HLA Alicante,12 feb 2025,P  79-83,8,3,0,23,3-5,0-0,60.0%,2-2,100.0%,2,1,3,0,0,0,2,8,11
@ Fuenlabrada,8 feb 2025,P  92-80,8,1,0,16,2-4,0-0,50.0%,4-4,100.0%,1,0,1,0,0,1,1,8,7
@ C.B. Moron,1 feb 2025,G  74-81,8,9,1,24,3-3,0-0,100.0%,2-3,66.7%,4,5,9,1,1,1,1,8,18
vs Movistar Estudiantes,17 ene 2025,P  75-88,5,1,1,18,1-1,0-1,50.0%,3-7,42.9%,0,1,1,1,0,1,2,5,3
@ UBU Tizona Burgos,10 ene 2025,P  88-79,12,6,1,22,5-7,0-0,71.4%,2-4,50.0%,3,3,6,1,2,1,0,12,16
@ Alimerka Oviedo,4 ene 2025,P  87-73,7,2,2,15,3-6,0-0,50.0%,1-1,100.0%,1,1,2,2,1,1,0,7,8
vs Grupo Alega Cantabria,29 dic 2024,G  83-60,8,2,0,14,4-4,0-1,80.0%,0-0,-,0,2,2,0,0,3,0,8,6
vs Cartagena,20 dic 2024,P  84-85,3,6,2,20,1-3,0-0,33.3%,1-4,25.0%,3,3,6,2,1,0,0,3,7
@ CB Zamora,15 dic 2024,P  84-75,22,3,0,26,8-10,1-1,81.8%,3-4,75.0%,3,0,3,0,2,1,0,22,23
@ HLA Alicante,11 dic 2024,P  95-82,8,4,0,25,4-6,0-0,66.7%,0-0,-,4,0,4,0,1,1,0,8,10
vs Amics Castello,6 dic 2024,G  83-77,10,3,1,17,3-5,0-0,60.0%,4-7,57.1%,2,1,3,1,2,5,1,10,7
@ Real Valladolid,30 nov 2024,G  66-79,15,6,0,17,5-6,1-1,85.7%,2-3,66.7%,3,3,6,0,0,0,0,15,19
vs Fuenlabrada,17 nov 2024,P  71-81,10,3,1,19,5-6,0-0,83.3%,0-1,0.0%,0,3,3,1,1,2,2,10,13
