PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Ourense,9 may 2025,G  87-78,13,3,4,22,2-4,1-8,25.0%,6-6,100.0%,0,3,3,4,0,1,0,13,10
@ Monbus Obradoiro,3 may 2025,G  63-65,13,5,2,26,3-6,2-3,55.6%,1-1,100.0%,0,5,5,2,0,3,0,13,13
vs San Pablo Burgos,27 abr 2025,P  81-84,0,0,0,10,0-1,0-3,0.0%,0-0,-,0,0,0,0,0,1,0,0,-5
@ Amics Castello,22 abr 2025,G  65-70,9,4,0,18,0-3,2-3,33.3%,3-4,75.0%,0,4,4,0,2,3,0,9,7
vs Alimerka Oviedo,18 abr 2025,G  99-92,15,4,2,16,4-7,0-3,40.0%,7-8,87.5%,0,4,4,2,0,1,0,15,13
@ Hestia Menorca,12 abr 2025,G  72-81,9,3,2,12,2-5,1-2,42.9%,2-3,66.7%,1,2,3,2,1,0,0,9,10
vs UBU Tizona Burgos,6 abr 2025,G  90-69,7,3,2,15,2-3,0-5,25.0%,3-3,100.0%,2,1,3,2,2,1,0,7,7
@ Movistar Estudiantes,30 mar 2025,P  76-66,5,3,2,18,1-1,1-4,40.0%,0-0,-,1,2,3,2,0,5,0,5,2
vs CB Zamora,23 mar 2025,G  86-78,15,8,4,24,3-7,3-4,54.5%,0-0,-,2,6,8,4,1,3,0,15,20
@ Grupo Alega Cantabria,16 mar 2025,G  101-108,20,5,7,28,4-6,1-5,45.5%,9-10,90.0%,1,4,5,7,1,0,0,20,26
vs Real Valladolid,12 mar 2025,G  90-69,3,4,2,19,0-1,1-5,16.7%,0-0,-,2,2,4,2,1,3,0,3,2
@ Cartagena,8 mar 2025,P  81-73,0,7,2,15,0-2,0-4,0.0%,0-2,0.0%,2,5,7,2,0,1,0,0,0
@ Real Betis,2 mar 2025,P  92-78,3,5,1,24,0-3,1-3,16.7%,0-0,-,0,5,5,1,0,3,0,3,1
vs Súper Agropal Palencia,16 feb 2025,P  85-87,8,2,3,16,2-6,0-1,28.6%,4-6,66.7%,0,2,2,3,1,3,0,8,4
vs HLA Alicante,12 feb 2025,P  79-83,11,7,3,27,2-4,2-5,44.4%,1-4,25.0%,0,7,7,3,2,5,0,11,10
@ Fuenlabrada,8 feb 2025,P  92-80,9,2,4,21,2-5,0-3,25.0%,5-5,100.0%,0,2,2,4,6,3,0,9,12
@ C.B. Moron,1 feb 2025,G  74-81,22,0,6,24,5-5,1-1,100.0%,9-11,81.8%,0,0,0,6,2,2,0,22,26
vs Movistar Estudiantes,17 ene 2025,P  75-88,6,1,3,19,2-3,0-1,50.0%,2-3,66.7%,0,1,1,3,2,3,0,6,6
@ UBU Tizona Burgos,10 ene 2025,P  88-79,5,0,0,18,1-3,1-6,22.2%,0-0,-,0,0,0,0,0,0,0,5,-2
@ Alimerka Oviedo,4 ene 2025,P  87-73,12,4,4,27,2-7,1-3,30.0%,5-6,83.3%,0,4,4,4,2,3,0,12,11
vs Grupo Alega Cantabria,29 dic 2024,G  83-60,22,4,0,27,7-11,2-3,64.3%,2-2,100.0%,0,4,4,0,2,2,0,22,21
vs Cartagena,20 dic 2024,P  84-85,20,2,0,23,2-6,4-6,50.0%,4-4,100.0%,0,2,2,0,0,1,0,20,15
@ CB Zamora,15 dic 2024,P  84-75,5,2,2,14,1-2,1-6,25.0%,0-0,-,1,1,2,2,1,1,0,5,3
@ HLA Alicante,11 dic 2024,P  95-82,9,3,4,21,0-3,2-3,33.3%,3-4,75.0%,1,2,3,4,0,2,0,9,9
vs Amics Castello,6 dic 2024,G  83-77,8,7,6,28,2-4,0-1,40.0%,4-4,100.0%,2,5,7,6,3,3,0,8,18
@ Real Valladolid,30 nov 2024,G  66-79,8,3,5,30,3-9,0-6,20.0%,2-6,33.3%,0,3,3,5,3,0,0,8,3
vs Fuenlabrada,17 nov 2024,P  71-81,11,4,2,24,5-8,0-4,41.7%,1-2,50.0%,1,3,4,2,1,3,0,11,7
@ San Pablo Burgos,9 nov 2024,P  90-68,9,3,1,29,3-7,0-3,30.0%,3-4,75.0%,0,3,3,1,2,1,0,9,6
vs Monbus Obradoiro,2 nov 2024,P  77-86,15,4,3,25,3-3,2-7,50.0%,3-3,100.0%,1,3,4,3,0,5,1,15,13
@ Ourense,26 oct 2024,G  76-83,7,6,3,24,2-7,1-7,21.4%,0-0,-,1,5,6,3,0,1,0,7,4
vs C.B. Moron,18 oct 2024,G  65-52,8,3,1,21,2-8,0-5,15.4%,4-4,100.0%,0,3,3,1,3,1,0,8,3
vs Hestia Menorca,13 oct 2024,G  60-57,12,3,2,27,4-10,1-4,35.7%,1-1,100.0%,1,2,3,2,3,4,0,12,7
@ Súper Agropal Palencia,4 oct 2024,P  78-69,15,5,3,22,1-4,2-5,33.3%,7-7,100.0%,1,4,5,3,1,2,0,15,16
vs Real Betis,28 sept 2024,P  62-77,10,1,2,24,2-5,2-7,33.3%,0-0,-,0,1,1,2,2,5,0,10,2
