PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rio Breogan,15 abr 2016,P  90-72,13,8,4,36,5-12,1-5,35.3%,0-0,-,2,6,8,4,0,2,1,13,13
vs Leyma Coruña,8 abr 2016,G  79-76,22,8,2,27,6-10,3-6,56.3%,1-1,100.0%,3,5,8,2,0,3,0,22,22
@ Melilla Ciudad Del Deporte 1,1 abr 2016,P  93-74,8,4,2,23,1-3,2-5,37.5%,0-0,-,1,3,4,2,3,3,0,8,9
vs Súper Agropal Palencia,27 mar 2016,G  94-81,24,9,2,31,8-10,2-4,71.4%,2-4,50.0%,1,8,9,2,0,0,0,24,29
@ Caceres,23 mar 2016,P  90-83,16,7,1,24,3-5,3-5,60.0%,1-1,100.0%,0,7,7,1,0,3,1,16,18
@ Hiopos Lleida,18 mar 2016,P  80-70,20,8,1,28,2-4,4-6,60.0%,4-7,57.1%,1,7,8,1,0,2,2,20,22
@ Ourense,11 mar 2016,P  90-74,12,2,1,19,3-4,2-4,62.5%,0-1,0.0%,0,2,2,1,0,0,0,12,11
vs FC Barcelona II,4 mar 2016,P  82-84,20,7,1,30,5-8,2-9,41.2%,4-4,100.0%,3,4,7,1,1,2,1,20,18
vs Alimerka Oviedo,19 feb 2016,G  89-88,21,8,2,32,2-3,5-7,70.0%,2-4,50.0%,2,6,8,2,0,4,1,21,23
@ Rioverde Clavijo,12 feb 2016,P  75-58,16,8,0,28,4-11,2-5,37.5%,2-5,40.0%,3,5,8,0,1,3,1,16,10
vs C.B. Prat,5 feb 2016,P  59-69,14,7,0,28,2-6,2-6,33.3%,4-5,80.0%,3,4,7,0,1,3,3,14,13
vs PAOK mateco,7 nov 2015,P  63-74,0,4,0,14,0-1,0-1,0.0%,0-0,-,0,4,4,0,2,0,0,0,4
@ Sefa Arkadikos,31 oct 2015,P  75-70,8,2,0,18,2-2,1-3,60.0%,1-2,50.0%,1,1,2,0,2,3,0,8,6
vs Panathinaikos Athens,26 oct 2015,P  60-84,8,4,4,21,1-2,2-6,37.5%,0-0,-,1,3,4,4,3,0,0,8,14
@ Kolossos H Hotels,17 oct 2015,P  80-67,11,3,2,30,2-5,2-6,36.4%,1-1,100.0%,1,2,3,2,0,0,1,11,10
vs Apollon Patras,10 oct 2015,G  87-73,7,6,1,28,2-4,0-1,40.0%,3-4,75.0%,3,3,6,1,1,1,1,7,11
