PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rio Breogan,15 abr 2016,P  90-72,5,1,5,26,1-3,1-3,33.3%,0-0,-,0,1,1,5,1,2,0,5,6
vs Leyma Coruña,8 abr 2016,G  79-76,10,2,3,30,1-2,2-6,37.5%,2-2,100.0%,0,2,2,3,1,0,0,10,11
@ Melilla Ciudad Del Deporte 1,1 abr 2016,P  93-74,19,3,5,27,4-5,3-7,58.3%,2-2,100.0%,1,2,3,5,3,2,0,19,23
vs Súper Agropal Palencia,27 mar 2016,G  94-81,6,0,4,28,0-4,1-1,20.0%,3-4,75.0%,0,0,0,4,0,1,0,6,4
@ Caceres,23 mar 2016,P  90-83,13,1,7,31,2-5,3-7,41.7%,0-0,-,0,1,1,7,3,2,0,13,15
@ Hiopos Lleida,18 mar 2016,P  80-70,3,6,2,26,0-2,1-4,16.7%,0-0,-,0,6,6,2,1,1,0,3,6
@ Ourense,11 mar 2016,P  90-74,8,1,3,23,3-4,0-4,37.5%,2-2,100.0%,1,0,1,3,1,2,0,8,6
vs Alimerka Oviedo,19 feb 2016,G  89-88,6,2,2,19,1-1,1-3,50.0%,1-1,100.0%,0,2,2,2,1,1,0,6,8
@ Rioverde Clavijo,12 feb 2016,P  75-58,7,2,2,25,2-5,1-4,33.3%,0-0,-,0,2,2,2,0,0,0,7,5
vs C.B. Prat,5 feb 2016,P  59-69,3,0,0,8,0-2,1-4,16.7%,0-0,-,0,0,0,0,0,1,0,3,-3
vs Amics Castello,15 ene 2016,G  85-81,4,1,1,25,0-1,1-3,25.0%,1-1,100.0%,0,1,1,1,0,0,0,4,3
@ San Pablo Burgos,8 ene 2016,P  76-61,11,4,4,28,2-5,2-5,40.0%,1-2,50.0%,0,4,4,4,1,0,0,11,13
vs Fibwi Palma,3 ene 2016,P  79-84,13,3,1,33,3-4,2-5,55.6%,1-2,50.0%,0,3,3,1,3,2,0,13,13
vs Rio Breogan,30 dic 2015,G  79-70,7,1,7,34,0-3,1-5,12.5%,4-4,100.0%,0,1,1,7,2,2,0,7,8
@ Leyma Coruña,20 dic 2015,P  74-70,17,4,2,35,3-8,3-6,42.9%,2-2,100.0%,1,3,4,2,0,0,0,17,15
vs Melilla Ciudad Del Deporte 1,16 dic 2015,P  75-83,3,0,1,22,0-0,1-5,20.0%,0-0,-,0,0,0,1,0,0,0,3,0
@ Súper Agropal Palencia,11 dic 2015,P  76-71,8,3,3,28,1-5,2-3,37.5%,0-0,-,0,3,3,3,0,4,0,8,5
vs Hiopos Lleida,4 dic 2015,P  66-76,5,2,0,18,1-2,1-1,66.7%,0-0,-,0,2,2,0,1,3,0,5,4
vs Ourense,27 nov 2015,G  89-79,10,1,5,33,2-5,1-4,33.3%,3-3,100.0%,0,1,1,5,1,0,0,10,11
@ FC Barcelona II,22 nov 2015,P  71-64,17,2,4,33,4-4,3-8,58.3%,0-0,-,1,1,2,4,1,2,0,17,17
vs Caceres,15 nov 2015,G  72-65,3,1,0,5,0-0,1-2,50.0%,0-0,-,0,1,1,0,0,0,0,3,3
@ Alimerka Oviedo,11 nov 2015,P  72-63,6,0,0,22,0-1,2-4,40.0%,0-0,-,0,0,0,0,1,1,0,6,3
vs Rioverde Clavijo,6 nov 2015,G  81-79,6,2,3,25,0-0,2-6,33.3%,0-0,-,1,1,2,3,0,2,0,6,5
@ C.B. Prat,31 oct 2015,G  56-60,2,0,4,27,1-3,0-2,20.0%,0-0,-,0,0,0,4,2,1,0,2,3
vs Levitec Huesca,23 oct 2015,G  68-62,2,0,3,18,1-3,0-0,33.3%,0-0,-,0,0,0,3,0,3,0,2,0
@ Amics Castello,16 oct 2015,P  87-76,12,0,1,23,0-3,4-5,50.0%,0-0,-,0,0,0,1,3,4,0,12,8
vs San Pablo Burgos,9 oct 2015,P  60-75,10,3,4,31,2-5,2-5,40.0%,0-0,-,1,2,3,4,0,1,0,10,10
@ Fibwi Palma,4 oct 2015,P  87-76,5,0,2,26,1-6,1-3,22.2%,0-0,-,0,0,0,2,2,1,0,5,1
