PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,27 mar 2016,G  94-81,10,5,1,20,3-3,1-3,66.7%,1-2,50.0%,1,4,5,1,2,1,0,10,14
@ Caceres,23 mar 2016,P  90-83,12,7,1,27,1-3,2-3,50.0%,4-4,100.0%,3,4,7,1,0,1,0,12,16
@ Hiopos Lleida,18 mar 2016,P  80-70,2,1,1,16,1-1,0-1,50.0%,0-0,-,0,1,1,1,1,1,0,2,3
@ Ourense,11 mar 2016,P  90-74,5,2,0,21,1-2,0-1,33.3%,3-4,75.0%,0,2,2,0,0,1,0,5,3
vs FC Barcelona II,4 mar 2016,P  82-84,11,3,1,31,2-4,1-3,42.9%,4-6,66.7%,1,2,3,1,1,2,0,11,8
vs Alimerka Oviedo,19 feb 2016,G  89-88,19,4,3,35,5-9,3-5,57.1%,0-1,0.0%,1,3,4,3,0,2,0,19,17
@ Rioverde Clavijo,12 feb 2016,P  75-58,5,2,2,28,1-2,0-1,33.3%,3-3,100.0%,0,2,2,2,0,2,0,5,5
vs C.B. Prat,5 feb 2016,P  59-69,5,6,0,24,2-2,0-2,50.0%,1-3,33.3%,1,5,6,0,1,1,0,5,7
@ Levitec Huesca,22 ene 2016,P  74-48,0,1,0,11,0-1,0-1,0.0%,0-0,-,0,1,1,0,0,2,0,0,-3
vs Amics Castello,15 ene 2016,G  85-81,14,4,1,20,1-1,4-5,83.3%,0-0,-,0,4,4,1,1,0,0,14,19
@ San Pablo Burgos,8 ene 2016,P  76-61,0,4,2,21,0-0,0-1,0.0%,0-0,-,0,4,4,2,1,2,0,0,4
vs Fibwi Palma,3 ene 2016,P  79-84,4,1,0,19,1-4,0-2,16.7%,2-2,100.0%,0,1,1,0,1,2,0,4,-1
vs Rio Breogan,30 dic 2015,G  79-70,2,1,1,20,1-3,0-1,25.0%,0-0,-,0,1,1,1,0,3,1,2,-1
@ Leyma Coruña,20 dic 2015,P  74-70,19,3,2,37,4-6,3-6,58.3%,2-2,100.0%,0,3,3,2,2,0,1,19,22
vs Melilla Ciudad Del Deporte 1,16 dic 2015,P  75-83,16,3,1,28,4-5,2-6,54.5%,2-2,100.0%,0,3,3,1,2,1,1,16,17
@ Súper Agropal Palencia,11 dic 2015,P  76-71,9,1,0,22,0-1,3-5,50.0%,0-0,-,0,1,1,0,0,2,0,9,5
vs Hiopos Lleida,4 dic 2015,P  66-76,1,4,0,22,0-5,0-3,0.0%,1-2,50.0%,0,4,4,0,0,1,0,1,-5
vs Ourense,27 nov 2015,G  89-79,15,3,2,28,2-3,3-3,83.3%,2-2,100.0%,1,2,3,2,0,1,0,15,18
@ FC Barcelona II,22 nov 2015,P  71-64,2,2,0,14,1-1,0-1,50.0%,0-0,-,0,2,2,0,1,1,0,2,3
vs Caceres,15 nov 2015,G  72-65,2,4,0,18,1-1,0-2,33.3%,0-0,-,0,4,4,0,0,0,0,2,4
@ Alimerka Oviedo,11 nov 2015,P  72-63,7,3,0,14,2-4,1-1,60.0%,0-2,0.0%,1,2,3,0,0,0,0,7,6
vs Rioverde Clavijo,6 nov 2015,G  81-79,1,0,0,14,0-0,0-1,0.0%,1-2,50.0%,0,0,0,0,0,1,0,1,-2
@ C.B. Prat,31 oct 2015,G  56-60,2,4,1,14,1-1,0-1,50.0%,0-0,-,0,4,4,1,0,2,0,2,4
vs Levitec Huesca,23 oct 2015,G  68-62,7,2,0,25,3-3,0-1,75.0%,1-2,50.0%,2,0,2,0,0,2,0,7,5
@ Amics Castello,16 oct 2015,P  87-76,2,0,1,15,1-2,0-1,33.3%,0-0,-,0,0,0,1,2,3,0,2,0
vs San Pablo Burgos,9 oct 2015,P  60-75,5,7,0,20,1-4,1-2,33.3%,0-0,-,0,7,7,0,1,0,2,5,11
@ Fibwi Palma,4 oct 2015,P  87-76,1,0,1,14,0-1,0-1,0.0%,1-2,50.0%,0,0,0,1,0,1,0,1,-2
