PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rio Breogan,15 abr 2016,P  90-72,0,1,0,2,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Caceres,23 mar 2016,P  90-83,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,2,0,0,-2
@ Hiopos Lleida,18 mar 2016,P  80-70,2,1,0,5,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,2,0,2,1
@ Ourense,11 mar 2016,P  90-74,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs FC Barcelona II,4 mar 2016,P  82-84,3,1,1,14,0-1,1-1,50.0%,0-0,-,1,0,1,1,0,0,0,3,4
vs C.B. Prat,5 feb 2016,P  59-69,0,0,0,3,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Levitec Huesca,22 ene 2016,P  74-48,0,0,1,11,0-2,0-1,0.0%,0-0,-,0,0,0,1,1,5,0,0,-6
vs Amics Castello,15 ene 2016,G  85-81,2,0,1,5,1-1,0-0,100.0%,0-0,-,0,0,0,1,1,0,0,2,4
@ San Pablo Burgos,8 ene 2016,P  76-61,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Fibwi Palma,3 ene 2016,P  79-84,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Rio Breogan,30 dic 2015,G  79-70,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Hiopos Lleida,4 dic 2015,P  66-76,0,0,1,4,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
@ FC Barcelona II,22 nov 2015,P  71-64,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Caceres,15 nov 2015,G  72-65,4,1,2,20,2-2,0-0,100.0%,0-0,-,0,1,1,2,2,0,0,4,9
@ Alimerka Oviedo,11 nov 2015,P  72-63,2,0,0,7,1-2,0-0,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
vs Rioverde Clavijo,6 nov 2015,G  81-79,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Levitec Huesca,23 oct 2015,G  68-62,2,1,0,7,1-1,0-1,50.0%,0-0,-,1,0,1,0,0,1,0,2,1
vs San Pablo Burgos,9 oct 2015,P  60-75,2,0,0,2,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
