PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,28 abr 2017,G  97-71,11,3,0,17,1-3,3-3,66.7%,0-0,-,1,2,3,0,2,1,0,11,13
@ Caceres,21 abr 2017,G  71-79,5,1,0,14,1-2,1-3,40.0%,0-0,-,0,1,1,0,0,1,0,5,2
vs Levitec Huesca,16 abr 2017,G  86-78,3,1,0,10,0-0,1-2,50.0%,0-0,-,0,1,1,0,0,2,0,3,1
vs Rioverde Clavijo,7 abr 2017,G  100-89,9,1,1,16,2-3,1-3,50.0%,2-2,100.0%,1,0,1,1,1,1,0,9,8
@ Ourense,31 mar 2017,P  62-58,9,5,0,16,3-4,1-2,66.7%,0-0,-,3,2,5,0,0,2,0,9,10
vs FC Barcelona II,24 mar 2017,G  85-77,4,3,0,14,1-1,0-1,50.0%,2-2,100.0%,2,1,3,0,0,1,0,4,5
@ Araberri Basket Club,17 mar 2017,G  70-87,9,3,0,17,0-3,3-4,42.9%,0-0,-,0,3,3,0,0,0,0,9,8
vs Fibwi Palma,10 mar 2017,G  85-66,9,9,1,15,3-5,1-4,44.4%,0-0,-,4,5,9,1,0,0,0,9,14
@ Marin Peixe Galego,3 mar 2017,G  79-89,9,5,0,11,4-6,0-1,57.1%,1-1,100.0%,2,3,5,0,0,0,0,9,11
vs Leyma Coruña,24 feb 2017,P  86-89,2,0,0,12,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,2,0,2,0
@ Melilla Ciudad Del Deporte 1,17 feb 2017,P  77-66,2,1,0,14,1-3,0-2,20.0%,0-0,-,1,0,1,0,0,0,0,2,-1
vs Gipuzkoa Basket,10 feb 2017,G  85-78,9,3,0,15,0-3,3-3,50.0%,0-0,-,1,2,3,0,0,0,0,9,9
@ Amics Castello,3 feb 2017,G  77-87,5,4,1,16,1-4,1-3,28.6%,0-0,-,1,3,4,1,1,1,0,5,5
vs C.B. Prat,20 ene 2017,G  87-64,4,2,1,16,2-3,0-2,40.0%,0-0,-,0,2,2,1,0,1,0,4,3
@ Alimerka Oviedo,13 ene 2017,P  86-66,6,1,0,15,2-2,0-1,66.7%,2-2,100.0%,1,0,1,0,0,2,0,6,4
vs Rio Breogan,8 ene 2017,P  83-92,12,3,2,30,1-3,3-5,50.0%,1-2,50.0%,2,1,3,2,2,4,0,12,10
@ Hiopos Lleida,4 ene 2017,G  78-80,16,2,1,21,5-5,2-4,77.8%,0-0,-,0,2,2,1,1,0,0,16,18
@ Súper Agropal Palencia,30 dic 2016,G  65-93,13,2,1,19,3-6,2-3,55.6%,1-1,100.0%,1,1,2,1,0,1,0,13,11
vs Caceres,20 dic 2016,G  91-69,6,1,1,21,1-3,1-3,33.3%,1-1,100.0%,0,1,1,1,0,3,0,6,1
@ Levitec Huesca,16 dic 2016,G  61-68,4,1,1,15,1-2,0-4,16.7%,2-2,100.0%,0,1,1,1,0,2,0,4,-1
@ Rioverde Clavijo,9 dic 2016,G  72-79,7,1,0,8,2-3,1-2,60.0%,0-0,-,0,1,1,0,0,0,0,7,6
vs Ourense,2 dic 2016,G  79-60,6,3,1,16,1-2,1-2,50.0%,1-2,50.0%,0,3,3,1,1,0,0,6,8
@ FC Barcelona II,29 nov 2016,G  71-76,0,0,1,7,0-1,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
vs Araberri Basket Club,25 nov 2016,G  97-84,8,0,0,9,1-1,2-3,75.0%,0-0,-,0,0,0,0,0,0,0,8,7
@ Fibwi Palma,20 nov 2016,P  62-57,5,3,0,13,1-2,1-2,50.0%,0-0,-,0,3,3,0,0,1,0,5,5
vs Marin Peixe Galego,11 nov 2016,G  69-67,5,4,2,16,2-6,0-1,28.6%,1-1,100.0%,1,3,4,2,0,2,0,5,4
@ Leyma Coruña,8 nov 2016,P  83-76,2,3,0,16,1-3,0-2,20.0%,0-0,-,0,3,3,0,0,1,1,2,1
vs Melilla Ciudad Del Deporte 1,4 nov 2016,G  89-75,5,5,0,20,1-2,1-3,40.0%,0-0,-,1,4,5,0,0,1,0,5,6
@ Gipuzkoa Basket,28 oct 2016,P  78-66,4,2,0,12,2-5,0-2,28.6%,0-0,-,0,2,2,0,0,1,0,4,0
vs Amics Castello,21 oct 2016,G  105-81,4,0,0,17,1-2,0-2,25.0%,2-2,100.0%,0,0,0,0,0,0,0,4,1
@ C.B. Prat,18 oct 2016,G  65-73,6,6,2,17,2-4,0-4,25.0%,2-2,100.0%,2,4,6,2,0,2,1,6,7
vs Alimerka Oviedo,14 oct 2016,G  106-83,0,2,0,14,0-0,0-1,0.0%,0-0,-,0,2,2,0,0,1,0,0,0
@ Rio Breogan,8 oct 2016,P  87-76,8,1,0,18,1-5,2-3,37.5%,0-0,-,1,0,1,0,0,0,0,8,4
vs Hiopos Lleida,30 sept 2016,P  81-88,0,4,0,15,0-2,0-1,0.0%,0-0,-,1,3,4,0,0,1,0,0,0
