PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Súper Agropal Palencia,28 abr 2017,G  97-71,21,9,3,21,7-8,0-2,70.0%,7-9,77.8%,4,5,9,3,2,3,0,21,27
@ Caceres,21 abr 2017,G  71-79,22,7,4,29,10-11,0-1,83.3%,2-6,33.3%,2,5,7,4,0,2,1,22,26
vs Levitec Huesca,16 abr 2017,G  86-78,18,6,3,24,7-10,0-1,63.6%,4-4,100.0%,2,4,6,3,1,1,0,18,23
vs Rioverde Clavijo,7 abr 2017,G  100-89,20,5,1,22,7-11,1-1,66.7%,3-5,60.0%,0,5,5,1,1,1,1,20,21
@ Ourense,31 mar 2017,P  62-58,11,9,2,24,4-14,0-2,25.0%,3-4,75.0%,5,4,9,2,1,1,0,11,9
vs FC Barcelona II,24 mar 2017,G  85-77,2,4,5,15,1-5,0-1,16.7%,0-0,-,0,4,4,5,0,0,1,2,7
@ Araberri Basket Club,17 mar 2017,G  70-87,16,4,3,24,6-6,0-0,100.0%,4-4,100.0%,2,2,4,3,0,0,0,16,23
vs Fibwi Palma,10 mar 2017,G  85-66,10,9,4,23,3-5,1-1,66.7%,1-2,50.0%,3,6,9,4,1,0,0,10,21
@ Marin Peixe Galego,3 mar 2017,G  79-89,20,8,1,22,6-8,0-1,66.7%,8-8,100.0%,4,4,8,1,0,5,0,20,21
vs Leyma Coruña,24 feb 2017,P  86-89,10,8,2,23,5-7,0-1,62.5%,0-0,-,1,7,8,2,0,0,0,10,17
@ Melilla Ciudad Del Deporte 1,17 feb 2017,P  77-66,10,1,1,21,5-9,0-2,45.5%,0-0,-,0,1,1,1,2,1,0,10,7
vs Gipuzkoa Basket,10 feb 2017,G  85-78,12,15,1,22,6-10,0-2,50.0%,0-3,0.0%,9,6,15,1,0,2,1,12,18
@ Amics Castello,3 feb 2017,G  77-87,13,3,3,26,3-6,1-1,57.1%,4-6,66.7%,1,2,3,3,0,0,3,13,17
vs C.B. Prat,20 ene 2017,G  87-64,10,9,2,21,3-4,0-0,75.0%,4-6,66.7%,6,3,9,2,3,5,0,10,16
@ Alimerka Oviedo,13 ene 2017,P  86-66,15,8,1,29,6-9,0-1,60.0%,3-6,50.0%,2,6,8,1,1,2,1,15,17
@ Hiopos Lleida,4 ene 2017,G  78-80,12,5,1,26,4-9,1-3,41.7%,1-1,100.0%,0,5,5,1,0,3,1,12,9
@ Súper Agropal Palencia,30 dic 2016,G  65-93,7,12,4,23,3-7,0-3,30.0%,1-5,20.0%,4,8,12,4,0,5,1,7,8
vs Caceres,20 dic 2016,G  91-69,12,7,6,24,6-9,0-1,60.0%,0-0,-,4,3,7,6,2,2,0,12,21
@ Levitec Huesca,16 dic 2016,G  61-68,10,5,4,28,2-7,1-2,33.3%,3-4,75.0%,3,2,5,4,1,3,0,10,10
@ Rioverde Clavijo,9 dic 2016,G  72-79,10,7,2,26,5-9,0-0,55.6%,0-0,-,4,3,7,2,0,2,0,10,13
vs Ourense,2 dic 2016,G  79-60,19,5,1,18,8-10,0-1,72.7%,3-6,50.0%,1,4,5,1,0,3,1,19,17
@ FC Barcelona II,29 nov 2016,G  71-76,10,7,3,24,3-8,1-1,44.4%,1-2,50.0%,2,5,7,3,2,1,1,10,16
vs Araberri Basket Club,25 nov 2016,G  97-84,18,15,4,25,8-10,0-0,80.0%,2-3,66.7%,4,11,15,4,0,2,1,18,33
@ Fibwi Palma,20 nov 2016,P  62-57,8,9,2,27,1-6,2-3,33.3%,0-0,-,3,6,9,2,0,2,0,8,11
vs Marin Peixe Galego,11 nov 2016,G  69-67,6,10,5,29,2-6,0-2,25.0%,2-4,50.0%,3,7,10,5,2,1,0,6,14
@ Leyma Coruña,8 nov 2016,P  83-76,14,6,1,22,7-11,0-0,63.6%,0-1,0.0%,2,4,6,1,0,0,0,14,16
vs Melilla Ciudad Del Deporte 1,4 nov 2016,G  89-75,19,6,2,24,8-12,1-2,64.3%,0-0,-,2,4,6,2,2,4,0,19,20
@ Gipuzkoa Basket,28 oct 2016,P  78-66,11,12,6,33,4-7,1-3,50.0%,0-0,-,2,10,12,6,3,2,1,11,26
vs Amics Castello,21 oct 2016,G  105-81,13,3,5,23,5-8,1-2,60.0%,0-2,0.0%,1,2,3,5,1,4,1,13,13
@ C.B. Prat,18 oct 2016,G  65-73,13,11,1,27,6-9,0-1,60.0%,1-3,33.3%,4,7,11,1,1,2,2,13,20
vs Alimerka Oviedo,14 oct 2016,G  106-83,14,4,3,26,7-10,0-0,70.0%,0-1,0.0%,2,2,4,3,3,1,1,14,20
@ Rio Breogan,8 oct 2016,P  87-76,8,7,6,28,3-10,0-1,27.3%,2-5,40.0%,2,5,7,6,1,1,1,8,11
vs Hiopos Lleida,30 sept 2016,P  81-88,25,8,5,29,9-11,1-1,83.3%,4-6,66.7%,3,5,8,5,2,2,1,25,35
