PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,18 may 2021,G  77-78,3,5,1,27,0-7,1-4,9.1%,0-0,-,2,3,5,1,2,2,0,3,-1
@ UBU Tizona Burgos,16 may 2021,G  75-88,15,11,1,29,4-8,0-1,44.4%,7-7,100.0%,4,7,11,1,1,3,0,15,20
vs Caceres,24 abr 2021,G  80-64,10,7,0,23,3-6,0-1,42.9%,4-4,100.0%,1,6,7,0,2,2,0,10,13
@ Melilla Ciudad Del Deporte 1,17 abr 2021,G  61-67,19,5,1,23,9-11,0-1,75.0%,1-2,50.0%,0,5,5,1,1,3,0,19,19
vs UBU Tizona Burgos,10 abr 2021,G  102-71,18,8,0,22,7-11,0-0,63.6%,4-5,80.0%,3,5,8,0,0,2,0,18,19
vs Melilla Ciudad Del Deporte 1,31 mar 2021,P  65-68,3,4,0,21,1-4,0-1,20.0%,1-2,50.0%,0,4,4,0,1,3,0,3,0
vs Ourense,27 mar 2021,G  81-69,13,2,1,24,4-7,1-5,41.7%,2-3,66.7%,1,1,2,1,0,2,0,13,6
@ Caceres,19 mar 2021,P  74-68,4,5,0,16,2-6,0-1,28.6%,0-0,-,3,2,5,0,0,0,0,4,4
vs Fibwi Palma,7 mar 2021,P  63-68,10,3,0,19,2-2,2-3,80.0%,0-0,-,2,1,3,0,1,1,0,10,12
@ HLA Alicante,28 feb 2021,G  81-105,11,1,1,16,4-5,0-0,80.0%,3-4,75.0%,0,1,1,1,0,3,0,11,8
vs Coviran Granada,23 feb 2021,P  68-80,0,1,0,17,0-2,0-0,0.0%,0-0,-,0,1,1,0,0,2,0,0,-3
vs Basquet Girona,14 feb 2021,G  93-87,10,2,0,16,3-3,1-2,80.0%,1-6,16.7%,1,1,2,0,0,0,0,10,6
@ Almansa Con Afanion,10 feb 2021,P  86-79,2,1,3,10,1-2,0-1,33.3%,0-0,-,0,1,1,3,0,1,0,2,3
@ Real Canoe N.C.,5 feb 2021,P  69-64,7,5,0,15,3-6,0-1,42.9%,1-1,100.0%,2,3,5,0,0,3,0,7,5
vs Hiopos Lleida,30 ene 2021,P  57-66,4,0,0,14,2-3,0-2,40.0%,0-0,-,0,0,0,0,0,1,0,4,0
vs Levitec Huesca,3 ene 2021,G  68-65,5,3,0,13,2-2,0-2,50.0%,1-2,50.0%,1,2,3,0,0,3,0,5,2
@ Amics Castello,22 dic 2020,P  88-83,11,4,0,21,4-10,0-0,40.0%,3-4,75.0%,2,2,4,0,0,3,0,11,5
@ Fibwi Palma,18 dic 2020,P  77-72,7,1,1,24,3-4,0-1,60.0%,1-4,25.0%,1,0,1,1,1,2,0,7,3
vs HLA Alicante,12 dic 2020,P  65-71,9,3,1,20,3-7,1-2,44.4%,0-0,-,2,1,3,1,1,3,0,9,6
