PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,18 may 2021,G  77-78,10,11,1,22,2-5,2-4,44.4%,0-1,0.0%,1,10,11,1,0,0,0,10,16
@ UBU Tizona Burgos,16 may 2021,G  75-88,6,2,1,18,2-4,0-1,40.0%,2-2,100.0%,1,1,2,1,0,0,0,6,6
vs Caceres,24 abr 2021,G  80-64,8,4,0,26,3-3,0-2,60.0%,2-2,100.0%,1,3,4,0,1,2,0,8,9
@ Melilla Ciudad Del Deporte 1,17 abr 2021,G  61-67,10,5,2,26,2-7,2-2,44.4%,0-0,-,1,4,5,2,1,0,0,10,13
vs UBU Tizona Burgos,10 abr 2021,G  102-71,7,3,1,19,2-3,1-1,75.0%,0-0,-,0,3,3,1,1,0,1,7,12
vs Melilla Ciudad Del Deporte 1,31 mar 2021,P  65-68,4,6,0,21,2-6,0-2,25.0%,0-0,-,2,4,6,0,1,1,0,4,4
vs Ourense,27 mar 2021,G  81-69,13,8,0,20,2-2,3-7,55.6%,0-0,-,3,5,8,0,1,0,0,13,18
@ Caceres,19 mar 2021,P  74-68,2,5,1,24,1-4,0-2,16.7%,0-0,-,3,2,5,1,1,0,0,2,4
vs Fibwi Palma,7 mar 2021,P  63-68,6,4,0,26,2-3,0-5,25.0%,2-2,100.0%,0,4,4,0,1,2,1,6,4
@ HLA Alicante,28 feb 2021,G  81-105,11,7,2,23,3-7,1-4,36.4%,2-2,100.0%,2,5,7,2,2,3,1,11,13
vs Coviran Granada,23 feb 2021,P  68-80,8,5,1,22,2-3,0-3,33.3%,4-4,100.0%,0,5,5,1,0,1,0,8,9
vs Basquet Girona,14 feb 2021,G  93-87,7,3,0,28,3-3,0-2,60.0%,1-1,100.0%,1,2,3,0,1,1,0,7,8
@ Almansa Con Afanion,10 feb 2021,P  86-79,7,2,1,29,2-3,1-5,37.5%,0-0,-,1,1,2,1,0,2,0,7,3
@ Real Canoe N.C.,5 feb 2021,P  69-64,11,5,1,24,3-4,0-4,37.5%,5-5,100.0%,1,4,5,1,1,1,0,11,12
vs Hiopos Lleida,30 ene 2021,P  57-66,5,4,0,25,1-3,1-3,33.3%,0-0,-,2,2,4,0,0,2,1,5,4
vs Levitec Huesca,3 ene 2021,G  68-65,14,7,1,24,3-5,2-7,41.7%,2-4,50.0%,2,5,7,1,1,0,0,14,14
@ Amics Castello,22 dic 2020,P  88-83,8,4,1,29,1-4,2-3,42.9%,0-0,-,3,1,4,1,0,1,1,8,9
@ Fibwi Palma,18 dic 2020,P  77-72,11,2,1,17,4-10,0-2,33.3%,3-4,75.0%,1,1,2,1,0,1,0,11,4
vs HLA Alicante,12 dic 2020,P  65-71,2,1,0,19,1-3,0-0,33.3%,0-2,0.0%,0,1,1,0,0,1,0,2,-2
@ Basquet Girona,5 dic 2020,P  75-63,13,5,0,32,5-6,0-6,41.7%,3-4,75.0%,1,4,5,0,1,1,0,13,10
vs Real Canoe N.C.,20 nov 2020,G  76-67,17,3,1,29,3-4,3-4,75.0%,2-6,33.3%,2,1,3,1,0,1,0,17,14
@ Hiopos Lleida,13 nov 2020,P  78-55,11,7,0,21,4-9,0-2,36.4%,3-5,60.0%,2,5,7,0,0,1,0,11,8
@ Coviran Granada,6 nov 2020,P  73-67,5,2,1,22,2-7,0-1,25.0%,1-1,100.0%,1,1,2,1,1,0,0,5,3
vs Almansa Con Afanion,30 oct 2020,G  65-63,15,4,0,26,3-5,3-3,75.0%,0-0,-,1,3,4,0,0,2,0,15,15
@ Levitec Huesca,23 oct 2020,G  69-82,8,2,0,22,4-4,0-1,80.0%,0-0,-,0,2,2,0,1,0,0,8,10
vs Amics Castello,16 oct 2020,P  58-86,6,2,0,25,2-3,0-3,33.3%,2-2,100.0%,0,2,2,0,0,0,0,6,4
