PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Titanes Licey,17 jul 2018,G  98-103,12,6,2,17,6-9,0-0,66.7%,0-0,-,1,5,6,2,0,2,1,12,16
@ Reales de La Vega,10 jul 2018,P  92-83,4,3,3,21,2-4,0-3,28.6%,0-0,-,2,1,3,3,1,0,0,4,6
vs Indios de San Francisco,7 jul 2018,P  94-96,20,2,3,24,4-7,3-5,58.3%,3-4,75.0%,0,2,2,3,0,2,1,20,18
@ Leones de Santo Domingo,6 jul 2018,G  88-90,10,5,6,39,3-10,1-3,30.8%,1-2,50.0%,4,1,5,6,2,4,1,10,10
@ Soles de Santo Domingo Este,29 jun 2018,G  89-98,18,5,7,31,5-8,2-3,63.6%,2-2,100.0%,3,2,5,7,4,3,0,18,27
vs Reales de La Vega,24 jun 2018,P  81-90,9,2,1,18,4-9,0-1,40.0%,1-2,50.0%,2,0,2,1,1,1,1,9,6
@ Indios de San Francisco,20 jun 2018,G  88-90,19,3,0,34,5-12,1-3,40.0%,6-10,60.0%,3,0,3,0,1,1,0,19,9
vs Biele ISB,27 abr 2018,G  112-92,20,6,3,22,9-14,0-1,60.0%,2-5,40.0%,5,1,6,3,1,0,0,20,21
@ Melilla Ciudad Del Deporte 1,20 abr 2018,P  90-66,15,3,4,24,4-8,1-2,50.0%,4-8,50.0%,3,0,3,4,0,2,0,15,11
@ Rioverde Clavijo,13 abr 2018,G  73-76,21,11,3,34,10-15,0-1,62.5%,1-1,100.0%,3,8,11,3,1,2,0,21,28
vs Caceres,7 abr 2018,P  78-91,18,12,1,34,9-15,0-1,56.3%,0-0,-,5,7,12,1,1,4,0,18,21
@ Rio Breogan,1 abr 2018,P  106-98,13,9,4,28,6-11,0-0,54.5%,1-3,33.3%,6,3,9,4,1,2,1,13,19
vs Hiopos Lleida,25 mar 2018,G  93-84,11,8,2,30,4-11,0-1,33.3%,3-3,100.0%,7,1,8,2,1,0,0,11,14
@ Levitec Huesca,21 mar 2018,P  82-70,12,4,0,26,5-10,0-0,50.0%,2-2,100.0%,3,1,4,0,0,2,0,12,9
vs C.B. Prat,17 mar 2018,P  49-75,6,10,0,30,2-9,0-1,20.0%,2-2,100.0%,5,5,10,0,1,1,1,6,9
@ Fibwi Palma,11 mar 2018,P  71-70,14,12,1,28,7-11,0-0,63.6%,0-1,0.0%,5,7,12,1,2,2,0,14,22
vs Real Valladolid,3 mar 2018,G  83-81,12,6,3,30,5-8,0-0,62.5%,2-3,66.7%,1,5,6,3,1,1,1,12,18
@ FC Barcelona II,25 feb 2018,G  77-89,19,6,2,23,6-11,1-1,58.3%,4-6,66.7%,3,3,6,2,2,3,0,19,19
vs Ourense,17 feb 2018,P  90-97,10,4,1,24,4-7,0-0,57.1%,2-7,28.6%,2,2,4,1,1,0,1,10,9
@ BAXI Manresa,11 feb 2018,P  99-88,10,5,1,24,5-9,0-0,55.6%,0-0,-,1,4,5,1,2,0,0,10,14
vs Alimerka Oviedo,28 ene 2018,G  104-74,7,0,2,21,2-6,1-1,42.9%,0-0,-,0,0,0,2,1,1,0,7,5
