PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Biele ISB,27 abr 2018,G  112-92,8,3,2,16,1-3,1-3,33.3%,3-3,100.0%,1,2,3,2,0,1,0,8,8
@ Melilla Ciudad Del Deporte 1,20 abr 2018,P  90-66,8,6,1,28,4-4,0-3,57.1%,0-0,-,1,5,6,1,1,1,0,8,12
@ Rioverde Clavijo,13 abr 2018,G  73-76,6,4,0,29,2-5,0-2,28.6%,2-2,100.0%,1,3,4,0,0,1,0,6,4
vs Caceres,7 abr 2018,P  78-91,8,3,0,27,1-4,1-2,33.3%,3-4,75.0%,1,2,3,0,0,3,0,8,3
@ Rio Breogan,1 abr 2018,P  106-98,3,2,0,18,0-0,1-1,100.0%,0-0,-,1,1,2,0,2,0,0,3,7
vs Hiopos Lleida,25 mar 2018,G  93-84,14,7,1,25,3-7,2-3,50.0%,2-4,50.0%,1,6,7,1,0,0,0,14,15
@ Levitec Huesca,21 mar 2018,P  82-70,2,4,0,35,0-2,0-1,0.0%,2-2,100.0%,3,1,4,0,1,3,0,2,1
vs C.B. Prat,17 mar 2018,P  49-75,2,9,1,27,0-1,0-2,0.0%,2-2,100.0%,1,8,9,1,0,1,1,2,9
@ Fibwi Palma,11 mar 2018,P  71-70,0,5,0,17,0-3,0-5,0.0%,0-0,-,0,5,5,0,0,1,0,0,-4
vs Real Valladolid,3 mar 2018,G  83-81,5,7,0,28,1-3,1-1,50.0%,0-0,-,2,5,7,0,1,1,0,5,10
@ FC Barcelona II,25 feb 2018,G  77-89,4,4,1,26,2-4,0-2,33.3%,0-0,-,3,1,4,1,3,0,0,4,8
vs Ourense,17 feb 2018,P  90-97,7,4,2,24,2-6,1-3,33.3%,0-2,0.0%,0,4,4,2,2,0,1,7,8
@ BAXI Manresa,11 feb 2018,P  99-88,15,5,1,31,4-4,1-1,100.0%,4-6,66.7%,1,4,5,1,2,1,1,15,21
vs Alimerka Oviedo,28 ene 2018,G  104-74,13,5,1,19,3-5,2-3,62.5%,1-2,50.0%,0,5,5,1,1,0,0,13,16
@ Súper Agropal Palencia,24 ene 2018,P  97-96,6,4,1,17,1-3,1-3,33.3%,1-2,50.0%,1,3,4,1,0,0,0,6,6
vs Leyma Coruña,20 ene 2018,P  80-99,7,5,3,26,0-0,2-2,100.0%,1-2,50.0%,1,4,5,3,1,1,1,7,15
@ Amics Castello,12 ene 2018,P  89-88,11,6,3,32,2-2,2-6,50.0%,1-2,50.0%,1,5,6,3,5,0,1,11,21
@ Biele ISB,7 ene 2018,G  66-88,7,4,1,23,2-2,1-5,42.9%,0-0,-,2,2,4,1,0,0,0,7,8
vs Melilla Ciudad Del Deporte 1,29 dic 2017,G  78-73,17,9,0,29,3-3,3-5,75.0%,2-2,100.0%,2,7,9,0,1,1,0,17,24
vs Rioverde Clavijo,23 dic 2017,G  95-79,15,4,0,34,3-3,2-5,62.5%,3-4,75.0%,1,3,4,0,0,0,0,15,15
@ Caceres,15 dic 2017,P  89-85,3,4,2,23,0-0,1-2,50.0%,0-0,-,1,3,4,2,2,1,1,3,10
vs Rio Breogan,10 dic 2017,G  97-91,9,9,1,30,2-5,1-2,42.9%,2-2,100.0%,3,6,9,1,0,0,2,9,17
@ Hiopos Lleida,3 dic 2017,P  94-84,6,1,1,23,2-3,0-2,40.0%,2-3,66.7%,0,1,1,1,1,3,0,6,2
vs Levitec Huesca,29 nov 2017,G  94-89,11,9,0,26,3-4,1-2,66.7%,2-3,66.7%,4,5,9,0,0,1,0,11,16
@ C.B. Prat,25 nov 2017,P  85-67,13,5,0,28,2-5,3-3,62.5%,0-0,-,1,4,5,0,0,0,1,13,16
vs Fibwi Palma,19 nov 2017,P  85-88,17,7,0,33,2-7,3-6,38.5%,4-4,100.0%,1,6,7,0,0,1,0,17,15
@ Real Valladolid,10 nov 2017,P  106-85,6,6,0,21,2-3,0-0,66.7%,2-3,66.7%,1,5,6,0,0,1,0,6,9
vs FC Barcelona II,4 nov 2017,G  80-68,5,6,1,24,1-3,1-3,33.3%,0-0,-,2,4,6,1,0,1,0,5,7
@ Ourense,27 oct 2017,P  98-75,9,9,2,32,2-5,1-2,42.9%,2-2,100.0%,6,3,9,2,2,2,0,9,16
vs BAXI Manresa,22 oct 2017,P  70-71,4,1,0,18,2-5,0-0,40.0%,0-0,-,1,0,1,0,1,0,0,4,3
@ Alimerka Oviedo,14 oct 2017,G  73-78,13,6,0,25,4-6,1-4,50.0%,2-2,100.0%,1,5,6,0,1,0,1,13,16
vs Súper Agropal Palencia,10 oct 2017,G  80-72,8,3,0,24,3-3,0-3,50.0%,2-3,66.7%,2,1,3,0,1,1,0,8,7
@ Leyma Coruña,6 oct 2017,P  76-68,6,8,3,33,2-6,0-3,22.2%,2-2,100.0%,1,7,8,3,1,3,1,6,9
vs Amics Castello,30 sept 2017,G  82-74,14,9,2,34,3-10,1-1,36.4%,5-6,83.3%,2,7,9,2,1,1,1,14,18
