PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Biele ISB,27 abr 2018,G  112-92,5,3,0,19,1-2,1-1,66.7%,0-0,-,0,3,3,0,0,2,0,5,5
@ Melilla Ciudad Del Deporte 1,20 abr 2018,P  90-66,0,2,0,11,0-0,0-2,0.0%,0-0,-,1,1,2,0,0,0,0,0,0
@ Rioverde Clavijo,13 abr 2018,G  73-76,2,0,0,16,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,1,0,2,0
vs Caceres,7 abr 2018,P  78-91,1,3,0,20,0-3,0-1,0.0%,1-2,50.0%,0,3,3,0,0,0,0,1,-1
@ Rio Breogan,1 abr 2018,P  106-98,2,5,0,20,1-1,0-3,25.0%,0-0,-,1,4,5,0,0,1,0,2,3
vs Hiopos Lleida,25 mar 2018,G  93-84,12,4,1,12,2-4,1-2,50.0%,5-5,100.0%,1,3,4,1,1,0,0,12,15
@ Levitec Huesca,21 mar 2018,P  82-70,1,0,0,4,0-1,0-0,0.0%,1-2,50.0%,0,0,0,0,1,0,0,1,0
vs C.B. Prat,17 mar 2018,P  49-75,0,1,0,12,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ Fibwi Palma,11 mar 2018,P  71-70,2,4,0,19,1-2,0-1,33.3%,0-0,-,2,2,4,0,1,1,0,2,4
vs Real Valladolid,3 mar 2018,G  83-81,4,4,0,11,2-4,0-1,40.0%,0-0,-,3,1,4,0,1,1,1,4,6
@ FC Barcelona II,25 feb 2018,G  77-89,6,1,0,13,3-4,0-0,75.0%,0-0,-,0,1,1,0,1,2,0,6,5
vs Ourense,17 feb 2018,P  90-97,3,1,0,9,0-0,1-2,50.0%,0-0,-,0,1,1,0,0,1,0,3,2
@ BAXI Manresa,11 feb 2018,P  99-88,3,1,0,8,0-0,1-1,100.0%,0-0,-,0,1,1,0,0,1,1,3,4
vs Alimerka Oviedo,28 ene 2018,G  104-74,5,6,0,20,0-2,1-2,25.0%,2-2,100.0%,1,5,6,0,0,0,0,5,8
@ Súper Agropal Palencia,24 ene 2018,P  97-96,8,3,0,20,2-3,1-2,60.0%,1-2,50.0%,0,3,3,0,1,1,0,8,8
vs Leyma Coruña,20 ene 2018,P  80-99,3,2,0,13,0-1,1-2,33.3%,0-0,-,0,2,2,0,0,1,0,3,2
@ Amics Castello,12 ene 2018,P  89-88,2,1,0,16,1-2,0-1,33.3%,0-0,-,0,1,1,0,0,0,1,2,2
@ Biele ISB,7 ene 2018,G  66-88,5,1,0,16,1-1,1-1,100.0%,0-0,-,0,1,1,0,0,1,0,5,5
vs Melilla Ciudad Del Deporte 1,29 dic 2017,G  78-73,0,0,0,8,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Rioverde Clavijo,23 dic 2017,G  95-79,2,0,0,5,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,1,2,3
@ Caceres,15 dic 2017,P  89-85,0,2,0,16,0-1,0-1,0.0%,0-0,-,0,2,2,0,0,1,0,0,-1
vs Rio Breogan,10 dic 2017,G  97-91,0,2,0,13,0-1,0-0,0.0%,0-0,-,0,2,2,0,1,0,0,0,2
@ Hiopos Lleida,3 dic 2017,P  94-84,6,1,0,16,2-5,0-1,33.3%,2-2,100.0%,0,1,1,0,0,0,0,6,3
vs Levitec Huesca,29 nov 2017,G  94-89,2,0,0,13,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,1,0,2,0
@ C.B. Prat,25 nov 2017,P  85-67,0,4,0,21,0-1,0-1,0.0%,0-0,-,1,3,4,0,0,2,0,0,0
vs Fibwi Palma,19 nov 2017,P  85-88,2,1,0,8,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,0,1,2,4
@ Real Valladolid,10 nov 2017,P  106-85,6,4,2,17,2-3,0-3,33.3%,2-2,100.0%,3,1,4,2,0,1,0,6,7
vs FC Barcelona II,4 nov 2017,G  80-68,2,3,0,15,0-2,0-1,0.0%,2-2,100.0%,0,3,3,0,0,0,1,2,3
@ Ourense,27 oct 2017,P  98-75,2,0,0,7,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
vs BAXI Manresa,22 oct 2017,P  70-71,6,7,2,21,3-7,0-2,33.3%,0-0,-,3,4,7,2,0,2,2,6,9
@ Alimerka Oviedo,14 oct 2017,G  73-78,7,5,2,24,2-4,1-2,50.0%,0-0,-,3,2,5,2,0,1,0,7,10
vs Súper Agropal Palencia,10 oct 2017,G  80-72,5,8,0,19,1-2,1-3,40.0%,0-0,-,3,5,8,0,0,1,0,5,9
@ Leyma Coruña,6 oct 2017,P  76-68,5,0,0,22,1-2,1-1,66.7%,0-0,-,0,0,0,0,0,0,0,5,4
vs Amics Castello,30 sept 2017,G  82-74,8,8,2,27,4-5,0-2,57.1%,0-0,-,2,6,8,2,1,1,0,8,15
