PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Brampton Honey Badgers,12 ago 2022,P  72-76,4,2,4,15,1-1,0-2,33.3%,2-2,100.0%,1,1,2,4,0,0,0,4,8
vs Montreal Alliance,1 ago 2022,G  81-62,9,0,1,15,0-0,2-5,40.0%,3-5,60.0%,0,0,0,1,0,2,1,9,4
@ Edmonton Stingers,27 jul 2022,G  91-100,12,9,7,36,4-7,1-3,50.0%,1-3,33.3%,1,8,9,7,0,3,0,12,18
vs Brampton Honey Badgers,24 jul 2022,G  104-95,16,1,6,27,2-2,2-5,57.1%,6-8,75.0%,0,1,1,6,1,2,0,16,17
vs Newfoundland Growlers,19 jul 2022,P  80-94,3,1,2,11,0-1,0-2,0.0%,3-4,75.0%,0,1,1,2,2,2,0,3,2
@ Vancouver Bandits,17 jul 2022,P  95-88,3,3,2,18,0-3,1-4,14.3%,0-0,-,0,3,3,2,2,1,0,3,3
@ Saskatchewan Rattlers,14 jul 2022,P  92-90,16,6,9,34,3-5,3-4,66.7%,1-2,50.0%,1,5,6,9,1,3,0,16,25
@ Edmonton Stingers,12 jul 2022,P  96-88,22,5,3,31,6-7,1-3,70.0%,7-7,100.0%,2,3,5,3,2,1,1,22,29
vs Vancouver Bandits,8 jul 2022,G  100-79,2,0,1,15,0-1,0-4,0.0%,2-2,100.0%,0,0,0,1,1,2,0,2,-3
vs Scarborough Shooting Stars,1 jul 2022,P  86-93,2,3,0,15,1-4,0-1,20.0%,0-0,-,0,3,3,0,0,1,0,2,0
vs Newfoundland Growlers,26 jun 2022,G  94-92,12,1,2,24,1-4,1-2,33.3%,7-8,87.5%,0,1,1,2,2,4,0,12,8
vs Montreal Alliance,24 jun 2022,G  97-81,5,0,3,19,1-3,0-2,20.0%,3-4,75.0%,0,0,0,3,2,2,0,5,3
@ Guelph Nighthawks,21 jun 2022,G  85-90,14,8,5,29,2-2,1-5,42.9%,7-8,87.5%,0,8,8,5,2,1,0,14,23
vs Scarborough Shooting Stars,18 jun 2022,G  92-89,6,1,2,17,3-6,0-0,50.0%,0-0,-,0,1,1,2,1,2,0,6,5
@ Edmonton Stingers,15 jun 2022,G  81-84,16,1,0,15,3-5,1-3,50.0%,7-7,100.0%,0,1,1,0,1,2,1,16,13
vs Brampton Honey Badgers,7 jun 2022,P  68-80,2,3,7,24,1-2,0-2,25.0%,0-0,-,0,3,3,7,1,4,0,2,6
vs Saskatchewan Rattlers,4 jun 2022,G  90-78,7,6,8,31,3-7,0-5,25.0%,1-2,50.0%,0,6,6,8,1,2,0,7,10
@ Saskatchewan Rattlers,1 jun 2022,P  86-77,0,2,1,11,0-2,0-1,0.0%,0-0,-,0,2,2,1,0,0,0,0,0
@ Brampton Honey Badgers,27 may 2022,G  70-71,17,4,6,33,4-6,1-5,45.5%,6-8,75.0%,1,3,4,6,1,7,0,17,13
@ Ottawa BlackJacks,25 may 2022,G  87-90,17,3,6,33,5-9,0-3,41.7%,7-7,100.0%,1,2,3,6,2,5,0,17,16
@ C.B. Prat,7 may 2022,P  83-79,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ HLA Alicante,23 abr 2022,G  66-79,0,1,3,6,0-2,0-0,0.0%,0-0,-,0,1,1,3,0,1,0,0,1
vs Movistar Estudiantes,18 abr 2022,G  87-68,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Melilla Ciudad Del Deporte 1,10 abr 2022,G  72-80,6,0,0,3,1-1,1-1,100.0%,1-1,100.0%,0,0,0,0,0,1,0,6,5
vs Hiopos Lleida,31 mar 2022,G  88-63,3,3,3,18,1-2,0-2,25.0%,1-2,50.0%,1,2,3,3,0,5,0,3,0
@ Alimerka Oviedo,27 mar 2022,P  67-60,3,2,2,13,1-3,0-3,16.7%,1-1,100.0%,0,2,2,2,0,2,0,3,0
@ Súper Agropal Palencia,16 mar 2022,P  80-67,3,1,1,9,0-2,0-1,0.0%,3-4,75.0%,0,1,1,1,0,0,0,3,1
vs Levitec Huesca,11 mar 2022,G  83-65,2,0,0,12,1-2,0-3,20.0%,0-0,-,0,0,0,0,0,0,0,2,-2
@ Gipuzkoa Basket,6 mar 2022,P  62-49,2,3,0,14,1-3,0-0,33.3%,0-0,-,1,2,3,0,0,4,0,2,-1
@ Fibwi Palma,20 feb 2022,P  91-88,1,0,0,4,0-0,0-1,0.0%,1-1,100.0%,0,0,0,0,0,0,0,1,0
vs HLA Alicante,16 feb 2022,G  75-61,8,3,0,11,2-4,1-1,60.0%,1-2,50.0%,0,3,3,0,2,0,0,8,10
vs C.B. Prat,13 feb 2022,G  82-61,0,4,3,13,0-0,0-3,0.0%,0-0,-,0,4,4,3,1,1,0,0,4
@ Amics Castello,9 feb 2022,G  80-85,6,3,2,18,0-0,1-2,50.0%,3-3,100.0%,0,3,3,2,1,0,0,6,11
vs Coviran Granada,6 feb 2022,P  77-85,4,2,0,11,1-2,0-1,33.3%,2-2,100.0%,0,2,2,0,1,1,0,4,4
@ Real Valladolid,2 feb 2022,G  78-100,7,1,1,16,1-3,1-2,40.0%,2-3,66.7%,0,1,1,1,0,1,1,7,5
vs Caceres,28 ene 2022,G  74-55,2,1,0,4,0-3,0-0,0.0%,2-2,100.0%,1,0,1,0,0,0,0,2,0
vs Almansa Con Afanion,23 ene 2022,P  79-95,0,1,1,10,0-0,0-2,0.0%,0-0,-,0,1,1,1,0,1,0,0,-1
@ Biele ISB,28 dic 2021,P  89-82,2,1,0,6,1-1,0-0,100.0%,0-0,-,1,0,1,0,0,1,0,2,2
@ Movistar Estudiantes,17 dic 2021,P  88-80,4,1,2,15,0-0,0-1,0.0%,4-4,100.0%,0,1,1,2,0,1,0,4,5
vs Melilla Ciudad Del Deporte 1,12 dic 2021,G  95-69,2,1,1,18,1-3,0-0,33.3%,0-2,0.0%,0,1,1,1,0,0,0,2,0
@ Hiopos Lleida,5 dic 2021,P  84-83,11,2,3,23,3-5,1-3,50.0%,2-3,66.7%,0,2,2,3,1,0,0,11,12
vs Alimerka Oviedo,21 nov 2021,P  61-83,4,3,1,16,1-2,0-1,33.3%,2-2,100.0%,0,3,3,1,0,1,0,4,5
@ Basquet Girona,14 nov 2021,G  68-80,13,1,2,23,3-6,1-4,40.0%,4-4,100.0%,0,1,1,2,2,0,0,13,12
vs Súper Agropal Palencia,9 nov 2021,G  105-93,3,1,0,18,0-0,1-2,50.0%,0-0,-,0,1,1,0,0,0,0,3,3
@ Levitec Huesca,5 nov 2021,G  75-86,8,1,0,11,1-1,2-3,75.0%,0-0,-,0,1,1,0,0,0,0,8,8
vs Gipuzkoa Basket,30 oct 2021,G  92-62,8,1,0,15,1-2,1-3,40.0%,3-4,75.0%,1,0,1,0,1,0,0,8,6
vs Fibwi Palma,24 oct 2021,G  76-70,2,2,0,14,1-1,0-1,50.0%,0-0,-,0,2,2,0,0,1,0,2,2
@ Coviran Granada,17 oct 2021,G  79-88,10,3,1,20,1-1,2-5,50.0%,2-2,100.0%,2,1,3,1,0,0,0,10,11
vs Real Valladolid,12 oct 2021,P  80-81,8,1,0,14,1-3,1-4,28.6%,3-3,100.0%,0,1,1,0,1,3,0,8,2
@ Caceres,8 oct 2021,P  78-74,15,3,0,16,1-4,2-5,33.3%,7-8,87.5%,1,2,3,0,0,3,0,15,8
