PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,19 may 2023,P  81-87,14,4,1,21,3-4,2-3,71.4%,2-2,100.0%,0,4,4,1,0,2,0,14,15
@ Melilla Ciudad Del Deporte 1,14 may 2023,P  97-89,12,3,0,22,5-6,0-4,50.0%,2-2,100.0%,0,3,3,0,2,2,0,12,10
vs Leyma Coruña,5 may 2023,G  102-94,12,3,0,21,2-5,1-3,37.5%,5-6,83.3%,0,3,3,0,1,0,0,12,10
@ Movistar Estudiantes,30 abr 2023,P  90-78,0,1,0,6,0-1,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
vs Hiopos Lleida,21 abr 2023,P  64-84,4,2,0,14,1-2,0-0,50.0%,2-4,50.0%,0,2,2,0,1,0,0,4,4
@ Biele ISB,16 abr 2023,P  102-97,6,0,0,12,0-2,2-3,40.0%,0-0,-,0,0,0,0,0,0,0,6,3
vs San Pablo Burgos,9 abr 2023,P  87-95,5,2,0,9,1-2,1-2,50.0%,0-0,-,0,2,2,0,0,1,0,5,4
@ Súper Agropal Palencia,5 abr 2023,P  76-61,10,2,2,19,3-6,1-5,36.4%,1-2,50.0%,1,1,2,2,0,1,0,10,5
vs Ourense,31 mar 2023,G  92-77,4,3,1,20,1-8,0-0,12.5%,2-2,100.0%,1,2,3,1,2,0,0,4,3
vs Albacete,24 mar 2023,G  87-76,2,2,0,12,1-2,0-0,50.0%,0-0,-,1,1,2,0,0,1,0,2,2
@ Grupo Alega Cantabria,18 mar 2023,G  93-96,6,3,0,14,2-2,0-0,100.0%,2-2,100.0%,0,3,3,0,0,0,0,6,9
vs Amics Castello,10 mar 2023,P  58-61,2,1,0,20,0-3,0-3,0.0%,2-2,100.0%,1,0,1,0,1,0,0,2,-2
@ Gipuzkoa Basket,5 mar 2023,P  94-88,4,2,1,16,2-4,0-1,40.0%,0-0,-,0,2,2,1,0,0,0,4,4
vs MoraBanc Andorra,17 feb 2023,P  70-82,9,2,1,15,3-4,0-1,60.0%,3-3,100.0%,0,2,2,1,0,3,0,9,7
@ HLA Alicante,5 feb 2023,P  80-68,1,0,0,5,0-1,0-0,0.0%,1-2,50.0%,0,0,0,0,0,1,0,1,-2
vs Alimerka Oviedo,1 feb 2023,G  70-68,0,0,0,7,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Almansa Con Afanion,28 ene 2023,G  65-76,2,5,1,13,1-5,0-0,20.0%,0-0,-,0,5,5,1,0,1,0,2,3
@ Real Valladolid,21 ene 2023,P  90-86,0,3,2,16,0-2,0-0,0.0%,0-0,-,0,3,3,2,0,1,0,0,2
vs Melilla Ciudad Del Deporte 1,13 ene 2023,G  92-85,3,2,1,10,1-2,0-1,33.3%,1-2,50.0%,0,2,2,1,1,0,0,3,4
@ Leyma Coruña,8 ene 2023,P  95-87,6,2,1,17,1-1,0-4,20.0%,4-4,100.0%,2,0,2,1,0,0,0,6,5
vs Movistar Estudiantes,27 dic 2022,P  62-70,9,1,3,14,2-2,0-1,66.7%,5-5,100.0%,0,1,1,3,2,1,0,9,13
@ Hiopos Lleida,20 dic 2022,P  94-78,4,1,0,15,1-2,0-2,25.0%,2-2,100.0%,0,1,1,0,1,2,0,4,1
vs Biele ISB,16 dic 2022,P  60-86,2,1,0,15,1-1,0-3,25.0%,0-0,-,0,1,1,0,0,2,0,2,-2
@ San Pablo Burgos,10 dic 2022,P  73-63,0,1,1,16,0-3,0-3,0.0%,0-0,-,0,1,1,1,0,2,0,0,-6
vs Súper Agropal Palencia,7 dic 2022,P  67-78,4,1,2,14,2-3,0-5,25.0%,0-0,-,0,1,1,2,1,2,0,4,0
@ Ourense,2 dic 2022,P  76-70,15,2,3,18,3-6,3-5,54.5%,0-0,-,0,2,2,3,1,1,0,15,15
@ Albacete,26 nov 2022,G  60-64,12,5,1,17,1-2,2-3,60.0%,4-4,100.0%,1,4,5,1,0,4,0,12,12
vs Grupo Alega Cantabria,20 nov 2022,P  66-79,0,0,1,15,0-2,0-1,0.0%,0-0,-,0,0,0,1,1,1,0,0,-2
@ Amics Castello,4 nov 2022,G  75-79,15,2,1,25,3-6,3-3,66.7%,0-0,-,0,2,2,1,1,1,0,15,15
vs Gipuzkoa Basket,28 oct 2022,P  69-79,2,1,1,13,1-5,0-1,16.7%,0-0,-,1,0,1,1,0,2,0,2,-3
@ MoraBanc Andorra,22 oct 2022,P  86-74,7,1,1,15,2-4,1-2,50.0%,0-0,-,0,1,1,1,2,3,0,7,5
vs HLA Alicante,16 oct 2022,P  65-72,2,2,1,17,1-2,0-2,25.0%,0-0,-,0,2,2,1,0,3,0,2,-1
@ Alimerka Oviedo,11 oct 2022,G  68-71,5,2,4,31,2-5,0-2,28.6%,1-2,50.0%,0,2,2,4,2,1,0,5,6
vs Almansa Con Afanion,7 oct 2022,P  71-86,9,2,1,24,3-5,1-1,66.7%,0-0,-,1,1,2,1,0,0,0,9,10
