PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Hiopos Lleida,21 abr 2023,P  64-84,5,3,1,15,2-3,0-1,50.0%,1-2,50.0%,0,3,3,1,0,0,0,5,6
@ Biele ISB,16 abr 2023,P  102-97,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs San Pablo Burgos,9 abr 2023,P  87-95,4,5,5,20,2-4,0-3,28.6%,0-0,-,0,5,5,5,1,0,0,4,10
@ Súper Agropal Palencia,5 abr 2023,P  76-61,4,5,2,24,1-1,0-2,33.3%,2-2,100.0%,0,5,5,2,1,4,0,4,6
vs Ourense,31 mar 2023,G  92-77,9,3,2,14,2-2,1-1,100.0%,2-2,100.0%,0,3,3,2,0,1,0,9,13
vs Albacete,24 mar 2023,G  87-76,5,1,3,21,1-2,1-2,50.0%,0-0,-,0,1,1,3,1,1,1,5,8
@ Grupo Alega Cantabria,18 mar 2023,G  93-96,14,4,1,26,4-5,2-5,60.0%,0-1,0.0%,0,4,4,1,1,1,0,14,14
@ Gipuzkoa Basket,5 mar 2023,P  94-88,0,0,0,10,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs MoraBanc Andorra,17 feb 2023,P  70-82,6,0,2,21,0-2,2-5,28.6%,0-2,0.0%,0,0,0,2,3,1,0,6,3
@ HLA Alicante,5 feb 2023,P  80-68,10,6,3,24,2-5,2-3,50.0%,0-0,-,1,5,6,3,0,0,0,10,15
vs Alimerka Oviedo,1 feb 2023,G  70-68,5,0,0,13,0-1,1-1,50.0%,2-2,100.0%,0,0,0,0,2,2,0,5,4
@ Almansa Con Afanion,28 ene 2023,G  65-76,8,3,0,22,1-3,2-3,50.0%,0-0,-,0,3,3,0,0,1,0,8,7
@ Real Valladolid,21 ene 2023,P  90-86,11,3,2,19,2-3,1-5,37.5%,4-4,100.0%,0,3,3,2,0,1,0,11,10
vs Melilla Ciudad Del Deporte 1,13 ene 2023,G  92-85,10,3,2,16,3-4,0-2,50.0%,4-5,80.0%,2,1,3,2,2,1,0,10,12
@ Leyma Coruña,8 ene 2023,P  95-87,8,2,5,20,3-3,0-2,60.0%,2-4,50.0%,0,2,2,5,4,1,0,8,14
vs Movistar Estudiantes,27 dic 2022,P  62-70,3,0,1,6,0-2,1-3,20.0%,0-0,-,0,0,0,1,0,0,0,3,0
@ Hiopos Lleida,20 dic 2022,P  94-78,16,1,2,16,2-2,4-4,100.0%,0-0,-,1,0,1,2,0,2,0,16,17
vs Biele ISB,16 dic 2022,P  60-86,2,0,1,10,1-2,0-1,33.3%,0-0,-,0,0,0,1,0,3,0,2,-2
@ San Pablo Burgos,10 dic 2022,P  73-63,8,4,2,19,1-2,1-4,33.3%,3-3,100.0%,1,3,4,2,1,3,0,8,8
vs Súper Agropal Palencia,7 dic 2022,P  67-78,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Ourense,2 dic 2022,P  76-70,0,0,1,4,0-1,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
@ Albacete,26 nov 2022,G  60-64,5,1,0,17,1-1,1-2,66.7%,0-2,0.0%,0,1,1,0,0,1,0,5,2
vs Grupo Alega Cantabria,20 nov 2022,P  66-79,3,0,0,15,0-2,1-4,16.7%,0-0,-,0,0,0,0,1,0,0,3,-1
@ Amics Castello,4 nov 2022,G  75-79,0,1,1,13,0-0,0-0,-,0-0,-,0,1,1,1,0,1,0,0,1
vs Gipuzkoa Basket,28 oct 2022,P  69-79,5,1,0,12,0-0,1-2,50.0%,2-2,100.0%,1,0,1,0,4,2,0,5,7
@ MoraBanc Andorra,22 oct 2022,P  86-74,0,0,1,10,0-2,0-3,0.0%,0-0,-,0,0,0,1,0,0,0,0,-4
vs HLA Alicante,16 oct 2022,P  65-72,0,2,1,7,0-0,0-1,0.0%,0-0,-,0,2,2,1,0,0,0,0,2
