PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Amics Castello,16 abr 2017,G  89-76,6,0,0,12,0-1,2-3,50.0%,0-0,-,0,0,0,0,0,0,0,6,4
@ C.B. Prat,7 abr 2017,G  76-81,20,2,2,25,5-10,2-2,58.3%,4-4,100.0%,0,2,2,2,0,4,0,20,15
vs Alimerka Oviedo,31 mar 2017,P  75-88,6,3,1,18,2-6,0-1,28.6%,2-2,100.0%,2,1,3,1,2,2,0,6,5
@ Rio Breogan,24 mar 2017,P  104-73,4,0,0,13,1-2,0-2,25.0%,2-2,100.0%,0,0,0,0,0,2,0,4,-1
vs Hiopos Lleida,17 mar 2017,G  83-71,4,1,1,14,2-3,0-0,66.7%,0-0,-,0,1,1,1,0,3,0,4,2
@ Súper Agropal Palencia,10 mar 2017,P  79-75,12,1,2,27,2-8,2-3,36.4%,2-2,100.0%,1,0,1,2,0,2,0,12,6
vs Caceres,3 mar 2017,G  83-69,19,3,2,23,7-11,1-4,53.3%,2-2,100.0%,0,3,3,2,2,2,0,19,17
@ San Pablo Burgos,24 feb 2017,G  86-89,9,0,2,17,2-8,1-3,27.3%,2-2,100.0%,0,0,0,2,0,2,0,9,1
vs Rioverde Clavijo,17 feb 2017,P  62-71,4,0,0,7,2-2,0-0,100.0%,0-0,-,0,0,0,0,1,1,1,4,5
@ Stockton Kings,13 ene 2017,G  105-129,5,2,1,18,0-2,1-2,25.0%,2-2,100.0%,0,2,2,1,0,0,0,5,5
@ Santa Cruz Warriors,11 ene 2017,P  109-105,0,0,1,7,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
@ Salt Lake City Stars,7 ene 2017,G  74-120,12,9,3,26,2-4,2-3,57.1%,2-2,100.0%,1,8,9,3,0,3,1,12,19
@ Motor City Cruise,6 ene 2017,G  98-111,7,1,0,15,3-5,0-1,50.0%,1-1,100.0%,1,0,1,0,1,2,0,7,4
@ Birmingham Squadron,30 dic 2016,G  106-123,9,1,0,24,3-6,1-1,57.1%,0-1,0.0%,0,1,1,0,0,3,0,9,3
vs Windy City Bulls,23 dic 2016,G  94-84,0,2,1,12,0-1,0-0,0.0%,0-0,-,0,2,2,1,1,0,0,0,3
vs Delaware Blue Coats,16 dic 2016,P  107-114,2,3,3,18,1-3,0-1,25.0%,0-0,-,0,3,3,3,0,1,0,2,4
@ Greensboro Swarm,13 dic 2016,G  97-116,7,0,2,17,2-3,1-1,75.0%,0-0,-,0,0,0,2,0,2,0,7,6
vs Birmingham Squadron,10 dic 2016,G  100-90,16,3,6,29,1-5,4-6,45.5%,2-2,100.0%,1,2,3,6,3,0,0,16,22
@ Windy City Bulls,9 dic 2016,P  96-94,8,5,3,25,1-5,2-4,33.3%,0-0,-,0,5,5,3,1,2,0,8,9
vs Texas Legends,7 dic 2016,G  134-128,11,4,3,29,2-6,1-4,30.0%,4-4,100.0%,0,4,4,3,1,1,0,11,11
vs Long Island Nets,3 dic 2016,G  89-85,0,0,0,11,0-3,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-3
vs Raptors 905,2 dic 2016,P  72-104,7,1,0,22,3-7,0-1,37.5%,1-2,50.0%,0,1,1,0,2,1,0,7,3
vs Oklahoma City Blue,25 nov 2016,P  104-107,9,3,2,32,1-3,2-6,33.3%,1-1,100.0%,0,3,3,2,0,1,0,9,7
vs Iowa Wolves,25 nov 2016,G  106-100,11,5,4,37,2-5,1-3,37.5%,4-6,66.7%,1,4,5,4,2,1,0,11,14
@ Long Island Nets,23 nov 2016,G  102-107,13,4,3,31,3-6,1-2,50.0%,4-4,100.0%,1,3,4,3,3,1,0,13,18
@ Westchester Knicks,19 nov 2016,P  103-96,8,5,3,33,2-5,1-3,37.5%,1-2,50.0%,1,4,5,3,1,1,0,8,10
vs Grand Rapids Gold,17 nov 2016,P  121-127,13,2,3,33,2-8,3-4,41.7%,0-0,-,0,2,2,3,2,2,0,13,11
vs Long Island Nets,11 nov 2016,P  118-120,20,2,3,34,6-8,2-3,72.7%,2-2,100.0%,0,2,2,3,1,3,0,20,20
@ Grand Rapids Gold,10 nov 2016,P  134-111,20,5,1,35,9-17,0-1,50.0%,2-2,100.0%,0,5,5,1,0,1,0,20,16
