PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Melilla Ciudad Del Deporte 1,28 abr 2017,G  77-66,0,2,0,11,0-1,0-1,0.0%,0-0,-,0,2,2,0,0,0,0,0,0
@ Gipuzkoa Basket,21 abr 2017,P  86-68,2,3,0,15,1-2,0-1,33.3%,0-0,-,1,2,3,0,0,0,0,2,3
vs Alimerka Oviedo,31 mar 2017,P  75-88,2,0,0,4,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
@ Rio Breogan,24 mar 2017,P  104-73,0,1,0,7,0-1,0-2,0.0%,0-0,-,0,1,1,0,0,1,0,0,-3
vs Hiopos Lleida,17 mar 2017,G  83-71,2,3,0,9,1-1,0-1,50.0%,0-1,0.0%,1,2,3,0,0,0,0,2,3
@ Súper Agropal Palencia,10 mar 2017,P  79-75,2,3,0,17,0-2,0-1,0.0%,2-2,100.0%,1,2,3,0,0,1,0,2,1
vs Caceres,3 mar 2017,G  83-69,5,0,0,10,1-2,1-2,50.0%,0-0,-,0,0,0,0,0,0,0,5,3
@ San Pablo Burgos,24 feb 2017,G  86-89,5,1,0,9,1-1,1-1,100.0%,0-0,-,0,1,1,0,0,0,0,5,6
vs Rioverde Clavijo,17 feb 2017,P  62-71,2,1,1,10,1-2,0-1,33.3%,0-0,-,1,0,1,1,0,1,0,2,1
@ Ourense,10 feb 2017,P  81-71,0,3,0,11,0-0,0-2,0.0%,0-0,-,0,3,3,0,0,0,0,0,1
vs FC Barcelona II,3 feb 2017,G  93-85,0,0,1,12,0-0,0-0,-,0-0,-,0,0,0,1,0,1,0,0,0
@ Araberri Basket Club,20 ene 2017,G  85-89,6,1,1,19,0-0,2-3,66.7%,0-0,-,1,0,1,1,0,0,0,6,7
vs Fibwi Palma,13 ene 2017,G  92-88,0,2,0,6,0-0,0-2,0.0%,0-0,-,0,2,2,0,0,1,0,0,-1
@ Marin Peixe Galego,8 ene 2017,P  73-67,0,0,1,10,0-1,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,-1
vs Levitec Huesca,4 ene 2017,G  95-66,6,2,0,16,0-2,2-3,40.0%,0-0,-,2,0,2,0,1,0,0,6,6
@ Melilla Ciudad Del Deporte 1,30 dic 2016,P  63-55,4,2,0,14,1-1,0-1,50.0%,2-2,100.0%,1,1,2,0,0,2,0,4,3
vs Gipuzkoa Basket,20 dic 2016,G  93-88,2,4,1,14,1-5,0-0,20.0%,0-0,-,1,3,4,1,0,1,0,2,2
@ Caceres,13 nov 2016,P  88-84,0,1,0,7,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Rioverde Clavijo,4 nov 2016,G  85-96,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Ourense,29 oct 2016,G  79-67,0,2,1,5,0-0,0-0,-,0-0,-,1,1,2,1,0,2,0,0,1
@ FC Barcelona II,23 oct 2016,G  69-84,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Araberri Basket Club,18 oct 2016,G  79-65,2,1,0,11,1-2,0-0,50.0%,0-0,-,1,0,1,0,2,1,0,2,3
@ Fibwi Palma,12 oct 2016,P  86-73,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Levitec Huesca,30 sept 2016,G  73-80,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
