PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Melilla Ciudad Del Deporte 1,28 abr 2017,G  77-66,2,2,0,2,1-1,0-0,100.0%,0-0,-,0,2,2,0,0,0,0,2,4
@ Gipuzkoa Basket,21 abr 2017,P  86-68,0,1,0,3,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
@ Ourense,10 feb 2017,P  81-71,0,0,1,2,0-0,0-0,-,0-0,-,0,0,0,1,1,0,0,0,2
@ Araberri Basket Club,20 ene 2017,G  85-89,2,2,2,13,1-2,0-0,50.0%,0-0,-,1,1,2,2,0,0,0,2,5
vs Fibwi Palma,13 ene 2017,G  92-88,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Levitec Huesca,4 ene 2017,G  95-66,2,0,1,6,1-2,0-0,50.0%,0-0,-,0,0,0,1,0,0,0,2,2
@ Melilla Ciudad Del Deporte 1,30 dic 2016,P  63-55,1,0,0,3,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,1,1,1,0
@ Amics Castello,16 dic 2016,P  88-82,2,0,0,6,1-2,0-0,50.0%,0-0,-,0,0,0,0,0,1,0,2,0
vs Rio Breogan,6 dic 2016,G  94-85,0,0,0,2,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Alimerka Oviedo,3 dic 2016,P  82-72,4,0,2,19,2-5,0-0,40.0%,0-0,-,0,0,0,2,0,0,0,4,3
@ FC Barcelona II,23 oct 2016,G  69-84,0,0,0,2,0-1,0-0,0.0%,0-0,-,0,0,0,0,1,1,0,0,-1
