PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs HLA Alicante,7 mar 2020,P  76-88,5,1,1,14,0-1,1-3,25.0%,2-2,100.0%,0,1,1,1,1,0,0,5,5
@ Súper Agropal Palencia,28 feb 2020,P  106-77,14,0,2,18,2-5,3-7,41.7%,1-2,50.0%,0,0,0,2,0,0,0,14,8
vs Alimerka Oviedo,15 feb 2020,G  81-64,2,1,0,2,0-0,0-0,-,2-2,100.0%,0,1,1,0,0,1,0,2,2
@ Amics Castello,7 feb 2020,P  97-83,4,0,0,13,1-2,0-0,50.0%,2-2,100.0%,0,0,0,0,0,1,0,4,2
vs Leyma Coruña,2 feb 2020,P  62-93,7,3,2,17,1-3,0-3,16.7%,5-7,71.4%,0,3,3,2,1,1,0,7,5
vs Hiopos Lleida,25 ene 2020,G  91-81,9,1,1,21,0-4,3-8,25.0%,0-0,-,0,1,1,1,1,0,0,9,3
@ Ourense,18 ene 2020,G  80-86,13,6,0,23,2-5,2-6,36.4%,3-4,75.0%,2,4,6,0,3,0,0,13,14
@ Rio Breogan,10 ene 2020,G  85-86,0,0,0,4,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs Fibwi Palma,4 ene 2020,P  71-81,10,3,1,17,2-4,1-6,30.0%,3-4,75.0%,0,3,3,1,1,0,0,10,7
@ Melilla Ciudad Del Deporte 1,29 dic 2019,P  90-74,3,0,0,15,1-1,0-5,16.7%,1-2,50.0%,0,0,0,0,0,1,0,3,-4
vs Real Canoe N.C.,21 dic 2019,G  79-77,3,0,0,15,0-2,1-5,14.3%,0-0,-,0,0,0,0,4,1,0,3,0
@ Marin Peixe Galego,14 dic 2019,G  74-79,7,2,0,10,1-1,1-2,66.7%,2-2,100.0%,1,1,2,0,0,2,0,7,6
vs Levitec Huesca,7 dic 2019,G  86-76,9,1,0,13,0-2,3-7,33.3%,0-0,-,1,0,1,0,1,0,0,9,5
@ Gipuzkoa Basket,1 dic 2019,P  74-66,2,1,0,13,1-2,0-3,20.0%,0-0,-,0,1,1,0,0,0,0,2,-1
vs Coviran Granada,23 nov 2019,G  97-77,11,1,1,18,1-1,3-6,57.1%,0-0,-,0,1,1,1,1,2,0,11,9
@ Caceres,15 nov 2019,P  76-68,2,3,1,7,1-2,0-1,33.3%,0-0,-,1,2,3,1,0,1,0,2,3
vs Real Valladolid,9 nov 2019,G  67-64,0,0,0,5,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ HLA Alicante,2 nov 2019,P  83-82,0,0,0,3,0-1,0-1,0.0%,0-0,-,0,0,0,0,1,1,0,0,-2
vs Súper Agropal Palencia,30 oct 2019,P  70-95,3,1,0,9,0-1,1-2,33.3%,0-0,-,0,1,1,0,0,1,0,3,1
@ Alimerka Oviedo,26 oct 2019,G  70-72,0,1,0,5,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Amics Castello,19 oct 2019,P  67-85,0,2,0,5,0-0,0-2,0.0%,0-0,-,0,2,2,0,0,1,0,0,-1
@ Leyma Coruña,13 oct 2019,P  75-71,0,1,0,2,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Hiopos Lleida,4 oct 2019,P  82-80,2,0,0,3,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
vs Ourense,28 sept 2019,P  67-78,0,1,1,10,0-2,0-2,0.0%,0-0,-,1,0,1,1,1,0,0,0,-1
