PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs HLA Alicante,7 mar 2020,P  76-88,3,2,1,14,0-2,1-2,25.0%,0-0,-,0,2,2,1,0,1,0,3,2
@ Súper Agropal Palencia,28 feb 2020,P  106-77,6,4,0,23,1-2,1-5,28.6%,1-1,100.0%,1,3,4,0,0,1,0,6,4
vs Alimerka Oviedo,15 feb 2020,G  81-64,8,1,1,16,1-1,2-5,50.0%,0-0,-,0,1,1,1,0,0,0,8,7
@ Amics Castello,7 feb 2020,P  97-83,6,1,1,24,0-2,2-6,25.0%,0-0,-,0,1,1,1,0,3,0,6,-1
vs Leyma Coruña,2 feb 2020,P  62-93,14,1,1,22,2-3,1-4,42.9%,7-7,100.0%,0,1,1,1,0,0,0,14,12
vs Hiopos Lleida,25 ene 2020,G  91-81,6,4,3,31,0-5,2-6,18.2%,0-0,-,2,2,4,3,1,0,0,6,5
@ Ourense,18 ene 2020,G  80-86,21,3,0,27,2-4,4-6,60.0%,5-5,100.0%,1,2,3,0,0,0,0,21,20
@ Rio Breogan,10 ene 2020,G  85-86,6,4,0,18,0-3,2-4,28.6%,0-0,-,0,4,4,0,1,4,1,6,3
vs Fibwi Palma,4 ene 2020,P  71-81,14,6,2,31,3-5,2-5,50.0%,2-2,100.0%,2,4,6,2,0,3,0,14,14
@ Melilla Ciudad Del Deporte 1,29 dic 2019,P  90-74,13,5,1,27,3-3,2-3,83.3%,1-2,50.0%,2,3,5,1,1,4,0,13,14
vs Real Canoe N.C.,21 dic 2019,G  79-77,8,0,1,22,1-3,2-4,42.9%,0-0,-,0,0,0,1,1,1,0,8,5
@ Marin Peixe Galego,14 dic 2019,G  74-79,6,2,2,29,0-1,1-3,25.0%,3-5,60.0%,0,2,2,2,0,1,0,6,4
vs Levitec Huesca,7 dic 2019,G  86-76,14,1,2,18,2-3,3-4,71.4%,1-1,100.0%,0,1,1,2,1,0,0,14,16
@ Gipuzkoa Basket,1 dic 2019,P  74-66,2,4,0,20,1-4,0-3,14.3%,0-0,-,3,1,4,0,0,2,0,2,-2
vs Coviran Granada,23 nov 2019,G  97-77,6,3,0,11,0-0,2-2,100.0%,0-0,-,0,3,3,0,0,0,1,6,10
@ Caceres,15 nov 2019,P  76-68,9,1,0,22,3-4,1-3,57.1%,0-0,-,0,1,1,0,1,2,0,9,6
vs Real Valladolid,9 nov 2019,G  67-64,5,2,2,14,1-3,1-4,28.6%,0-0,-,0,2,2,2,1,3,0,5,2
@ HLA Alicante,2 nov 2019,P  83-82,6,1,1,16,0-1,2-4,40.0%,0-0,-,0,1,1,1,1,0,0,6,6
vs Súper Agropal Palencia,30 oct 2019,P  70-95,0,2,1,13,0-1,0-3,0.0%,0-0,-,1,1,2,1,0,1,0,0,-2
@ Alimerka Oviedo,26 oct 2019,G  70-72,0,5,3,16,0-3,0-2,0.0%,0-2,0.0%,0,5,5,3,1,1,1,0,2
vs Amics Castello,19 oct 2019,P  67-85,5,4,1,27,1-2,1-3,40.0%,0-0,-,1,3,4,1,0,1,0,5,6
@ Leyma Coruña,13 oct 2019,P  75-71,6,4,3,31,1-7,1-4,18.2%,1-2,50.0%,0,4,4,3,1,1,0,6,3
@ Hiopos Lleida,4 oct 2019,P  82-80,11,5,4,29,1-1,3-6,57.1%,0-1,0.0%,0,5,5,4,2,1,0,11,17
vs Ourense,28 sept 2019,P  67-78,11,5,4,32,3-4,1-5,44.4%,2-2,100.0%,1,4,5,4,0,0,0,11,15
