PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs FC Barcelona II,15 abr 2016,G  87-75,20,10,2,29,4-6,4-8,57.1%,0-0,-,3,7,10,2,1,3,2,20,26
@ Caceres,8 abr 2016,P  81-69,2,5,1,14,1-2,0-3,20.0%,0-0,-,2,3,5,1,0,0,0,2,4
vs Alimerka Oviedo,3 abr 2016,P  69-76,0,1,0,11,0-0,0-2,0.0%,0-0,-,1,0,1,0,0,0,0,0,-1
vs C.B. Prat,20 mar 2016,P  68-74,5,0,0,8,1-2,1-2,50.0%,0-0,-,0,0,0,0,0,2,0,5,1
@ Levitec Huesca,13 mar 2016,G  67-82,5,3,0,18,1-1,1-4,40.0%,0-0,-,1,2,3,0,1,2,0,5,4
vs Amics Castello,5 mar 2016,G  80-73,10,3,2,20,2-3,2-3,66.7%,0-0,-,0,3,3,2,0,0,0,10,13
@ San Pablo Burgos,26 feb 2016,P  77-67,5,6,0,14,1-1,1-4,40.0%,0-0,-,3,3,6,0,0,0,0,5,8
vs Rio Breogan,14 feb 2016,P  86-88,7,4,2,21,2-2,1-2,75.0%,0-0,-,1,3,4,2,0,2,0,7,10
@ Leyma Coruña,7 feb 2016,P  91-81,2,6,1,21,0-2,0-1,0.0%,2-2,100.0%,1,5,6,1,1,3,2,2,6
vs Melilla Ciudad Del Deporte 1,23 ene 2016,P  62-68,0,5,1,13,0-4,0-1,0.0%,0-0,-,1,4,5,1,1,1,0,0,1
@ Súper Agropal Palencia,15 ene 2016,P  74-59,3,3,0,12,1-2,0-1,33.3%,1-2,50.0%,1,2,3,0,1,3,0,3,1
vs Hiopos Lleida,10 ene 2016,P  65-71,6,2,0,16,3-4,0-2,50.0%,0-0,-,1,1,2,0,0,1,0,6,4
@ Navarra,3 ene 2016,G  79-84,8,1,1,19,3-3,0-1,75.0%,2-4,50.0%,1,0,1,1,0,1,0,8,6
@ FC Barcelona II,30 dic 2015,G  70-73,2,2,1,13,0-2,0-2,0.0%,2-2,100.0%,1,1,2,1,1,2,0,2,0
vs Caceres,20 dic 2015,P  65-70,8,8,3,23,1-2,1-3,40.0%,3-4,75.0%,2,6,8,3,0,0,1,8,16
@ Alimerka Oviedo,16 dic 2015,P  81-74,5,4,0,13,1-2,1-1,66.7%,0-2,0.0%,2,2,4,0,1,2,0,5,5
vs Rioverde Clavijo,12 dic 2015,P  74-77,2,2,1,13,1-2,0-2,25.0%,0-0,-,0,2,2,1,0,1,1,2,2
@ C.B. Prat,5 dic 2015,G  62-83,8,2,3,21,3-6,0-1,42.9%,2-2,100.0%,0,2,2,3,2,1,0,8,10
vs Levitec Huesca,29 nov 2015,G  85-74,4,5,1,17,2-3,0-2,40.0%,0-0,-,2,3,5,1,0,2,0,4,5
@ Amics Castello,21 nov 2015,G  71-94,18,5,2,23,3-3,4-5,87.5%,0-0,-,1,4,5,2,1,1,0,18,24
vs San Pablo Burgos,15 nov 2015,G  86-79,4,7,1,19,1-2,0-0,50.0%,2-2,100.0%,1,6,7,1,0,3,0,4,8
@ Ourense,11 nov 2015,G  67-86,12,4,2,21,5-5,0-1,83.3%,2-2,100.0%,2,2,4,2,3,1,0,12,19
@ Rio Breogan,7 nov 2015,G  65-74,4,7,0,20,2-3,0-0,66.7%,0-0,-,2,5,7,0,1,4,0,4,7
vs Leyma Coruña,31 oct 2015,G  86-81,11,3,1,23,2-3,2-5,50.0%,1-2,50.0%,1,2,3,1,1,1,1,11,11
@ Melilla Ciudad Del Deporte 1,23 oct 2015,P  94-78,2,0,2,10,1-1,0-2,33.3%,0-0,-,0,0,0,2,0,0,0,2,2
vs Súper Agropal Palencia,18 oct 2015,P  55-83,6,6,1,27,1-2,1-3,40.0%,1-2,50.0%,1,5,6,1,0,1,0,6,8
@ Hiopos Lleida,10 oct 2015,G  77-90,6,1,2,24,3-4,0-0,75.0%,0-0,-,0,1,1,2,1,0,0,6,9
vs Navarra,4 oct 2015,G  87-76,12,7,5,29,3-5,2-4,55.6%,0-0,-,1,6,7,5,0,3,0,12,17
