PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs FC Barcelona II,15 abr 2016,G  87-75,6,5,6,29,3-6,0-3,33.3%,0-0,-,0,5,5,6,0,3,0,6,8
@ Caceres,8 abr 2016,P  81-69,25,5,7,35,4-8,5-9,52.9%,2-3,66.7%,0,5,5,7,2,1,0,25,29
vs Alimerka Oviedo,3 abr 2016,P  69-76,12,3,1,31,3-4,2-4,62.5%,0-1,0.0%,0,3,3,1,1,4,0,12,9
@ Rioverde Clavijo,27 mar 2016,P  74-70,8,3,4,29,3-6,0-4,30.0%,2-3,66.7%,2,1,3,4,2,2,0,8,7
vs C.B. Prat,20 mar 2016,P  68-74,9,4,0,21,2-6,1-7,23.1%,2-2,100.0%,1,3,4,0,0,2,0,9,1
@ Levitec Huesca,13 mar 2016,G  67-82,18,3,5,26,4-5,3-7,58.3%,1-1,100.0%,0,3,3,5,1,1,0,18,21
vs Amics Castello,5 mar 2016,G  80-73,3,2,1,10,0-0,1-3,33.3%,0-0,-,1,1,2,1,1,1,0,3,4
@ San Pablo Burgos,26 feb 2016,P  77-67,25,6,4,29,2-5,5-6,63.6%,6-6,100.0%,3,3,6,4,1,1,0,25,31
vs Ourense,21 feb 2016,P  90-91,13,2,6,32,3-9,1-5,28.6%,4-6,66.7%,1,1,2,6,3,0,0,13,12
vs Rio Breogan,14 feb 2016,P  86-88,16,4,4,31,1-3,2-4,42.9%,8-8,100.0%,0,4,4,4,1,1,0,16,20
@ Leyma Coruña,7 feb 2016,P  91-81,17,7,7,29,2-5,3-5,50.0%,4-4,100.0%,0,7,7,7,0,2,0,17,24
vs Melilla Ciudad Del Deporte 1,23 ene 2016,P  62-68,8,7,9,28,1-4,2-6,30.0%,0-0,-,3,4,7,9,3,2,0,8,18
@ Súper Agropal Palencia,15 ene 2016,P  74-59,3,0,5,22,0-3,1-3,16.7%,0-0,-,0,0,0,5,1,2,0,3,2
vs Hiopos Lleida,10 ene 2016,P  65-71,17,5,5,27,2-4,3-5,55.6%,4-7,57.1%,2,3,5,5,0,0,0,17,20
@ Navarra,3 ene 2016,G  79-84,14,4,8,25,2-5,2-6,36.4%,4-6,66.7%,2,2,4,8,0,3,0,14,14
@ FC Barcelona II,30 dic 2015,G  70-73,12,7,4,24,1-6,2-5,27.3%,4-6,66.7%,3,4,7,4,0,4,0,12,9
vs Caceres,20 dic 2015,P  65-70,4,3,7,32,2-5,0-3,25.0%,0-0,-,2,1,3,7,1,4,0,4,5
@ Alimerka Oviedo,16 dic 2015,P  81-74,17,0,3,25,3-4,3-8,50.0%,2-2,100.0%,0,0,0,3,2,1,0,17,15
vs Rioverde Clavijo,12 dic 2015,P  74-77,15,5,6,25,3-6,1-2,50.0%,6-6,100.0%,1,4,5,6,2,4,0,15,20
@ C.B. Prat,5 dic 2015,G  62-83,13,2,3,24,2-5,3-6,45.5%,0-0,-,1,1,2,3,0,2,0,13,10
vs Levitec Huesca,29 nov 2015,G  85-74,15,3,13,26,3-4,2-5,55.6%,3-4,75.0%,0,3,3,13,1,5,0,15,22
@ Amics Castello,21 nov 2015,G  71-94,16,2,5,24,2-2,2-4,66.7%,6-6,100.0%,1,1,2,5,4,3,0,16,22
vs San Pablo Burgos,15 nov 2015,G  86-79,10,2,6,23,3-7,1-3,40.0%,1-3,33.3%,0,2,2,6,0,0,0,10,10
@ Ourense,11 nov 2015,G  67-86,20,0,0,22,1-2,6-8,70.0%,0-0,-,0,0,0,0,0,4,0,20,13
@ Rio Breogan,7 nov 2015,G  65-74,13,3,7,26,3-5,1-4,44.4%,4-4,100.0%,1,2,3,7,2,2,0,13,18
vs Leyma Coruña,31 oct 2015,G  86-81,9,4,6,29,2-5,1-4,33.3%,2-4,50.0%,2,2,4,6,0,1,0,9,10
@ Melilla Ciudad Del Deporte 1,23 oct 2015,P  94-78,16,3,6,33,1-4,2-3,42.9%,8-9,88.9%,0,3,3,6,0,3,0,16,17
vs Súper Agropal Palencia,18 oct 2015,P  55-83,11,2,2,21,1-2,3-5,57.1%,0-0,-,1,1,2,2,1,3,0,11,10
@ Hiopos Lleida,10 oct 2015,G  77-90,11,4,3,24,3-7,1-2,44.4%,2-4,50.0%,1,3,4,3,0,2,0,11,9
vs Navarra,4 oct 2015,G  87-76,12,1,6,22,1-3,2-3,50.0%,4-6,66.7%,0,1,1,6,2,3,0,12,13
