PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs FC Barcelona II,15 abr 2016,G  87-75,6,4,2,18,1-1,1-3,50.0%,1-2,50.0%,1,3,4,2,0,1,0,6,8
@ Caceres,8 abr 2016,P  81-69,8,4,1,33,1-4,2-4,37.5%,0-0,-,2,2,4,1,0,0,0,8,8
vs Alimerka Oviedo,3 abr 2016,P  69-76,17,5,4,29,1-2,3-6,50.0%,6-8,75.0%,1,4,5,4,1,3,0,17,18
@ Rioverde Clavijo,27 mar 2016,P  74-70,10,6,2,35,5-7,0-3,50.0%,0-0,-,2,4,6,2,1,2,0,10,12
vs C.B. Prat,20 mar 2016,P  68-74,0,0,0,13,0-2,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Levitec Huesca,13 mar 2016,G  67-82,10,6,2,29,1-3,2-4,42.9%,2-2,100.0%,0,6,6,2,2,0,0,10,16
vs Amics Castello,5 mar 2016,G  80-73,10,2,2,29,2-2,2-4,66.7%,0-1,0.0%,2,0,2,2,3,2,1,10,13
@ San Pablo Burgos,26 feb 2016,P  77-67,3,1,0,19,0-1,1-5,16.7%,0-0,-,0,1,1,0,0,0,0,3,-1
vs Ourense,21 feb 2016,P  90-91,0,2,0,23,0-1,0-2,0.0%,0-0,-,0,2,2,0,0,0,0,0,-1
vs Rio Breogan,14 feb 2016,P  86-88,14,4,2,36,3-3,2-5,62.5%,2-2,100.0%,3,1,4,2,1,1,0,14,17
@ Leyma Coruña,7 feb 2016,P  91-81,7,2,2,28,2-2,1-3,60.0%,0-0,-,0,2,2,2,0,1,0,7,8
vs Melilla Ciudad Del Deporte 1,23 ene 2016,P  62-68,2,6,2,28,1-2,0-4,16.7%,0-0,-,3,3,6,2,1,1,2,2,7
@ Súper Agropal Palencia,15 ene 2016,P  74-59,7,3,0,30,3-4,0-2,50.0%,1-2,50.0%,2,1,3,0,0,3,0,7,3
vs Hiopos Lleida,10 ene 2016,P  65-71,15,3,1,28,2-4,3-8,41.7%,2-2,100.0%,1,2,3,1,1,1,0,15,12
@ Navarra,3 ene 2016,G  79-84,5,4,0,31,1-2,1-4,33.3%,0-0,-,1,3,4,0,1,2,0,5,4
@ FC Barcelona II,30 dic 2015,G  70-73,4,2,1,26,2-5,0-4,22.2%,0-0,-,0,2,2,1,1,0,0,4,1
vs Caceres,20 dic 2015,P  65-70,11,3,1,27,1-2,3-5,57.1%,0-0,-,2,1,3,1,0,1,0,11,11
@ Alimerka Oviedo,16 dic 2015,P  81-74,13,4,2,31,2-4,3-6,50.0%,0-2,0.0%,3,1,4,2,2,2,0,13,12
vs Rioverde Clavijo,12 dic 2015,P  74-77,13,2,0,25,2-2,3-3,100.0%,0-0,-,0,2,2,0,0,0,0,13,15
@ C.B. Prat,5 dic 2015,G  62-83,9,3,0,23,4-5,0-4,44.4%,1-1,100.0%,2,1,3,0,0,1,0,9,6
vs Levitec Huesca,29 nov 2015,G  85-74,11,2,0,26,1-3,3-5,50.0%,0-0,-,0,2,2,0,2,1,0,11,10
@ Amics Castello,21 nov 2015,G  71-94,7,1,2,20,0-2,2-3,40.0%,1-2,50.0%,0,1,1,2,0,2,0,7,4
