PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,9 may 2025,P  72-65,7,0,0,18,2-3,1-1,75.0%,0-0,-,0,0,0,0,1,1,0,7,6
vs Grupo Alega Cantabria,2 may 2025,P  71-82,12,1,1,18,4-8,0-2,40.0%,4-6,66.7%,1,0,1,1,2,1,0,12,7
@ UBU Tizona Burgos,27 abr 2025,G  81-88,17,6,0,22,6-10,1-3,53.8%,2-2,100.0%,4,2,6,0,0,1,0,17,16
vs Fuenlabrada,12 abr 2025,P  71-73,2,0,0,5,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
@ San Pablo Burgos,5 abr 2025,P  89-73,4,0,0,11,2-3,0-2,40.0%,0-0,-,0,0,0,0,0,0,0,4,1
vs Súper Agropal Palencia,30 mar 2025,G  84-77,7,2,0,16,0-1,1-2,33.3%,4-4,100.0%,0,2,2,0,0,2,0,7,5
@ Gipuzkoa Basket,23 mar 2025,P  86-78,0,0,0,3,0-2,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs HLA Alicante,16 mar 2025,P  84-86,2,0,0,7,0-0,0-1,0.0%,2-2,100.0%,0,0,0,0,0,0,0,2,1
@ Real Betis,11 mar 2025,P  92-72,8,2,0,21,1-4,0-1,20.0%,6-7,85.7%,1,1,2,0,0,2,0,8,3
vs Amics Castello,8 mar 2025,G  96-87,13,3,3,17,5-7,1-2,66.7%,0-1,0.0%,0,3,3,3,0,1,0,13,14
@ Monbus Obradoiro,2 mar 2025,P  93-59,5,1,2,13,1-2,1-1,66.7%,0-0,-,0,1,1,2,1,0,0,5,8
vs Movistar Estudiantes,16 feb 2025,P  64-94,7,5,4,25,0-2,2-6,25.0%,1-2,50.0%,1,4,5,4,0,1,0,7,8
@ C.B. Moron,12 feb 2025,G  68-84,15,2,1,21,4-6,1-1,71.4%,4-6,66.7%,1,1,2,1,0,2,0,15,12
vs Ourense,8 feb 2025,G  93-84,16,4,0,22,3-4,2-5,55.6%,4-5,80.0%,0,4,4,0,0,3,0,16,12
@ Cartagena,1 feb 2025,P  73-70,4,2,3,15,1-3,0-0,33.3%,2-3,66.7%,1,1,2,3,0,0,0,4,6
vs UBU Tizona Burgos,18 ene 2025,P  81-94,9,4,1,17,2-5,1-2,42.9%,2-2,100.0%,2,2,4,1,0,0,0,9,10
@ Súper Agropal Palencia,10 ene 2025,P  79-75,7,1,1,18,2-5,1-3,37.5%,0-0,-,0,1,1,1,1,1,0,7,4
vs Real Betis,4 ene 2025,P  95-105,8,0,1,12,1-2,2-3,60.0%,0-0,-,0,0,0,1,0,0,0,8,7
vs Alimerka Oviedo,29 dic 2024,G  100-81,0,0,0,3,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
@ Grupo Alega Cantabria,21 dic 2024,P  89-71,15,5,2,18,4-7,1-4,45.5%,4-4,100.0%,2,3,5,2,0,0,0,15,16
vs Gipuzkoa Basket,15 dic 2024,G  84-75,4,3,3,15,2-4,0-0,50.0%,0-0,-,0,3,3,3,2,0,0,4,10
@ Ourense,11 dic 2024,P  79-73,0,0,1,6,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
vs Monbus Obradoiro,16 nov 2024,P  60-90,10,1,0,17,2-4,2-3,57.1%,0-0,-,0,1,1,0,0,0,0,10,8
@ Fuenlabrada,9 nov 2024,P  91-64,4,5,0,21,0-2,0-3,0.0%,4-4,100.0%,1,4,5,0,0,4,0,4,0
vs San Pablo Burgos,3 nov 2024,P  73-79,10,5,0,22,3-3,1-2,80.0%,1-2,50.0%,1,4,5,0,1,0,0,10,14
@ Movistar Estudiantes,27 oct 2024,P  90-84,25,3,1,28,8-10,0-2,66.7%,9-12,75.0%,1,2,3,1,0,0,0,25,22
vs Cartagena,19 oct 2024,G  94-83,8,2,0,12,1-3,1-2,40.0%,3-4,75.0%,1,1,2,0,0,4,0,8,2
@ Amics Castello,11 oct 2024,G  72-84,13,4,1,19,5-9,1-2,54.5%,0-0,-,0,4,4,1,0,0,0,13,13
vs Real Valladolid,5 oct 2024,G  89-68,4,3,0,15,0-2,1-2,25.0%,1-4,25.0%,1,2,3,0,0,0,0,4,1
@ Hestia Menorca,28 sept 2024,P  76-69,6,1,0,17,0-1,2-3,50.0%,0-1,0.0%,0,1,1,0,1,4,0,6,1
