PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,9 may 2025,P  72-65,4,1,0,19,2-3,0-2,40.0%,0-0,-,0,1,1,0,0,0,0,4,2
vs Grupo Alega Cantabria,2 may 2025,P  71-82,0,0,0,6,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ UBU Tizona Burgos,27 abr 2025,G  81-88,2,1,0,12,1-2,0-4,16.7%,0-0,-,0,1,1,0,0,0,0,2,-2
vs Hestia Menorca,23 abr 2025,G  86-73,0,2,0,11,0-1,0-0,0.0%,0-0,-,0,2,2,0,0,0,0,0,1
@ Real Valladolid,19 abr 2025,P  91-86,6,1,1,19,0-0,2-5,40.0%,0-0,-,0,1,1,1,0,0,0,6,5
vs Fuenlabrada,12 abr 2025,P  71-73,6,1,0,12,0-0,2-4,50.0%,0-0,-,0,1,1,0,0,0,0,6,5
@ San Pablo Burgos,5 abr 2025,P  89-73,8,0,0,15,1-2,2-3,60.0%,0-0,-,0,0,0,0,0,2,0,8,4
vs Súper Agropal Palencia,30 mar 2025,G  84-77,0,0,0,9,0-0,0-1,0.0%,0-3,0.0%,0,0,0,0,0,0,0,0,-4
@ Gipuzkoa Basket,23 mar 2025,P  86-78,12,1,0,24,2-2,0-6,25.0%,8-8,100.0%,0,1,1,0,2,1,1,12,9
vs HLA Alicante,16 mar 2025,P  84-86,6,6,0,21,0-0,2-7,28.6%,0-0,-,1,5,6,0,0,2,1,6,6
@ Real Betis,11 mar 2025,P  92-72,8,3,1,26,2-2,1-4,50.0%,1-2,50.0%,1,2,3,1,0,1,0,8,7
vs Amics Castello,8 mar 2025,G  96-87,8,3,0,21,0-0,2-5,40.0%,2-2,100.0%,0,3,3,0,0,0,0,8,8
@ Monbus Obradoiro,2 mar 2025,P  93-59,8,1,0,22,1-1,2-8,33.3%,0-0,-,0,1,1,0,0,0,0,8,3
vs Movistar Estudiantes,16 feb 2025,P  64-94,6,0,1,19,0-0,2-6,33.3%,0-0,-,0,0,0,1,1,0,0,6,4
@ C.B. Moron,12 feb 2025,G  68-84,10,3,1,18,1-1,2-5,50.0%,2-2,100.0%,1,2,3,1,1,0,1,10,13
vs Ourense,8 feb 2025,G  93-84,6,1,0,18,0-1,1-3,25.0%,3-4,75.0%,0,1,1,0,0,0,0,6,3
@ Cartagena,1 feb 2025,P  73-70,13,5,0,25,3-4,2-4,62.5%,1-2,50.0%,0,5,5,0,1,0,0,13,15
vs UBU Tizona Burgos,18 ene 2025,P  81-94,0,1,0,11,0-0,0-1,0.0%,0-0,-,0,1,1,0,1,0,0,0,1
@ Súper Agropal Palencia,10 ene 2025,P  79-75,8,2,1,20,1-1,2-7,37.5%,0-0,-,1,1,2,1,0,0,0,8,6
vs Real Betis,4 ene 2025,P  95-105,14,4,1,23,1-1,4-7,62.5%,0-0,-,0,4,4,1,2,0,0,14,18
vs Alimerka Oviedo,29 dic 2024,G  100-81,17,4,0,22,1-2,5-7,66.7%,0-0,-,1,3,4,0,0,0,0,17,18
@ Grupo Alega Cantabria,21 dic 2024,P  89-71,9,2,1,23,0-0,3-6,50.0%,0-0,-,1,1,2,1,1,0,0,9,10
vs Gipuzkoa Basket,15 dic 2024,G  84-75,6,1,2,21,0-1,2-6,28.6%,0-0,-,0,1,1,2,1,1,2,6,6
@ Ourense,11 dic 2024,P  79-73,16,3,1,26,3-4,3-7,54.5%,1-2,50.0%,2,1,3,1,1,0,1,16,16
vs C.B. Moron,7 dic 2024,G  84-71,10,4,1,18,1-1,2-3,75.0%,2-2,100.0%,0,4,4,1,1,1,0,10,14
@ HLA Alicante,1 dic 2024,G  68-70,0,4,2,17,0-0,0-4,0.0%,0-0,-,0,4,4,2,0,0,0,0,2
vs Monbus Obradoiro,16 nov 2024,P  60-90,6,0,1,12,0-1,2-5,33.3%,0-0,-,0,0,0,1,0,0,0,6,3
vs San Pablo Burgos,3 nov 2024,P  73-79,3,4,0,14,0-0,1-7,14.3%,0-0,-,2,2,4,0,0,1,0,3,0
@ Movistar Estudiantes,27 oct 2024,P  90-84,11,3,2,15,1-2,3-7,44.4%,0-0,-,0,3,3,2,1,1,0,11,11
vs Cartagena,19 oct 2024,G  94-83,16,4,2,20,2-4,4-7,54.5%,0-2,0.0%,1,3,4,2,3,1,0,16,17
@ Amics Castello,11 oct 2024,G  72-84,7,2,1,16,2-3,1-4,42.9%,0-0,-,1,1,2,1,0,0,0,7,6
vs Real Valladolid,5 oct 2024,G  89-68,0,2,0,9,0-1,0-1,0.0%,0-0,-,0,2,2,0,0,0,0,0,0
@ Hestia Menorca,28 sept 2024,P  76-69,3,1,0,15,0-0,1-4,25.0%,0-0,-,0,1,1,0,0,3,0,3,-2
