PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,9 may 2025,P  72-65,6,4,0,13,2-5,0-0,40.0%,2-2,100.0%,1,3,4,0,1,0,0,6,8
vs Grupo Alega Cantabria,2 may 2025,P  71-82,11,4,0,18,4-7,0-0,57.1%,3-4,75.0%,0,4,4,0,0,1,0,11,10
@ UBU Tizona Burgos,27 abr 2025,G  81-88,4,9,1,14,2-3,0-0,66.7%,0-0,-,3,6,9,1,0,5,0,4,8
vs Hestia Menorca,23 abr 2025,G  86-73,4,6,1,12,1-1,0-0,100.0%,2-4,50.0%,1,5,6,1,0,1,0,4,8
@ Real Valladolid,19 abr 2025,P  91-86,13,6,0,18,6-8,0-0,75.0%,1-2,50.0%,2,4,6,0,0,3,0,13,13
vs Fuenlabrada,12 abr 2025,P  71-73,16,7,1,21,6-10,0-0,60.0%,4-4,100.0%,4,3,7,1,1,1,1,16,21
@ San Pablo Burgos,5 abr 2025,P  89-73,14,12,2,21,6-8,0-0,75.0%,2-2,100.0%,4,8,12,2,1,2,0,14,25
vs Súper Agropal Palencia,30 mar 2025,G  84-77,8,11,0,22,2-7,0-0,28.6%,4-6,66.7%,3,8,11,0,1,4,0,8,9
@ Gipuzkoa Basket,23 mar 2025,P  86-78,13,4,0,21,2-5,0-0,40.0%,9-10,90.0%,2,2,4,0,2,2,0,13,13
vs HLA Alicante,16 mar 2025,P  84-86,14,6,1,24,6-9,0-0,66.7%,2-3,66.7%,3,3,6,1,0,2,1,14,16
vs Amics Castello,8 mar 2025,G  96-87,2,4,0,11,1-2,0-0,50.0%,0-0,-,2,2,4,0,0,2,0,2,3
@ Monbus Obradoiro,2 mar 2025,P  93-59,4,7,0,16,1-2,0-0,50.0%,2-2,100.0%,2,5,7,0,0,3,0,4,7
vs Movistar Estudiantes,16 feb 2025,P  64-94,2,0,0,15,1-4,0-0,25.0%,0-0,-,0,0,0,0,0,0,0,2,-1
@ C.B. Moron,12 feb 2025,G  68-84,6,4,1,15,2-4,0-0,50.0%,2-5,40.0%,1,3,4,1,0,2,0,6,4
vs Ourense,8 feb 2025,G  93-84,7,5,0,21,1-3,1-1,50.0%,2-4,50.0%,0,5,5,0,0,1,1,7,8
@ Cartagena,1 feb 2025,P  73-70,6,6,0,16,1-1,0-0,100.0%,4-8,50.0%,2,4,6,0,0,2,0,6,6
vs UBU Tizona Burgos,18 ene 2025,P  81-94,9,12,1,22,4-7,0-0,57.1%,1-2,50.0%,4,8,12,1,0,2,0,9,16
@ Súper Agropal Palencia,10 ene 2025,P  79-75,17,8,2,24,5-8,0-0,62.5%,7-8,87.5%,3,5,8,2,1,3,1,17,22
vs Real Betis,4 ene 2025,P  95-105,5,5,0,18,1-5,0-0,20.0%,3-4,75.0%,1,4,5,0,0,1,0,5,4
vs Alimerka Oviedo,29 dic 2024,G  100-81,8,9,1,22,4-6,0-0,66.7%,0-0,-,1,8,9,1,0,2,1,8,15
@ Grupo Alega Cantabria,21 dic 2024,P  89-71,9,7,0,19,3-3,0-0,100.0%,3-4,75.0%,1,6,7,0,0,3,1,9,13
vs Gipuzkoa Basket,15 dic 2024,G  84-75,19,9,0,24,7-10,0-0,70.0%,5-6,83.3%,4,5,9,0,1,1,1,19,25
@ Ourense,11 dic 2024,P  79-73,8,8,0,20,3-7,0-0,42.9%,2-4,50.0%,4,4,8,0,0,1,0,8,9
vs C.B. Moron,7 dic 2024,G  84-71,6,5,1,22,3-5,0-0,60.0%,0-1,0.0%,1,4,5,1,2,3,0,6,8
@ HLA Alicante,1 dic 2024,G  68-70,8,4,0,17,3-4,0-0,75.0%,2-2,100.0%,0,4,4,0,0,1,0,8,10
vs Monbus Obradoiro,16 nov 2024,P  60-90,8,9,2,15,3-6,0-0,50.0%,2-4,50.0%,3,6,9,2,0,1,0,8,13
vs Cartagena,19 oct 2024,G  94-83,12,7,0,19,4-5,0-0,80.0%,4-5,80.0%,2,5,7,0,0,2,1,12,16
@ Amics Castello,11 oct 2024,G  72-84,6,8,1,24,3-7,0-0,42.9%,0-0,-,5,3,8,1,0,0,0,6,11
vs Real Valladolid,5 oct 2024,G  89-68,18,9,0,22,7-11,0-0,63.6%,4-8,50.0%,5,4,9,0,1,1,0,18,19
@ Hestia Menorca,28 sept 2024,P  76-69,10,4,0,22,4-7,0-0,57.1%,2-3,66.7%,1,3,4,0,3,1,0,10,12
