PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Gipuzkoa Basket,10 may 2024,P  76-87,8,3,3,23,1-1,2-6,42.9%,0-1,0.0%,0,3,3,3,0,0,1,8,10
@ Rioverde Clavijo,5 may 2024,G  78-82,13,6,1,27,3-4,0-4,37.5%,7-10,70.0%,2,4,6,1,0,1,0,13,11
vs San Pablo Burgos,27 abr 2024,P  64-91,2,3,2,22,0-1,0-3,0.0%,2-2,100.0%,0,3,3,2,1,2,0,2,2
@ Caceres,19 abr 2024,G  71-77,10,2,0,19,1-2,1-3,40.0%,5-5,100.0%,0,2,2,0,0,1,1,10,9
vs Grupo Alega Cantabria,14 abr 2024,P  65-72,2,4,0,12,1-2,0-2,25.0%,0-0,-,1,3,4,0,0,2,1,2,2
@ HLA Alicante,10 abr 2024,P  91-82,15,5,1,20,1-2,3-4,66.7%,4-4,100.0%,0,5,5,1,1,2,1,15,19
vs Leyma Coruña,6 abr 2024,P  84-87,1,2,1,12,0-0,0-2,0.0%,1-2,50.0%,0,2,2,1,0,1,1,1,1
@ Fuenlabrada,29 mar 2024,P  76-66,5,3,1,19,1-1,1-8,22.2%,0-0,-,0,3,3,1,0,0,0,5,2
vs Movistar Estudiantes,23 mar 2024,G  92-71,6,6,0,18,3-3,0-0,100.0%,0-2,0.0%,1,5,6,0,0,0,1,6,11
@ Real Valladolid,16 mar 2024,P  81-71,3,2,2,20,0-0,1-6,16.7%,0-2,0.0%,0,2,2,2,0,0,0,3,0
@ Amics Castello,13 mar 2024,G  78-81,9,7,3,15,0-1,3-6,42.9%,0-0,-,4,3,7,3,1,1,0,9,15
vs Hiopos Lleida,9 mar 2024,P  73-80,16,5,0,26,1-1,4-5,83.3%,2-3,66.7%,2,3,5,0,0,0,0,16,19
@ UBU Tizona Burgos,3 mar 2024,P  85-80,0,2,1,9,0-0,0-1,0.0%,0-0,-,0,2,2,1,1,0,0,0,3
vs Alimerka Oviedo,17 feb 2024,G  88-83,7,1,0,17,1-1,1-2,66.7%,2-3,66.7%,1,0,1,0,2,3,1,7,6
@ Real Betis,9 feb 2024,P  72-48,6,2,0,18,0-2,2-5,28.6%,0-0,-,1,1,2,0,0,0,0,6,3
vs Hestia Menorca,3 feb 2024,P  61-66,8,3,0,23,0-0,1-5,20.0%,5-6,83.3%,1,2,3,0,1,0,0,8,7
@ Melilla Ciudad Del Deporte 1,19 ene 2024,G  67-81,32,8,1,29,2-3,7-10,69.2%,7-9,77.8%,2,6,8,1,1,0,2,32,38
vs Real Valladolid,12 ene 2024,G  99-77,8,1,0,13,1-1,2-3,75.0%,0-0,-,0,1,1,0,0,0,1,8,9
@ Movistar Estudiantes,7 ene 2024,P  97-56,4,1,0,19,0-1,1-6,14.3%,1-2,50.0%,0,1,1,0,0,1,0,4,-3
@ Leyma Coruña,29 dic 2023,P  106-77,5,2,1,14,0-0,1-2,50.0%,2-2,100.0%,0,2,2,1,0,0,0,5,7
vs HLA Alicante,20 dic 2023,G  77-68,0,3,0,11,0-0,0-2,0.0%,0-0,-,1,2,3,0,0,0,0,0,1
@ San Pablo Burgos,16 dic 2023,P  105-55,5,2,1,24,0-2,1-4,16.7%,2-2,100.0%,0,2,2,1,0,0,1,5,4
vs Melilla Ciudad Del Deporte 1,9 dic 2023,P  59-65,7,3,0,16,0-0,1-5,20.0%,4-4,100.0%,0,3,3,0,0,1,0,7,5
@ Hiopos Lleida,3 dic 2023,P  90-55,6,3,2,22,0-2,2-6,25.0%,0-0,-,0,3,3,2,0,0,0,6,5
vs UBU Tizona Burgos,28 nov 2023,P  72-79,18,4,3,30,1-2,3-7,44.4%,7-10,70.0%,2,2,4,3,0,0,1,18,18
@ Gipuzkoa Basket,24 nov 2023,P  99-65,0,3,0,17,0-0,0-2,0.0%,0-0,-,3,0,3,0,0,1,0,0,0
vs Real Betis,18 nov 2023,G  84-83,7,1,0,23,0-0,1-4,25.0%,4-6,66.7%,1,0,1,0,0,0,0,7,3
@ Hestia Menorca,12 nov 2023,G  50-74,9,6,0,32,0-1,2-4,40.0%,3-4,75.0%,1,5,6,0,1,1,0,9,11
vs Fuenlabrada,4 nov 2023,P  68-80,9,1,2,34,2-2,1-6,37.5%,2-2,100.0%,0,1,1,2,1,0,0,9,8
@ Alimerka Oviedo,31 oct 2023,P  87-78,4,4,2,20,1-3,0-2,20.0%,2-2,100.0%,0,4,4,2,0,0,0,4,6
vs Caceres,27 oct 2023,G  73-61,5,3,0,16,1-2,1-2,50.0%,0-0,-,2,1,3,0,0,3,0,5,3
vs Rioverde Clavijo,21 oct 2023,G  68-51,11,2,2,17,1-3,3-4,57.1%,0-2,0.0%,0,2,2,2,1,0,0,11,11
@ Grupo Alega Cantabria,14 oct 2023,G  76-80,4,3,0,16,2-2,0-5,28.6%,0-0,-,0,3,3,0,0,1,0,4,1
vs Amics Castello,7 oct 2023,G  93-80,3,4,2,13,0-0,0-2,0.0%,3-3,100.0%,0,4,4,2,0,0,0,3,7
