PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,3 may 2019,P  69-63,11,3,0,26,2-5,2-4,44.4%,1-2,50.0%,1,2,3,0,4,4,1,11,9
vs Araberri Basket Club,26 abr 2019,G  65-58,0,0,0,18,0-5,0-2,0.0%,0-0,-,0,0,0,0,0,1,0,0,-8
vs Súper Agropal Palencia,21 abr 2019,P  52-55,13,3,0,31,3-6,0-2,37.5%,7-7,100.0%,0,3,3,0,2,0,1,13,14
@ Caceres,12 abr 2019,G  80-83,11,2,1,15,1-4,3-4,50.0%,0-0,-,1,1,2,1,0,1,0,11,9
vs Surne Bilbao,6 abr 2019,P  70-82,8,1,2,26,0-2,2-5,28.6%,2-2,100.0%,0,1,1,2,1,4,0,8,3
@ C.B. Prat,30 mar 2019,G  67-88,11,1,3,23,1-3,3-7,40.0%,0-0,-,1,0,1,3,2,0,0,11,11
vs Fibwi Palma,24 mar 2019,P  54-66,10,5,4,28,2-5,2-2,57.1%,0-0,-,1,4,5,4,1,1,0,10,16
@ Real Betis,20 mar 2019,P  82-74,13,4,3,29,4-6,1-6,41.7%,2-2,100.0%,2,2,4,3,2,1,0,13,14
vs Real Valladolid,16 mar 2019,G  81-75,18,1,1,28,3-7,3-5,50.0%,3-4,75.0%,0,1,1,1,3,1,0,18,15
@ Leyma Coruña,10 mar 2019,G  63-78,20,7,3,28,3-4,4-6,70.0%,2-2,100.0%,1,6,7,3,2,1,1,20,29
vs Levitec Huesca,2 mar 2019,G  78-62,6,0,2,18,0-3,2-3,33.3%,0-0,-,0,0,0,2,0,1,0,6,3
@ Hiopos Lleida,22 feb 2019,G  61-70,9,2,2,24,2-5,1-4,33.3%,2-2,100.0%,1,1,2,2,1,1,0,9,7
vs Amics Castello,16 feb 2019,P  72-82,17,2,1,32,2-5,3-6,45.5%,4-6,66.7%,1,1,2,1,6,4,1,17,15
@ Alimerka Oviedo,2 feb 2019,G  78-81,16,4,2,32,5-9,1-2,54.5%,3-4,75.0%,1,3,4,2,2,3,0,16,15
vs FC Barcelona II,27 ene 2019,G  76-69,12,5,0,26,2-5,2-3,50.0%,2-2,100.0%,1,4,5,0,2,2,0,12,13
@ Real Canoe N.C.,23 ene 2019,G  62-90,3,1,4,19,0-0,1-2,50.0%,0-0,-,0,1,1,4,1,0,0,3,8
vs Coviran Granada,19 ene 2019,P  80-83,8,1,1,31,4-5,0-4,44.4%,0-0,-,0,1,1,1,1,1,0,8,5
vs Melilla Ciudad Del Deporte 1,12 ene 2019,G  68-60,3,1,1,26,0-3,1-6,11.1%,0-0,-,0,1,1,1,0,0,0,3,-3
@ Araberri Basket Club,6 ene 2019,G  85-94,22,2,3,34,9-10,1-3,76.9%,1-2,50.0%,1,1,2,3,2,1,0,22,24
@ Súper Agropal Palencia,30 dic 2018,G  76-88,8,0,2,25,1-4,2-4,37.5%,0-0,-,0,0,0,2,1,1,0,8,5
vs Caceres,19 dic 2018,G  85-73,6,3,5,28,1-3,1-4,28.6%,1-2,50.0%,1,2,3,5,1,0,0,6,9
@ Surne Bilbao,16 dic 2018,P  73-60,10,1,1,23,1-4,2-4,37.5%,2-2,100.0%,0,1,1,1,1,1,0,10,7
vs C.B. Prat,9 dic 2018,G  74-59,0,0,1,16,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,2,0,0,-2
@ Fibwi Palma,2 dic 2018,P  77-72,11,4,3,34,4-7,1-3,50.0%,0-0,-,2,2,4,3,3,3,0,11,13
vs Real Betis,28 nov 2018,P  65-94,9,2,3,32,2-6,1-5,27.3%,2-2,100.0%,0,2,2,3,4,2,0,9,8
@ Real Valladolid,23 nov 2018,G  66-72,7,1,1,21,0-1,2-3,50.0%,1-1,100.0%,0,1,1,1,0,0,0,7,7
vs Leyma Coruña,17 nov 2018,G  96-75,18,4,1,27,0-4,6-8,50.0%,0-0,-,2,2,4,1,0,0,0,18,17
@ Levitec Huesca,9 nov 2018,P  79-74,5,2,4,23,1-4,1-2,33.3%,0-0,-,1,1,2,4,1,1,0,5,7
vs Hiopos Lleida,2 nov 2018,P  62-70,4,2,3,27,2-4,0-4,25.0%,0-0,-,1,1,2,3,2,1,1,4,5
@ Amics Castello,26 oct 2018,G  80-85,8,7,5,30,1-2,1-5,28.6%,3-4,75.0%,1,6,7,5,1,2,0,8,13
vs Alimerka Oviedo,20 oct 2018,P  67-74,3,2,3,28,0-5,1-3,12.5%,0-0,-,0,2,2,3,0,0,0,3,1
@ FC Barcelona II,14 oct 2018,G  63-76,11,3,2,22,3-3,1-4,57.1%,2-5,40.0%,0,3,3,2,0,1,0,11,9
vs Real Canoe N.C.,10 oct 2018,G  71-50,4,1,5,24,2-2,0-1,66.7%,0-0,-,0,1,1,5,3,2,1,4,11
@ Coviran Granada,7 oct 2018,P  68-64,13,1,0,26,3-5,2-5,50.0%,1-2,50.0%,1,0,1,0,1,1,0,13,8
