PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Circulo Gijon,11 may 2019,G  72-80,2,4,1,20,1-2,0-0,50.0%,0-0,-,0,4,4,1,0,1,2,2,7
vs Baskonia II,4 may 2019,P  66-75,1,6,1,19,0-0,0-0,-,1-2,50.0%,1,5,6,1,1,3,3,1,8
@ Plasencia,27 abr 2019,P  95-80,2,1,0,10,1-1,0-0,100.0%,0-0,-,1,0,1,0,0,2,0,2,1
vs Avila,21 abr 2019,G  69-65,6,5,0,17,3-4,0-0,75.0%,0-0,-,1,4,5,0,1,0,1,6,12
@ Rioverde Clavijo,14 abr 2019,G  75-87,14,4,0,15,5-7,1-1,75.0%,1-2,50.0%,4,0,4,0,1,0,0,14,16
vs CB Tormes,6 abr 2019,G  82-57,8,4,0,22,4-5,0-0,80.0%,0-0,-,0,4,4,0,3,1,4,8,17
vs Circulo Gijon,30 mar 2019,G  92-74,6,4,0,16,3-6,0-0,50.0%,0-0,-,1,3,4,0,1,0,0,6,8
@ Baskonia II,24 mar 2019,G  70-74,12,7,0,26,5-6,0-0,83.3%,2-4,50.0%,2,5,7,0,1,0,2,12,19
vs Plasencia,16 mar 2019,G  59-56,5,12,0,22,2-5,0-0,40.0%,1-6,16.7%,3,9,12,0,2,3,6,5,14
@ Avila,9 mar 2019,P  61-57,5,8,0,16,2-4,0-0,50.0%,1-2,50.0%,2,6,8,0,0,0,2,5,12
@ Villarrobledo,9 feb 2019,G  73-76,2,1,1,7,1-3,0-0,33.3%,0-0,-,0,1,1,1,0,0,1,2,3
vs Isover Basket Azuqueca,2 feb 2019,P  60-67,7,11,0,23,3-5,0-0,60.0%,1-2,50.0%,4,7,11,0,1,0,2,7,18
@ La Roda,26 ene 2019,G  67-75,2,2,1,16,1-2,0-0,50.0%,0-0,-,0,2,2,1,1,1,0,2,4
vs Almansa Con Afanion,19 ene 2019,G  75-59,6,5,0,26,3-5,0-0,60.0%,0-0,-,2,3,5,0,1,1,5,6,14
@ C.B. Moron,12 ene 2019,P  66-60,8,9,0,26,3-5,0-0,60.0%,2-4,50.0%,3,6,9,0,0,1,1,8,13
@ Araberri Basket Club,6 ene 2019,G  85-94,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,1,0,1
@ Súper Agropal Palencia,30 dic 2018,G  76-88,0,1,0,1,0-0,0-0,-,0-0,-,1,0,1,0,0,0,1,0,2
@ Fibwi Palma,2 dic 2018,P  77-72,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,1,0,0,0,1
vs Real Betis,28 nov 2018,P  65-94,0,2,0,5,0-0,0-0,-,0-0,-,0,2,2,0,0,0,0,0,2
@ Real Valladolid,23 nov 2018,G  66-72,0,1,0,6,0-0,0-0,-,0-0,-,0,1,1,0,0,0,1,0,2
vs Leyma Coruña,17 nov 2018,G  96-75,0,1,0,13,0-2,0-0,0.0%,0-0,-,1,0,1,0,0,1,2,0,0
@ Levitec Huesca,9 nov 2018,P  79-74,2,1,1,8,1-1,0-0,100.0%,0-0,-,0,1,1,1,1,1,0,2,4
vs Hiopos Lleida,2 nov 2018,P  62-70,0,2,0,5,0-0,0-0,-,0-0,-,0,2,2,0,0,1,0,0,1
@ Amics Castello,26 oct 2018,G  80-85,1,5,0,16,0-4,0-0,0.0%,1-4,25.0%,3,2,5,0,0,1,2,1,0
vs Alimerka Oviedo,20 oct 2018,P  67-74,0,1,0,4,0-1,0-0,0.0%,0-0,-,1,0,1,0,0,0,1,0,1
