PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,3 may 2019,P  69-63,6,6,1,27,3-8,0-1,33.3%,0-0,-,3,3,6,1,0,3,0,6,4
vs Araberri Basket Club,26 abr 2019,G  65-58,8,7,3,25,1-4,2-4,37.5%,0-0,-,1,6,7,3,1,1,1,8,14
vs Súper Agropal Palencia,21 abr 2019,P  52-55,2,5,1,21,1-5,0-4,11.1%,0-0,-,0,5,5,1,0,3,0,2,-3
@ Caceres,12 abr 2019,G  80-83,8,3,2,28,0-3,2-6,22.2%,2-2,100.0%,2,1,3,2,3,0,0,8,9
vs Surne Bilbao,6 abr 2019,P  70-82,2,6,0,20,0-3,0-1,0.0%,2-2,100.0%,1,5,6,0,2,1,0,2,5
@ C.B. Prat,30 mar 2019,G  67-88,11,3,4,22,3-4,1-1,80.0%,2-3,66.7%,0,3,3,4,0,2,0,11,14
vs Fibwi Palma,24 mar 2019,P  54-66,10,5,1,28,2-4,2-6,40.0%,0-0,-,0,5,5,1,2,4,0,10,8
@ Real Betis,20 mar 2019,P  82-74,10,1,2,20,3-6,1-3,44.4%,1-1,100.0%,0,1,1,2,1,1,0,10,8
vs Real Valladolid,16 mar 2019,G  81-75,4,3,2,28,2-5,0-3,25.0%,0-0,-,0,3,3,2,2,2,0,4,3
@ Leyma Coruña,10 mar 2019,G  63-78,10,2,2,26,2-4,2-5,44.4%,0-0,-,0,2,2,2,2,2,0,10,9
vs Levitec Huesca,2 mar 2019,G  78-62,10,7,3,19,2-4,2-3,57.1%,0-0,-,4,3,7,3,3,3,0,10,17
@ Hiopos Lleida,22 feb 2019,G  61-70,13,3,1,30,2-4,3-6,50.0%,0-0,-,0,3,3,1,1,2,0,13,11
vs Amics Castello,16 feb 2019,P  72-82,2,2,1,16,1-3,0-1,25.0%,0-0,-,1,1,2,1,1,1,0,2,2
@ Alimerka Oviedo,2 feb 2019,G  78-81,2,1,4,17,0-2,0-2,0.0%,2-2,100.0%,1,0,1,4,1,2,0,2,2
vs Caceres,19 dic 2018,G  85-73,10,6,2,25,2-8,2-3,36.4%,0-0,-,2,4,6,2,1,3,0,10,9
@ Surne Bilbao,16 dic 2018,P  73-60,4,3,1,26,2-5,0-2,28.6%,0-0,-,0,3,3,1,1,2,0,4,2
vs C.B. Prat,9 dic 2018,G  74-59,11,8,4,32,4-4,1-3,71.4%,0-0,-,2,6,8,4,2,0,0,11,23
@ Fibwi Palma,2 dic 2018,P  77-72,14,3,2,32,4-9,1-1,50.0%,3-3,100.0%,1,2,3,2,1,3,0,14,12
vs Real Betis,28 nov 2018,P  65-94,6,1,3,19,2-6,0-1,28.6%,2-2,100.0%,0,1,1,3,2,2,0,6,5
@ Real Valladolid,23 nov 2018,G  66-72,12,4,1,25,3-4,2-4,62.5%,0-0,-,2,2,4,1,0,1,0,12,13
vs Leyma Coruña,17 nov 2018,G  96-75,9,5,1,26,3-5,1-4,44.4%,0-1,0.0%,1,4,5,1,1,4,0,9,6
@ Levitec Huesca,9 nov 2018,P  79-74,15,5,0,28,3-7,3-4,54.5%,0-0,-,2,3,5,0,1,2,1,15,15
vs Hiopos Lleida,2 nov 2018,P  62-70,3,5,1,26,0-3,1-3,16.7%,0-0,-,1,4,5,1,1,1,0,3,4
@ Amics Castello,26 oct 2018,G  80-85,14,7,0,28,4-6,0-1,57.1%,6-8,75.0%,0,7,7,0,3,1,0,14,18
vs Alimerka Oviedo,20 oct 2018,P  67-74,7,6,1,25,1-4,0-2,16.7%,5-6,83.3%,1,5,6,1,2,3,0,7,7
@ FC Barcelona II,14 oct 2018,G  63-76,14,8,1,29,5-8,1-2,60.0%,1-3,33.3%,5,3,8,1,0,0,0,14,17
vs Real Canoe N.C.,10 oct 2018,G  71-50,8,7,1,28,1-9,0-1,10.0%,6-6,100.0%,2,5,7,1,1,1,0,8,7
@ Coviran Granada,7 oct 2018,P  68-64,8,6,3,24,0-4,2-4,25.0%,2-2,100.0%,2,4,6,3,0,2,0,8,9
