PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,3 may 2019,P  69-63,5,2,1,9,2-2,0-0,100.0%,1-2,50.0%,1,1,2,1,0,1,0,5,6
vs Araberri Basket Club,26 abr 2019,G  65-58,10,6,2,23,4-9,0-0,44.4%,2-3,66.7%,4,2,6,2,1,1,1,10,13
vs Súper Agropal Palencia,21 abr 2019,P  52-55,10,10,0,24,5-6,0-0,83.3%,0-1,0.0%,3,7,10,0,0,3,1,10,16
@ Caceres,12 abr 2019,G  80-83,12,7,0,21,5-10,0-0,50.0%,2-4,50.0%,4,3,7,0,0,0,1,12,13
vs Surne Bilbao,6 abr 2019,P  70-82,9,5,0,24,2-3,0-0,66.7%,5-8,62.5%,3,2,5,0,0,2,0,9,8
@ C.B. Prat,30 mar 2019,G  67-88,8,4,2,20,4-6,0-0,66.7%,0-0,-,1,3,4,2,2,0,2,8,16
vs Fibwi Palma,24 mar 2019,P  54-66,3,5,0,21,1-2,0-0,50.0%,1-2,50.0%,2,3,5,0,1,1,2,3,8
@ Real Betis,20 mar 2019,P  82-74,9,6,1,13,2-4,0-0,50.0%,5-6,83.3%,2,4,6,1,0,0,0,9,13
vs Real Valladolid,16 mar 2019,G  81-75,7,9,0,19,1-6,0-0,16.7%,5-6,83.3%,6,3,9,0,0,1,1,7,10
@ Leyma Coruña,10 mar 2019,G  63-78,2,1,1,18,1-2,0-0,50.0%,0-0,-,0,1,1,1,1,3,0,2,1
vs Levitec Huesca,2 mar 2019,G  78-62,20,12,0,20,5-10,0-0,50.0%,10-12,83.3%,6,6,12,0,0,1,2,20,26
@ Hiopos Lleida,22 feb 2019,G  61-70,6,1,0,13,3-3,0-0,100.0%,0-0,-,0,1,1,0,1,1,0,6,7
vs Amics Castello,16 feb 2019,P  72-82,6,7,1,21,3-5,0-0,60.0%,0-0,-,4,3,7,1,0,2,1,6,11
@ Alimerka Oviedo,2 feb 2019,G  78-81,2,3,0,12,0-0,0-0,-,2-7,28.6%,2,1,3,0,1,4,0,2,-3
vs FC Barcelona II,27 ene 2019,G  76-69,4,0,1,10,1-3,0-0,33.3%,2-2,100.0%,0,0,0,1,2,1,0,4,4
@ Real Canoe N.C.,23 ene 2019,G  62-90,18,6,0,19,7-10,0-0,70.0%,4-5,80.0%,3,3,6,0,0,2,1,18,19
vs Coviran Granada,19 ene 2019,P  80-83,15,5,3,25,7-9,0-0,77.8%,1-2,50.0%,5,0,5,3,1,2,2,15,21
vs Melilla Ciudad Del Deporte 1,12 ene 2019,G  68-60,2,3,2,14,0-1,0-0,0.0%,2-2,100.0%,1,2,3,2,1,1,0,2,6
@ Araberri Basket Club,6 ene 2019,G  85-94,16,5,2,16,6-10,0-0,60.0%,4-4,100.0%,3,2,5,2,0,2,1,16,18
@ Súper Agropal Palencia,30 dic 2018,G  76-88,14,1,0,14,4-5,0-0,80.0%,6-6,100.0%,0,1,1,0,2,0,2,14,18
vs Caceres,19 dic 2018,G  85-73,11,6,2,21,4-7,0-0,57.1%,3-5,60.0%,3,3,6,2,1,3,3,11,15
@ Surne Bilbao,16 dic 2018,P  73-60,10,8,0,23,2-3,0-0,66.7%,6-12,50.0%,4,4,8,0,0,1,2,10,12
vs C.B. Prat,9 dic 2018,G  74-59,13,6,1,19,5-7,0-0,71.4%,3-6,50.0%,4,2,6,1,0,0,0,13,15
@ Fibwi Palma,2 dic 2018,P  77-72,16,3,1,25,6-9,0-0,66.7%,4-5,80.0%,0,3,3,1,1,0,0,16,17
vs Real Betis,28 nov 2018,P  65-94,14,5,4,23,6-7,0-0,85.7%,2-3,66.7%,2,3,5,4,3,1,1,14,24
@ FC Barcelona II,14 oct 2018,G  63-76,5,5,0,15,1-1,0-0,100.0%,3-4,75.0%,1,4,5,0,0,2,1,5,8
vs Real Canoe N.C.,10 oct 2018,G  71-50,6,6,0,9,2-2,0-0,100.0%,2-4,50.0%,3,3,6,0,0,0,0,6,10
@ Coviran Granada,7 oct 2018,P  68-64,8,8,0,28,4-6,0-0,66.7%,0-2,0.0%,3,5,8,0,0,0,2,8,14
