PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Albacete,5 abr 2023,P  81-91,12,3,0,22,0-1,3-6,42.9%,3-4,75.0%,1,2,3,0,0,2,0,12,8
@ Grupo Alega Cantabria,2 abr 2023,G  61-102,3,1,0,8,0-0,1-2,50.0%,0-2,0.0%,0,1,1,0,0,0,1,3,2
vs Amics Castello,25 mar 2023,G  98-48,5,2,1,12,1-1,1-1,100.0%,0-0,-,0,2,2,1,0,2,1,5,7
@ Almansa Con Afanion,4 feb 2023,G  66-75,0,2,1,12,0-1,0-2,0.0%,0-0,-,0,2,2,1,0,1,0,0,-1
vs Real Valladolid,1 feb 2023,G  77-58,3,5,0,18,0-1,1-2,33.3%,0-0,-,1,4,5,0,0,2,0,3,4
@ Melilla Ciudad Del Deporte 1,27 ene 2023,G  67-88,4,6,0,24,2-4,0-4,25.0%,0-0,-,4,2,6,0,1,0,2,4,7
@ Leyma Coruña,20 ene 2023,P  95-81,6,1,0,12,0-1,1-2,33.3%,3-4,75.0%,1,0,1,0,0,0,0,6,4
vs Movistar Estudiantes,14 ene 2023,P  78-86,10,3,0,25,1-3,2-2,60.0%,2-4,50.0%,0,3,3,0,0,0,0,10,9
@ Hiopos Lleida,8 ene 2023,P  85-79,0,1,1,12,0-2,0-4,0.0%,0-0,-,0,1,1,1,1,0,0,0,-3
vs Biele ISB,29 dic 2022,G  85-59,2,5,2,15,1-3,0-3,16.7%,0-0,-,3,2,5,2,0,2,0,2,2
@ Ourense,20 dic 2022,P  95-91,1,5,1,24,0-1,0-3,0.0%,1-2,50.0%,1,4,5,1,0,0,0,1,2
@ Súper Agropal Palencia,16 dic 2022,P  84-69,15,1,0,21,3-5,3-8,46.2%,0-0,-,0,1,1,0,0,2,0,15,7
vs Caceres,10 dic 2022,G  73-63,6,3,0,15,3-3,0-1,75.0%,0-0,-,0,3,3,0,0,1,0,6,7
@ Albacete,6 dic 2022,G  82-91,6,7,1,21,0-2,2-5,28.6%,0-0,-,2,5,7,1,1,0,0,6,10
vs Grupo Alega Cantabria,3 dic 2022,G  89-62,12,5,1,18,3-5,2-4,55.6%,0-0,-,0,5,5,1,1,0,0,12,15
@ Amics Castello,25 nov 2022,G  65-67,6,2,2,25,1-2,1-7,22.2%,1-2,50.0%,2,0,2,2,2,0,0,6,4
vs Gipuzkoa Basket,20 nov 2022,G  83-74,9,7,0,24,2-4,1-2,50.0%,2-2,100.0%,2,5,7,0,1,2,0,9,12
@ MoraBanc Andorra,5 nov 2022,P  88-82,2,1,0,17,1-5,0-3,12.5%,0-0,-,0,1,1,0,1,1,0,2,-4
vs HLA Alicante,29 oct 2022,P  98-101,2,0,0,7,1-2,0-1,33.3%,0-1,0.0%,0,0,0,0,0,1,0,2,-2
@ Alimerka Oviedo,22 oct 2022,G  59-70,2,3,0,14,1-1,0-2,33.3%,0-0,-,2,1,3,0,1,0,1,2,5
vs Almansa Con Afanion,15 oct 2022,G  86-72,8,4,4,25,1-2,2-4,50.0%,0-0,-,0,4,4,4,0,3,0,8,10
@ Real Valladolid,11 oct 2022,P  75-61,10,1,0,25,3-5,1-5,40.0%,1-2,50.0%,0,1,1,0,1,0,0,10,5
vs Melilla Ciudad Del Deporte 1,8 oct 2022,G  74-70,5,2,0,13,2-3,0-2,40.0%,1-2,50.0%,0,2,2,0,0,0,0,5,3
