PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Leyma Coruña,19 may 2023,G  86-80,2,0,2,13,0-0,0-2,0.0%,2-2,100.0%,0,0,0,2,2,2,0,2,2
@ Movistar Estudiantes,14 may 2023,P  104-96,6,4,1,16,0-0,2-3,66.7%,0-0,-,1,3,4,1,0,0,0,6,10
vs Hiopos Lleida,5 may 2023,G  90-78,4,5,1,12,0-0,1-1,100.0%,1-2,50.0%,1,4,5,1,0,0,0,4,9
@ Biele ISB,30 abr 2023,G  76-88,6,4,1,17,1-1,1-4,40.0%,1-1,100.0%,1,3,4,1,0,0,0,6,8
vs Ourense,22 abr 2023,G  96-49,9,3,1,16,0-0,3-4,75.0%,0-0,-,0,3,3,1,0,0,0,9,12
vs Súper Agropal Palencia,15 abr 2023,G  89-65,2,3,3,18,0-0,0-1,0.0%,2-2,100.0%,0,3,3,3,0,0,0,2,7
@ Caceres,9 abr 2023,G  87-95,10,4,0,14,1-3,2-3,50.0%,2-2,100.0%,1,3,4,0,1,0,0,10,12
vs Albacete,5 abr 2023,P  81-91,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,1,0,0,0,0
@ Grupo Alega Cantabria,2 abr 2023,G  61-102,0,1,1,9,0-0,0-2,0.0%,0-0,-,0,1,1,1,0,0,0,0,0
vs Amics Castello,25 mar 2023,G  98-48,6,5,2,18,0-0,2-4,50.0%,0-0,-,0,5,5,2,0,1,1,6,11
vs MoraBanc Andorra,11 mar 2023,P  73-95,0,2,0,8,0-0,0-0,-,0-0,-,2,0,2,0,0,0,0,0,2
@ HLA Alicante,5 mar 2023,G  69-90,2,3,2,10,1-1,0-1,50.0%,0-0,-,0,3,3,2,0,0,0,2,6
