PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Ourense,9 may 2021,G  103-64,9,4,6,23,0-2,3-7,33.3%,0-0,-,1,3,4,6,2,2,0,9,13
@ Ourense,5 may 2021,G  65-91,8,1,3,21,1-1,2-7,37.5%,0-0,-,0,1,1,3,0,1,0,8,6
@ Caceres,30 abr 2021,P  92-86,8,3,2,22,1-3,1-3,33.3%,3-4,75.0%,1,2,3,2,0,1,0,8,7
@ UBU Tizona Burgos,16 abr 2021,P  82-75,19,2,1,25,1-3,5-9,50.0%,2-2,100.0%,1,1,2,1,3,4,0,19,15
vs Caceres,9 abr 2021,G  80-73,14,0,2,22,1-4,4-8,41.7%,0-0,-,0,0,0,2,0,3,0,14,6
vs UBU Tizona Burgos,7 abr 2021,G  87-76,9,1,2,24,3-5,1-2,57.1%,0-0,-,0,1,1,2,0,2,0,9,7
@ Melilla Ciudad Del Deporte 1,19 mar 2021,P  85-78,9,4,2,23,3-4,1-1,80.0%,0-0,-,0,4,4,2,0,1,0,9,13
vs Hiopos Lleida,12 mar 2021,G  87-86,19,2,1,31,5-6,3-5,72.7%,0-0,-,1,1,2,1,1,1,0,19,19
@ Almansa Con Afanion,7 mar 2021,P  83-80,13,1,1,22,2-3,3-4,71.4%,0-1,0.0%,0,1,1,1,1,2,0,13,11
vs Amics Castello,13 feb 2021,P  69-76,14,2,4,25,1-3,4-9,41.7%,0-0,-,0,2,2,4,0,3,0,14,10
@ Fibwi Palma,7 feb 2021,P  68-61,8,1,3,27,4-6,0-8,28.6%,0-0,-,0,1,1,3,2,2,0,8,2
vs HLA Alicante,29 ene 2021,G  76-64,11,8,4,28,3-3,1-5,50.0%,2-2,100.0%,2,6,8,4,0,3,0,11,16
vs Fibwi Palma,23 ene 2021,P  66-73,14,6,0,30,4-6,2-8,42.9%,0-0,-,0,6,6,0,1,5,0,14,8
@ Basquet Girona,17 ene 2021,P  67-50,8,3,1,21,0-3,2-4,28.6%,2-3,66.7%,0,3,3,1,0,1,0,8,5
vs Real Canoe N.C.,8 ene 2021,G  63-53,3,3,1,26,0-1,1-6,14.3%,0-0,-,0,3,3,1,0,1,0,3,0
@ Real Murcia,3 ene 2021,P  68-65,11,2,3,28,0-0,3-7,42.9%,2-3,66.7%,0,2,2,3,0,1,0,11,10
vs Coviran Granada,22 dic 2020,P  71-78,14,3,1,30,4-5,2-5,60.0%,0-0,-,2,1,3,1,2,5,0,14,11
vs Almansa Con Afanion,18 dic 2020,P  71-83,15,3,5,26,1-1,4-6,71.4%,1-1,100.0%,2,1,3,5,0,2,0,15,19
@ Hiopos Lleida,13 dic 2020,P  67-63,10,1,0,24,0-2,3-5,42.9%,1-2,50.0%,0,1,1,0,1,0,0,10,7
@ Amics Castello,4 dic 2020,P  91-69,20,2,1,18,2-3,5-7,70.0%,1-1,100.0%,0,2,2,1,0,0,0,20,20
vs Basquet Girona,6 nov 2020,G  90-84,15,3,4,34,2-6,3-4,50.0%,2-4,50.0%,0,3,3,4,2,1,0,15,16
vs Real Murcia,23 oct 2020,P  69-82,11,0,1,35,4-5,0-3,50.0%,3-3,100.0%,0,0,0,1,0,1,0,11,7
