PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Ourense,9 may 2021,G  103-64,2,1,2,11,1-1,0-1,50.0%,0-0,-,0,1,1,2,0,1,0,2,3
@ Ourense,5 may 2021,G  65-91,12,3,2,22,3-3,2-5,62.5%,0-0,-,2,1,3,2,0,3,0,12,11
@ Caceres,30 abr 2021,P  92-86,7,1,2,14,1-2,1-2,50.0%,2-2,100.0%,1,0,1,2,0,1,0,7,7
vs Melilla Ciudad Del Deporte 1,23 abr 2021,G  81-70,3,3,1,21,0-3,1-2,20.0%,0-0,-,1,2,3,1,0,1,0,3,2
@ UBU Tizona Burgos,16 abr 2021,P  82-75,4,1,4,18,2-4,0-4,25.0%,0-0,-,1,0,1,4,0,3,0,4,0
vs Caceres,9 abr 2021,G  80-73,5,3,2,18,0-2,1-4,16.7%,2-2,100.0%,0,3,3,2,2,2,0,5,5
vs UBU Tizona Burgos,7 abr 2021,G  87-76,10,1,4,16,3-4,1-2,66.7%,1-1,100.0%,0,1,1,4,1,0,0,10,14
@ Melilla Ciudad Del Deporte 1,19 mar 2021,P  85-78,12,3,3,16,1-3,2-6,33.3%,4-5,80.0%,1,2,3,3,0,1,0,12,10
vs Hiopos Lleida,12 mar 2021,G  87-86,8,1,2,19,1-3,2-4,42.9%,0-0,-,0,1,1,2,0,1,0,8,6
@ Almansa Con Afanion,7 mar 2021,P  83-80,4,4,3,19,0-3,0-2,0.0%,4-5,80.0%,0,4,4,3,0,4,0,4,1
vs Amics Castello,13 feb 2021,P  69-76,17,0,1,15,2-3,3-3,83.3%,4-4,100.0%,0,0,0,1,2,0,0,17,19
@ Fibwi Palma,7 feb 2021,P  68-61,3,1,2,17,1-2,0-2,25.0%,1-2,50.0%,0,1,1,2,0,4,0,3,-2
vs HLA Alicante,29 ene 2021,G  76-64,6,0,2,7,0-2,2-4,33.3%,0-0,-,0,0,0,2,0,0,0,6,4
vs Fibwi Palma,23 ene 2021,P  66-73,2,4,2,18,1-1,0-2,33.3%,0-2,0.0%,2,2,4,2,0,2,0,2,2
@ Basquet Girona,17 ene 2021,P  67-50,4,2,0,14,1-4,0-2,16.7%,2-2,100.0%,1,1,2,0,0,3,0,4,-2
