PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,10 may 2024,G  74-80,10,0,6,21,1-3,1-3,33.3%,5-5,100.0%,0,0,0,6,0,1,0,10,11
vs Amics Castello,5 may 2024,G  95-82,13,1,4,14,3-3,2-2,100.0%,1-1,100.0%,1,0,1,4,0,0,0,13,18
@ Alimerka Oviedo,27 abr 2024,G  78-83,2,2,0,8,1-2,0-1,33.3%,0-0,-,1,1,2,0,1,1,0,2,2
@ HLA Alicante,19 abr 2024,P  84-74,3,3,3,14,1-2,0-0,50.0%,1-2,50.0%,0,3,3,3,0,0,0,3,7
vs Real Valladolid,14 abr 2024,G  80-66,4,5,0,13,2-3,0-2,40.0%,0-0,-,1,4,5,0,1,1,0,4,6
vs UBU Tizona Burgos,10 abr 2024,G  97-91,10,1,3,17,2-3,2-5,50.0%,0-0,-,0,1,1,3,0,3,0,10,7
@ Ourense,6 abr 2024,G  84-87,4,3,5,20,1-3,0-2,20.0%,2-2,100.0%,1,2,3,5,0,3,0,4,5
vs Hestia Menorca,31 mar 2024,G  105-73,7,2,3,14,1-2,1-1,66.7%,2-2,100.0%,0,2,2,3,2,0,0,7,13
vs Caceres,24 mar 2024,G  97-80,7,2,4,18,1-1,1-5,33.3%,2-2,100.0%,0,2,2,4,0,1,0,7,8
@ Fuenlabrada,16 mar 2024,P  88-82,8,2,0,14,0-1,2-4,40.0%,2-2,100.0%,0,2,2,0,0,1,0,8,6
vs Gipuzkoa Basket,12 mar 2024,P  67-84,10,2,2,19,2-2,2-4,66.7%,0-0,-,1,1,2,2,0,3,0,10,9
vs Movistar Estudiantes,8 mar 2024,G  114-88,3,1,3,10,0-0,1-1,100.0%,0-0,-,0,1,1,3,0,0,0,3,7
@ Rioverde Clavijo,3 mar 2024,G  88-94,7,4,3,18,1-1,1-4,40.0%,2-2,100.0%,1,3,4,3,0,1,0,7,10
vs Real Betis,18 feb 2024,G  92-78,3,2,5,19,0-1,1-3,25.0%,0-0,-,0,2,2,5,1,1,0,3,7
vs San Pablo Burgos,11 feb 2024,G  104-103,13,2,7,23,2-4,2-3,57.1%,3-3,100.0%,0,2,2,7,0,1,0,13,18
@ Hiopos Lleida,2 feb 2024,G  83-85,10,2,1,21,3-5,1-3,50.0%,1-2,50.0%,0,2,2,1,0,2,0,10,6
@ Grupo Alega Cantabria,20 ene 2024,G  81-83,5,0,1,10,1-2,0-2,25.0%,3-3,100.0%,0,0,0,1,0,2,1,5,2
vs Melilla Ciudad Del Deporte 1,12 ene 2024,G  97-82,6,2,5,16,0-1,2-4,40.0%,0-0,-,1,1,2,5,0,0,0,6,10
@ Amics Castello,5 ene 2024,G  74-83,8,1,0,13,3-3,0-3,50.0%,2-3,66.7%,1,0,1,0,0,2,0,8,3
vs Ourense,29 dic 2023,G  106-77,5,2,2,11,1-2,1-4,33.3%,0-0,-,0,2,2,2,0,0,0,5,5
@ Movistar Estudiantes,20 dic 2023,G  76-78,4,2,1,10,1-1,0-1,50.0%,2-2,100.0%,1,1,2,1,0,2,0,4,4
vs Rioverde Clavijo,15 dic 2023,G  100-77,6,6,3,20,1-2,0-1,33.3%,4-4,100.0%,2,4,6,3,1,1,0,6,13
@ Gipuzkoa Basket,10 dic 2023,G  84-91,8,2,8,22,3-3,0-3,50.0%,2-2,100.0%,1,1,2,8,0,2,0,8,13
vs Fuenlabrada,3 dic 2023,P  83-86,0,2,2,13,0-1,0-2,0.0%,0-0,-,0,2,2,2,0,0,0,0,1
@ San Pablo Burgos,29 nov 2023,P  77-75,0,2,0,16,0-0,0-2,0.0%,0-0,-,2,0,2,0,0,0,0,0,0
@ UBU Tizona Burgos,24 nov 2023,G  92-103,9,2,1,14,2-3,1-2,60.0%,2-2,100.0%,0,2,2,1,1,2,0,9,9
vs Alimerka Oviedo,19 nov 2023,G  88-77,3,2,0,11,0-1,1-3,25.0%,0-0,-,1,1,2,0,0,2,0,3,0
@ Caceres,10 nov 2023,P  84-81,0,0,1,8,0-2,0-2,0.0%,0-0,-,0,0,0,1,0,0,0,0,-3
vs Hiopos Lleida,5 nov 2023,G  97-81,0,0,4,8,0-2,0-1,0.0%,0-0,-,0,0,0,4,0,0,0,0,1
@ Hestia Menorca,1 nov 2023,P  56-51,0,2,2,14,0-3,0-1,0.0%,0-0,-,0,2,2,2,1,1,0,0,0
@ Real Valladolid,28 oct 2023,G  94-111,6,0,2,14,0-2,2-3,40.0%,0-0,-,0,0,0,2,0,0,0,6,5
vs Grupo Alega Cantabria,22 oct 2023,G  119-90,3,1,5,14,0-0,1-1,100.0%,0-0,-,1,0,1,5,0,2,0,3,7
vs HLA Alicante,15 oct 2023,G  79-74,6,1,3,20,1-2,1-5,28.6%,1-2,50.0%,0,1,1,3,0,1,0,6,3
@ Real Betis,6 oct 2023,G  77-81,0,0,1,3,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
