PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,10 may 2024,G  74-80,4,6,2,21,1-1,0-3,25.0%,2-2,100.0%,2,4,6,2,2,1,0,4,10
vs Amics Castello,5 may 2024,G  95-82,3,4,2,13,0-1,1-3,25.0%,0-0,-,0,4,4,2,0,0,0,3,6
@ Alimerka Oviedo,27 abr 2024,G  78-83,0,2,0,17,0-1,0-0,0.0%,0-0,-,0,2,2,0,0,1,0,0,0
@ HLA Alicante,19 abr 2024,P  84-74,5,2,1,21,1-1,1-2,66.7%,0-0,-,0,2,2,1,0,1,0,5,6
vs Real Valladolid,14 abr 2024,G  80-66,2,5,0,20,1-2,0-1,33.3%,0-0,-,1,4,5,0,0,0,0,2,5
vs UBU Tizona Burgos,10 abr 2024,G  97-91,4,4,0,12,2-4,0-1,40.0%,0-0,-,2,2,4,0,0,0,0,4,5
@ Ourense,6 abr 2024,G  84-87,5,1,0,18,1-3,0-1,25.0%,3-4,75.0%,1,0,1,0,0,0,0,5,2
vs Hestia Menorca,31 mar 2024,G  105-73,6,2,3,22,3-4,0-1,60.0%,0-0,-,0,2,2,3,1,0,1,6,11
vs Caceres,24 mar 2024,G  97-80,8,2,0,18,2-4,1-1,60.0%,1-2,50.0%,1,1,2,0,2,2,0,8,7
@ Fuenlabrada,16 mar 2024,P  88-82,2,3,1,19,1-1,0-1,50.0%,0-0,-,0,3,3,1,0,0,0,2,5
vs Gipuzkoa Basket,12 mar 2024,P  67-84,8,4,1,20,1-1,1-4,40.0%,3-4,75.0%,1,3,4,1,1,0,0,8,10
vs Movistar Estudiantes,8 mar 2024,G  114-88,5,3,1,16,2-2,0-0,100.0%,1-1,100.0%,1,2,3,1,1,2,0,5,8
@ Rioverde Clavijo,3 mar 2024,G  88-94,2,1,1,21,1-1,0-0,100.0%,0-0,-,0,1,1,1,0,0,0,2,4
vs Real Betis,18 feb 2024,G  92-78,8,2,1,18,1-3,2-4,42.9%,0-0,-,2,0,2,1,0,2,0,8,5
vs San Pablo Burgos,11 feb 2024,G  104-103,5,2,1,18,1-1,1-1,100.0%,0-0,-,2,0,2,1,1,0,0,5,9
@ Hiopos Lleida,2 feb 2024,G  83-85,2,3,3,20,1-1,0-0,100.0%,0-0,-,0,3,3,3,1,0,0,2,9
@ Grupo Alega Cantabria,20 ene 2024,G  81-83,0,2,1,19,0-2,0-1,0.0%,0-0,-,1,1,2,1,0,0,0,0,0
vs Melilla Ciudad Del Deporte 1,12 ene 2024,G  97-82,7,1,0,16,2-3,1-4,42.9%,0-0,-,0,1,1,0,2,1,0,7,5
@ Amics Castello,5 ene 2024,G  74-83,8,6,0,21,4-6,0-0,66.7%,0-1,0.0%,1,5,6,0,0,0,0,8,11
vs Ourense,29 dic 2023,G  106-77,10,6,2,23,3-5,0-1,50.0%,4-4,100.0%,3,3,6,2,0,0,0,10,15
@ Movistar Estudiantes,20 dic 2023,G  76-78,3,8,3,17,0-1,1-2,33.3%,0-0,-,4,4,8,3,0,3,0,3,9
vs Rioverde Clavijo,15 dic 2023,G  100-77,5,2,0,14,1-2,1-2,50.0%,0-0,-,2,0,2,0,1,1,0,5,5
@ Gipuzkoa Basket,10 dic 2023,G  84-91,7,10,1,29,2-2,1-2,75.0%,0-0,-,3,7,10,1,0,1,0,7,16
vs Fuenlabrada,3 dic 2023,P  83-86,2,5,0,6,1-1,0-0,100.0%,0-0,-,2,3,5,0,1,1,0,2,7
@ San Pablo Burgos,29 nov 2023,P  77-75,4,5,1,19,1-2,0-2,25.0%,2-2,100.0%,2,3,5,1,0,0,0,4,7
@ UBU Tizona Burgos,24 nov 2023,G  92-103,4,2,2,19,1-1,0-1,50.0%,2-2,100.0%,1,1,2,2,2,0,0,4,9
vs Alimerka Oviedo,19 nov 2023,G  88-77,2,3,2,22,1-1,0-0,100.0%,0-0,-,3,0,3,2,0,1,0,2,6
@ Caceres,10 nov 2023,P  84-81,8,8,2,25,4-6,0-1,57.1%,0-0,-,3,5,8,2,1,1,0,8,15
vs Hiopos Lleida,5 nov 2023,G  97-81,16,2,3,19,1-3,3-3,66.7%,5-5,100.0%,2,0,2,3,2,0,1,16,22
@ Hestia Menorca,1 nov 2023,P  56-51,1,3,2,20,0-1,0-0,0.0%,1-2,50.0%,2,1,3,2,1,1,0,1,4
@ Real Valladolid,28 oct 2023,G  94-111,11,5,2,27,1-1,3-4,80.0%,0-1,0.0%,1,4,5,2,1,0,0,11,17
vs Grupo Alega Cantabria,22 oct 2023,G  119-90,23,4,1,24,6-8,3-3,81.8%,2-2,100.0%,1,3,4,1,1,0,0,23,27
vs HLA Alicante,15 oct 2023,G  79-74,3,4,0,23,0-2,1-4,16.7%,0-0,-,1,3,4,0,0,2,0,3,0
@ Real Betis,6 oct 2023,G  77-81,7,6,1,22,3-7,0-1,37.5%,1-2,50.0%,2,4,6,1,1,3,0,7,6
