PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ FC Barcelona II,27 abr 2018,P  78-71,15,6,2,22,5-9,1-1,60.0%,2-3,66.7%,2,4,6,2,0,0,0,15,18
vs BAXI Manresa,20 abr 2018,G  87-79,16,2,1,21,6-10,0-2,50.0%,4-10,40.0%,1,1,2,1,2,0,1,16,10
@ Súper Agropal Palencia,13 abr 2018,G  67-76,8,3,0,19,3-7,0-0,42.9%,2-5,40.0%,1,2,3,0,1,3,0,8,2
vs Amics Castello,7 abr 2018,P  68-69,16,4,3,24,7-18,0-0,38.9%,2-4,50.0%,2,2,4,3,3,3,0,16,10
@ Melilla Ciudad Del Deporte 1,1 abr 2018,G  62-69,7,2,4,25,2-7,0-1,25.0%,3-4,75.0%,0,2,2,4,0,0,0,7,6
vs Caceres,24 mar 2018,G  70-59,21,5,4,30,9-13,0-3,56.3%,3-5,60.0%,2,3,5,4,3,2,0,21,22
@ Hiopos Lleida,21 mar 2018,P  66-58,14,7,3,25,4-7,0-4,36.4%,6-6,100.0%,4,3,7,3,1,3,0,14,15
@ Araberri Basket Club,17 mar 2018,G  49-75,7,5,1,14,1-5,1-2,28.6%,2-2,100.0%,0,5,5,1,1,0,0,7,9
vs Real Valladolid,10 mar 2018,G  67-57,13,5,1,27,5-14,0-1,33.3%,3-3,100.0%,3,2,5,1,4,0,0,13,13
@ Ourense,2 mar 2018,P  61-58,16,3,1,27,5-11,1-3,42.9%,3-3,100.0%,1,2,3,1,2,3,0,16,11
vs Alimerka Oviedo,24 feb 2018,G  65-61,12,5,2,21,6-7,0-3,60.0%,0-2,0.0%,1,4,5,2,1,3,0,12,11
@ Leyma Coruña,16 feb 2018,G  65-81,23,2,1,21,6-9,2-3,66.7%,5-6,83.3%,1,1,2,1,3,1,0,23,23
vs Biele ISB,10 feb 2018,G  76-72,8,5,2,24,2-6,1-4,30.0%,1-1,100.0%,1,4,5,2,0,3,0,8,5
@ Rioverde Clavijo,28 ene 2018,G  62-68,21,3,1,31,3-5,3-8,46.2%,6-11,54.5%,2,1,3,1,0,0,1,21,14
vs Rio Breogan,23 ene 2018,P  79-81,8,4,5,29,2-6,0-3,22.2%,4-6,66.7%,0,4,4,5,2,4,0,8,6
@ Levitec Huesca,19 ene 2018,G  73-81,18,4,2,21,6-6,0-0,100.0%,6-8,75.0%,0,4,4,2,4,2,0,18,24
vs Fibwi Palma,13 ene 2018,G  78-76,8,2,3,37,2-6,0-1,28.6%,4-6,66.7%,0,2,2,3,5,1,0,8,10
vs FC Barcelona II,7 ene 2018,G  78-69,9,1,0,23,3-9,1-3,33.3%,0-4,0.0%,0,1,1,0,2,2,0,9,-2
@ BAXI Manresa,29 dic 2017,P  75-62,7,5,2,21,2-7,1-2,33.3%,0-0,-,3,2,5,2,2,3,0,7,7
vs Súper Agropal Palencia,22 dic 2017,G  71-69,6,8,2,20,2-5,0-2,28.6%,2-6,33.3%,1,7,8,2,3,1,0,6,9
@ Amics Castello,15 dic 2017,P  76-70,15,14,1,23,5-15,0-1,31.3%,5-7,71.4%,6,8,14,1,3,1,0,15,19
vs Melilla Ciudad Del Deporte 1,10 dic 2017,P  70-73,16,8,1,30,4-11,0-7,22.2%,8-13,61.5%,4,4,8,1,3,5,0,16,4
@ Caceres,3 dic 2017,G  60-82,12,4,2,25,1-5,3-3,50.0%,1-4,25.0%,1,3,4,2,1,2,0,12,10
vs Hiopos Lleida,29 nov 2017,G  84-60,19,1,2,25,6-9,1-3,58.3%,4-4,100.0%,1,0,1,2,5,2,0,19,20
vs Araberri Basket Club,25 nov 2017,G  85-67,22,2,5,25,5-6,3-5,72.7%,3-3,100.0%,0,2,2,5,3,2,0,22,27
@ Real Valladolid,17 nov 2017,G  59-65,8,6,4,26,2-6,0-3,22.2%,4-6,66.7%,2,4,6,4,3,2,0,8,10
vs Ourense,11 nov 2017,G  86-76,30,3,6,31,7-8,3-4,83.3%,7-7,100.0%,1,2,3,6,4,1,0,30,40
@ Alimerka Oviedo,4 nov 2017,G  82-84,8,3,1,22,4-6,0-4,40.0%,0-1,0.0%,2,1,3,1,1,2,0,8,4
vs Leyma Coruña,28 oct 2017,G  75-60,17,8,6,27,5-8,2-7,46.7%,1-1,100.0%,3,5,8,6,0,3,0,17,20
@ Biele ISB,22 oct 2017,G  69-73,18,5,2,25,7-10,0-1,63.6%,4-6,66.7%,4,1,5,2,0,0,0,18,19
vs Rioverde Clavijo,14 oct 2017,G  83-57,19,6,4,27,8-13,1-2,60.0%,0-2,0.0%,1,5,6,4,7,1,0,19,27
@ Rio Breogan,10 oct 2017,P  85-63,19,6,1,23,7-15,0-3,38.9%,5-5,100.0%,2,4,6,1,3,6,1,19,13
vs Levitec Huesca,7 oct 2017,G  67-59,10,4,1,25,3-7,1-4,36.4%,1-2,50.0%,1,3,4,1,2,4,0,10,5
@ Fibwi Palma,30 sept 2017,G  65-79,25,2,2,29,7-10,2-6,56.3%,5-5,100.0%,1,1,2,2,5,0,0,25,27
