PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Melilla Ciudad Del Deporte 1,29 abr 2022,G  84-77,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Hiopos Lleida,22 abr 2022,P  82-81,6,1,0,6,0-1,2-2,66.7%,0-0,-,0,1,1,0,0,1,0,6,5
vs Alimerka Oviedo,17 abr 2022,P  76-80,2,1,0,5,0-3,0-0,0.0%,2-3,66.7%,1,0,1,0,0,1,0,2,-2
@ Basquet Girona,10 abr 2022,P  89-72,5,7,1,16,1-2,1-1,66.7%,0-0,-,1,6,7,1,1,3,0,5,10
@ Fibwi Palma,30 mar 2022,G  82-86,0,0,0,4,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Levitec Huesca,25 mar 2022,G  72-55,8,2,0,19,3-5,0-4,33.3%,2-2,100.0%,0,2,2,0,0,0,0,8,4
@ Gipuzkoa Basket,20 mar 2022,G  68-74,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Leyma Coruña,16 mar 2022,G  80-67,0,0,0,5,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
@ Coviran Granada,12 mar 2022,P  93-57,0,2,1,15,0-0,0-3,0.0%,0-0,-,1,1,2,1,0,1,0,0,-1
vs Real Valladolid,6 mar 2022,G  68-64,0,1,0,4,0-0,0-1,0.0%,0-0,-,1,0,1,0,0,0,0,0,0
@ Amics Castello,19 nov 2021,P  92-83,18,7,4,31,3-5,4-4,77.8%,0-0,-,1,6,7,4,1,0,0,18,28
vs C.B. Prat,14 nov 2021,G  77-72,11,0,1,25,4-7,1-3,50.0%,0-0,-,0,0,0,1,2,1,0,11,8
@ Fibwi Palma,10 nov 2021,P  81-65,9,6,2,27,2-7,1-5,25.0%,2-2,100.0%,2,4,6,2,1,1,1,9,9
@ HLA Alicante,5 nov 2021,P  87-70,4,3,0,28,2-6,0-2,25.0%,0-0,-,1,2,3,0,0,1,0,4,0
vs Movistar Estudiantes,31 oct 2021,G  88-72,19,6,0,24,5-5,2-2,100.0%,3-4,75.0%,1,5,6,0,2,2,0,19,24
@ Melilla Ciudad Del Deporte 1,24 oct 2021,P  84-67,7,4,0,23,2-4,1-2,50.0%,0-0,-,0,4,4,0,0,0,0,7,8
vs Hiopos Lleida,17 oct 2021,P  86-91,14,5,0,29,4-8,2-4,50.0%,0-0,-,3,2,5,0,1,0,0,14,14
@ Alimerka Oviedo,12 oct 2021,P  79-73,6,2,1,20,0-1,2-3,50.0%,0-0,-,0,2,2,1,0,0,0,6,7
vs Basquet Girona,9 oct 2021,P  63-70,8,6,3,25,2-3,1-4,42.9%,1-1,100.0%,4,2,6,3,0,3,0,8,10
