PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Levitec Huesca,21 abr 2017,G  79-67,4,0,0,4,0-1,0-0,0.0%,4-4,100.0%,0,0,0,0,0,0,0,4,3
vs Leyma Coruña,30 dic 2016,G  63-55,0,0,1,1,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
