PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Leyma Coruña,28 abr 2017,P  77-66,2,2,2,19,1-2,0-3,20.0%,0-0,-,0,2,2,2,0,1,1,2,2
vs Levitec Huesca,21 abr 2017,G  79-67,15,1,3,30,3-6,3-7,46.2%,0-0,-,0,1,1,3,3,1,0,15,14
vs Gipuzkoa Basket,16 abr 2017,P  76-78,15,5,1,31,0-1,5-9,50.0%,0-0,-,1,4,5,1,0,0,1,15,17
@ Amics Castello,7 abr 2017,P  77-64,5,3,1,29,1-4,1-5,22.2%,0-0,-,0,3,3,1,1,2,0,5,1
vs C.B. Prat,31 mar 2017,G  77-71,5,2,1,16,1-1,1-4,40.0%,0-0,-,0,2,2,1,1,1,1,5,6
@ Alimerka Oviedo,24 mar 2017,G  62-73,4,3,0,12,1-2,0-1,33.3%,2-2,100.0%,1,2,3,0,1,0,0,4,6
vs Rio Breogan,17 mar 2017,P  101-105,11,1,1,27,1-5,2-4,33.3%,3-4,75.0%,0,1,1,1,3,0,0,11,9
@ Hiopos Lleida,10 mar 2017,P  87-82,3,0,1,11,1-1,0-2,33.3%,1-2,50.0%,0,0,0,1,0,1,0,3,0
vs Súper Agropal Palencia,3 mar 2017,G  88-76,5,1,0,14,0-1,1-3,25.0%,2-2,100.0%,1,0,1,0,0,0,0,5,3
@ Caceres,24 feb 2017,P  104-99,2,2,2,11,1-1,0-2,33.3%,0-0,-,0,2,2,2,0,0,0,2,4
vs San Pablo Burgos,17 feb 2017,G  77-66,6,3,0,17,2-2,0-4,33.3%,2-2,100.0%,1,2,3,0,1,1,0,6,5
@ Rioverde Clavijo,10 feb 2017,G  75-83,3,2,0,17,0-0,1-2,50.0%,0-0,-,2,0,2,0,0,0,0,3,4
vs Ourense,3 feb 2017,G  80-77,6,5,3,26,0-4,2-3,28.6%,0-0,-,1,4,5,3,2,2,0,6,9
@ FC Barcelona II,20 ene 2017,G  61-67,0,1,3,17,0-1,0-4,0.0%,0-0,-,0,1,1,3,2,0,0,0,1
vs Araberri Basket Club,13 ene 2017,G  80-72,8,2,2,20,1-3,2-4,42.9%,0-0,-,1,1,2,2,2,1,1,8,10
@ Fibwi Palma,8 ene 2017,P  85-82,9,1,1,19,3-5,1-3,50.0%,0-0,-,0,1,1,1,0,0,0,9,7
vs Marin Peixe Galego,4 ene 2017,G  91-63,9,2,1,17,0-1,3-5,50.0%,0-0,-,0,2,2,1,0,2,0,9,7
vs Leyma Coruña,30 dic 2016,G  63-55,10,3,0,19,4-5,0-2,57.1%,2-2,100.0%,0,3,3,0,4,1,0,10,13
@ Levitec Huesca,20 dic 2016,G  61-68,2,1,0,12,1-1,0-2,33.3%,0-0,-,0,1,1,0,0,1,0,2,0
@ Gipuzkoa Basket,16 dic 2016,P  66-61,6,3,1,21,0-3,2-6,22.2%,0-0,-,0,3,3,1,2,0,0,6,5
vs Amics Castello,9 dic 2016,G  82-71,4,1,0,17,1-2,0-2,25.0%,2-2,100.0%,0,1,1,0,2,0,0,4,4
@ C.B. Prat,3 dic 2016,G  77-87,10,1,2,23,2-2,2-4,66.7%,0-0,-,1,0,1,2,1,2,0,10,10
vs Alimerka Oviedo,30 nov 2016,G  71-51,14,3,0,20,1-2,4-5,71.4%,0-0,-,1,2,3,0,1,1,0,14,15
@ Rio Breogan,26 nov 2016,P  80-76,3,1,2,18,0-1,1-2,33.3%,0-0,-,1,0,1,2,2,2,0,3,4
vs Hiopos Lleida,18 nov 2016,G  75-65,10,2,1,25,2-3,2-4,57.1%,0-0,-,1,1,2,1,3,0,0,10,13
@ Súper Agropal Palencia,11 nov 2016,P  87-84,11,2,4,25,4-4,1-5,55.6%,0-0,-,0,2,2,4,0,3,0,11,10
vs Caceres,8 nov 2016,G  79-72,12,0,0,19,0-3,4-4,57.1%,0-0,-,0,0,0,0,0,0,0,12,9
@ San Pablo Burgos,4 nov 2016,P  89-75,9,2,1,19,0-3,3-5,37.5%,0-0,-,0,2,2,1,1,2,0,9,6
vs Rioverde Clavijo,28 oct 2016,G  90-75,4,2,1,21,2-2,0-4,33.3%,0-0,-,2,0,2,1,3,1,0,4,5
@ Ourense,22 oct 2016,P  77-72,6,3,0,30,2-4,0-4,25.0%,2-2,100.0%,1,2,3,0,3,0,0,6,6
vs FC Barcelona II,18 oct 2016,P  64-80,12,3,4,37,4-7,1-5,41.7%,1-1,100.0%,1,2,3,4,8,2,0,12,18
@ Araberri Basket Club,15 oct 2016,P  93-84,14,2,0,21,3-4,2-7,45.5%,2-2,100.0%,2,0,2,0,2,1,0,14,11
vs Fibwi Palma,7 oct 2016,G  74-68,15,3,1,24,3-5,3-4,66.7%,0-0,-,2,1,3,1,3,5,0,15,14
@ Marin Peixe Galego,30 sept 2016,P  78-72,12,2,0,27,6-7,0-1,75.0%,0-0,-,1,1,2,0,1,2,0,12,11
